RecordId,formal,alias
1,1940,40 년
2,1940,40 년 도
3,1940,40 년 대
4,1941,41 년
5,1941,41 년 도
6,1941,41 년 대
7,1942,42 년
8,1942,42 년 도
9,1942,42 년 대
10,1943,43 년
11,1943,43 년 도
12,1943,43 년 대
13,1944,44 년
14,1944,44 년 도
15,1944,44 년 대
16,1945,45 년
17,1945,45 년 도
18,1945,45 년 대
19,1946,46 년
20,1946,46 년 도
21,1946,46 년 대
22,1947,47 년
23,1947,47 년 도
24,1947,47 년 대
25,1948,48 년
26,1948,48 년 도
27,1948,48 년 대
28,1949,49 년
29,1949,49 년 도
30,1949,49 년 대
31,1950,50 년
32,1950,50 년 도
33,1950,50 년 대
34,1951,51 년
35,1951,51 년 도
36,1951,51 년 대
37,1952,52 년
38,1952,52 년 도
39,1952,52 년 대
40,1953,53 년
41,1953,53 년 도
42,1953,53 년 대
43,1954,54 년
44,1954,54 년 도
45,1954,54 년 대
46,1955,55 년
47,1955,55 년 도
48,1955,55 년 대
49,1956,56 년
50,1956,56 년 도
51,1956,56 년 대
52,1957,57 년
53,1957,57 년 도
54,1957,57 년 대
55,1958,58 년
56,1958,58 년 도
57,1958,58 년 대
58,1959,59 년
59,1959,59 년 도
60,1959,59 년 대
61,1960,60 년
62,1960,60 년 도
63,1960,60 년 대
64,1961,61 년
65,1961,61 년 도
66,1961,61 년 대
67,1962,62 년
68,1962,62 년 도
69,1962,62 년 대
70,1963,63 년
71,1963,63 년 도
72,1963,63 년 대
73,1964,64 년
74,1964,64 년 도
75,1964,64 년 대
76,1965,65 년
77,1965,65 년 도
78,1965,65 년 대
79,1966,66 년
80,1966,66 년 도
81,1966,66 년 대
82,1967,67 년
83,1967,67 년 도
84,1967,67 년 대
85,1968,68 년
86,1968,68 년 도
87,1968,68 년 대
88,1969,69 년
89,1969,69 년 도
90,1969,69 년 대
91,1970,70 년
92,1970,70 년 도
93,1970,70 년 대
94,1971,71 년
95,1971,71 년 도
96,1971,71 년 대
97,1972,72 년
98,1972,72 년 도
99,1972,72 년 대
100,1973,73 년
101,1973,73 년 도
102,1973,73 년 대
103,1974,74 년
104,1974,74 년 도
105,1974,74 년 대
106,1975,75 년
107,1975,75 년 도
108,1975,75 년 대
109,1976,76 년
110,1976,76 년 도
111,1976,76 년 대
112,1977,77 년
113,1977,77 년 도
114,1977,77 년 대
115,1978,78 년
116,1978,78 년 도
117,1978,78 년 대
118,1979,79 년
119,1979,79 년 도
120,1979,79 년 대
121,1980,80 년
122,1980,80 년 도
123,1980,80 년 대
124,1981,81 년
125,1981,81 년 도
126,1981,81 년 대
