RecordId,formal,alias
1,SPEAKER,스 피 커 폰
2,SPEAKER,스 피 커 폰
3,SPEAKER,스 피 커 폰 모 드
4,SPEAKER,스 피 커 폰 모 드
5,SPEAKER,스 피 커
6,SPEAKER,스 피 커 모 드
7,SPEAKER,스 피 커 모 드
8,SPEAKER,스 피 커 통 화
9,SPEAKER,스 피 커 통 화
10,SPEAKER,한 뼘 통 화
11,SPEAKER,한 뼘 통 화
12,SPEAKER,한 뼘 통 화
13,VIDEO,영 상 통 화
14,VIDEO,영 상 통 화
15,VIDEO,영 상
16,VIDEO,영 통
17,VIDEO,영 상 전 화
18,VIDEO,영 상 전 화
19,VIDEO,비 디 오 콜
20,VIDEO,비 디 오 통 화
21,VIDEO,화 상 통 화
