_id,user_id,thread_id,recipient_ids,last_activity_time,is_permitted,thread_info
16,46770300793,340282366841710300949128150480286768549,45925726866,1626916596328890,1,"b'{""life_cycle_state"":""UPLOADED"",""last_seen_at"":{""45925726866"":{""shh_seen_state"":{""created_at"":0},""client_context"":"""",""item_id"":""30011074661998048628029523564167168"",""date_created_ms"":1626903618232877},""46770300793"":{""client_context"":""6823782747916707984"",""thread_id"":""340282366841710300949128150480286768549"",""item_id"":""30011074970704624296208122920304640"",""original_message_client_context"":""6823728419986766838"",""date_created_ms"":1626916586856}},""thread_id"":""340282366841710300949128150480286768549"",""thread_v2_id"":""17880642062507429"",""reshare_send_count"":0,""reshare_receive_count"":0,""expiring_media_send_count"":0,""expiring_media_receive_count"":0,""inviter"":{""username"":""heisenbergcarro"",""full_name"":""Heisenberg White"",""profile_pic_url"":""https://scontent-mia3-1.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-mia3-1.cdninstagram.com&_nc_ohc=IDOlsTV2yQQAX--6wbi&edm=AKUY-V0BAAAA&ccb=7-4&oh=0c1bc0fa00f69f0cc720bdc0b5b4fbf4&oe=610014CF&_nc_sid=ba98cc&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-4"",""has_anonymous_profile_picture"":true,""id"":""46770300793"",""is_profile_action_needed"":false,""usertag_review_enabled"":false,""biography"":"""",""biography_with_entities"":{""raw_text"":"""",""entities"":[]},""biography_product_mentions"":[],""pronouns"":[],""external_lynx_url"":"""",""external_url"":"""",""open_external_url_with_in_app_browser"":true,""follower_count"":4,""following_count"":10,""following_tag_count"":0,""besties_count"":0,""show_besties_badge"":false,""media_count"":0,""is_private"":false,""allowed_commenter_type"":""any"",""geo_media_count"":0,""usertags_count"":0,""is_verified"":false,""has_chaining"":false,""auto_expand_chaining"":true,""friendship_status"":{""blocking"":false,""is_blocking_reel"":false},""is_needy"":true,""is_new"":false,""aggregate_promote_engagement"":true,""can_boost_post"":false,""can_create_sponsor_tags"":false,""can_be_tagged_as_sponsor"":false,""can_convert_to_business"":true,""can_see_organic_insights"":false,""creator_shopping_info"":{""linked_merchant_accounts"":[]},""existing_user_age_collection_enabled"":true,""is_business"":false,""whatsapp_number"":"""",""has_eligible_whatsapp_linking_category"":false,""professional_conversion_suggested_account_type"":2,""personal_account_ads_page_id"":"""",""personal_account_ads_page_name"":"""",""show_insights_terms"":false,""show_conversion_edit_entry"":true,""is_call_to_action_enabled"":false,""can_be_reported_as_fraud"":false,""has_placed_orders"":false,""seller_shoppable_feed_type"":""none"",""can_tag_products_from_merchants"":false,""eligible_shopping_signup_entrypoints"":[],""shop_management_access_state"":""none"",""is_approved"":false,""can_follow_hashtag"":true,""has_highlight_reels"":false,""is_allowed_to_create_standalone_personal_fundraisers"":false,""can_create_new_standalone_personal_fundraiser"":true,""standalone_fundraiser_info"":{""has_active_fundraiser"":false,""percent_raised"":0},""reel_auto_archive"":""on"",""nametag"":{""mode"":0,""gradient"":2,""emoji"":""\\uD83D\\uDE00"",""emoji_color"":0,""selfie_sticker"":0},""can_generate_nametag"":false,""feed_post_reshare_disabled"":false,""is_eligible_to_show_fb_cross_sharing_nux"":true,""is_interest_account"":false,""total_igtv_videos"":0,""has_videos"":false,""total_clips_count"":0,""has_saved_items"":false,""total_ar_effects"":0,""account_type"":1,""request_contact_enabled"":false,""about_your_account_bloks_entrypoint_enabled"":false,""linked_fb_info"":{""linked_fb_user"":{""id"":""100065791655767"",""name"":""Heisenberg White"",""is_valid"":false}},""can_see_primary_country_in_settings"":false,""has_primary_country_in_feed"":false,""has_primary_country_in_profile"":false,""has_location_mismatch"":false,""has_about_this_account"":false,""can_see_support_inbox"":false,""can_see_support_inbox_v1"":true,""interop_user_type"":0,""interop_messaging_user_fbid"":17847227186556794,""is_facebook_friend"":false,""allow_mention_setting"":""everyone"",""is_mentionable"":true,""allow_tag_setting"":""everyone"",""is_memorialized"":false,""is_eligible_for_smb_support_flow"":false,""has_guides"":false,""account_badges"":[],""fbpay_experience_enabled"":false,""fbid_v2"":17841446703816287,""needs_to_accept_shopping_seller_onboarding_terms"":false,""is_shopping_catalog_settings_enabled"":false,""is_shopping_settings_enabled"":false,""is_shopping_community_content_enabled"":false,""is_shopping_auto_highlight_eligible"":false,""is_muted_words_global_enabled"":false,""is_muted_words_custom_enabled"":false,""is_shopping_catalog_source_selection_enabled"":false,""eligible_shopping_formats"":[],""wa_addressable"":false,""is_igd_product_picker_enabled"":false,""restriction_type"":0,""biz_user_inbox_state"":0,""is_groups_xac_eligible"":false,""is_group_xac_calling_eligible"":false,""follow_friction_type"":0,""silent_tag_mention_dialog"":false,""mini_shop_seller_onboarding_status"":""ineligible""},""recipients"":[{""username"":""beth.dutton.144"",""full_name"":""Beth Dutton"",""profile_pic_url"":""https://scontent-lga3-2.cdninstagram.com/v/t51.2885-19/s150x150/153361674_1319237441790379_660315911450802716_n.jpg?_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_ohc=1smv8lGo0eUAX-AqzoJ&edm=AEsR1pMBAAAA&ccb=7-4&oh=0e90428eebbddfa6302d3aa47d139014&oe=60FEE8D3&_nc_sid=3f45ac"",""profile_pic_id"":""2515721367691584666_45925726866"",""hd_profile_pic_url_info"":{""url"":""https://scontent-iad3-1.cdninstagram.com/v/t51.2885-19/153361674_1319237441790379_660315911450802716_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_ohc=MwJYxrBkZE4AX-6tOXO&edm=AEF8tYYBAAAA&ccb=7-4&oh=6b984a9ab71c0555b7c639b90a0ead0a&oe=60E5346B&_nc_sid=a9513d"",""width"":1080,""height"":1080},""has_anonymous_profile_picture"":false,""id"":""45925726866"",""is_favorite"":false,""is_favorite_for_stories"":false,""is_favorite_for_igtv"":false,""is_favorite_for_clips"":false,""usertag_review_enabled"":false,""biography"":"""",""biography_with_entities"":{""raw_text"":"""",""entities"":[]},""biography_product_mentions"":[],""pronouns"":[],""external_lynx_url"":"""",""external_url"":"""",""open_external_url_with_in_app_browser"":true,""follower_count"":15,""following_count"":20,""mutual_followers_count"":3,""following_tag_count"":0,""show_besties_badge"":false,""media_count"":6,""has_threads_app"":false,""is_private"":false,""allowed_commenter_type"":""any"",""geo_media_count"":0,""usertags_count"":0,""is_verified"":false,""has_chaining"":true,""auto_expand_chaining"":false,""friendship_status"":{""outgoing_request"":false,""following"":true,""followed_by"":true,""incoming_request"":false,""blocking"":false,""is_blocking_reel"":false,""is_messaging_pseudo_blocking"":false,""muting"":false,""is_muting_reel"":false,""is_private"":false,""is_bestie"":false,""is_restricted"":false,""reachability_status"":0},""is_new"":false,""is_unpublished"":false,""social_context"":""Followed by marsha4mellos + 2 more"",""search_social_context"":""Followed by marsha4mellos + 2 more"",""profile_context"":""Followed by marsha4mellos, iammrbyrde and engleron"",""profile_context_links_with_user_ids"":[{""start"":12,""end"":25,""username"":""marsha4mellos""},{""start"":27,""end"":37,""username"":""iammrbyrde""},{""start"":42,""end"":50,""username"":""engleron""}],""aggregate_promote_engagement"":false,""can_boost_post"":false,""can_be_tagged_as_sponsor"":false,""can_see_organic_insights"":false,""creator_shopping_info"":{""linked_merchant_accounts"":[]},""is_business"":false,""is_connected"":false,""whatsapp_number"":"""",""professional_conversion_suggested_account_type"":2,""unseen_count"":0,""is_call_to_action_enabled"":false,""can_be_reported_as_fraud"":false,""seller_shoppable_feed_type"":""none"",""shop_management_access_state"":""none"",""is_approved"":false,""can_follow_hashtag"":false,""has_highlight_reels"":false,""standalone_fundraiser_info"":{""has_active_fundraiser"":false,""percent_raised"":0},""is_using_unified_inbox_for_direct"":false,""has_unseen_besties_media"":false,""latest_reel_media"":0,""latest_besties_reel_media"":0,""reel_media_seen_timestamp"":0,""live_subscription_status"":""default"",""can_generate_nametag"":false,""feed_post_reshare_disabled"":false,""show_account_transparency_details"":false,""is_interest_account"":false,""total_igtv_videos"":0,""has_videos"":true,""total_ar_effects"":0,""account_type"":1,""request_contact_enabled"":false,""can_see_primary_country_in_settings"":false,""has_primary_country_in_feed"":false,""has_primary_country_in_profile"":false,""has_location_mismatch"":false,""has_about_this_account"":false,""can_see_support_inbox"":false,""can_see_support_inbox_v1"":false,""interop_user_type"":0,""interop_messaging_user_fbid"":17842723361534867,""is_facebook_friend"":false,""is_mentionable"":true,""is_memorialized"":false,""is_eligible_for_smb_support_flow"":false,""has_guides"":false,""account_badges"":[],""wa_addressable"":false,""restriction_type"":0,""biz_user_inbox_state"":0,""is_groups_xac_eligible"":false,""is_group_xac_calling_eligible"":false,""wa_eligibility"":0,""follow_friction_type"":-1,""silent_tag_mention_dialog"":false,""mini_shop_seller_onboarding_status"":""ineligible""}],""is_group"":false,""left_users"":[],""thread_admins"":[],""named"":false,""thread_label"":0,""theme"":{""fallback_color"":""4E4BF5"",""id"":""3259963564026002"",""gradient_colors"":[""a307ba"",""0095F6""],""thread_view_mode"":1,""accessibility_label_id"":2131897476},""marked_as_unread"":false,""muted"":false,""mentions_muted"":false,""vc_muted"":false,""canonical"":true,""approval_required_for_new_members"":false,""has_restricted_user"":false,""has_groups_xac_ineligible_user"":true,""thread_title"":""beth.dutton.144"",""pending"":false,""thread_has_audio_only_call"":false,""folder"":0,""input_mode"":0,""thread_messages_oldest_cursor"":""30009404781559818639275196449554432"",""has_older_thread_messages_on_server"":false,""has_older_shh_messages_to_page_to"":false,""visual_messages_newest_cursor"":""30011314081749666466191353566986240"",""visual_messages_next_cursor"":""MAXCURSOR"",""visual_messages_prev_cursor"":""MINCURSOR"",""has_newer_visual_messages_on_server"":false,""unseen_visual_messages_server_count"":0,""shh_mode_replay_eligible"":false,""shh_mode_enabled"":false,""message_request_status"":-1,""thread_context_items"":[{""type"":0,""text"":""15 followers \xc2\xb7 6 posts""},{""type"":1,""text"":""You follow each other on Instagram""},{""type"":2,""text"":""You both follow iammrbyrde and 1 other""}],""is_close_friend_thread"":false,""is_verified_thread"":false,""is_limited"":false,""label_items"":[]}'"
