RecordId,formal,alias
1,accessibility,accessibility
2,Basic Commands,basic commands
3,bixby home,bixby home
4,Bixby Vision,bixby vision
5,bixby voice,bixby voice
6,calculator,calculator
7,Calendar,calendar
8,camera,camera
9,clock,clock
10,contacts,contacts
11,device maintenanace,device maintenanace
12,email,email
13,Expedia,expedia
14,Flight Status,flight status
15,Galaxy Apps,galaxy apps
16,gallery,gallery
17,Hotels.com,hotels.com
18,IHeartRadio,iheartradio
19,messages,messages
20,My Files,my files
21,phone,phone
22,recipes,recipes
23,reminder,reminder
24,Samsung Cloud,samsung cloud
25,Samsung Health,samsung health
26,Samsung Internet,samsung internet
27,Samsung Music,samsung music
28,Samsung Notes,samsung notes
29,Samsung Pay,samsung pay
30,settings,settings
31,Smart Switch,smart switch
32,Smart View,smart view
33,SmartThings,smartthings
34,Ticketmaster,ticketmaster
35,Tip Calculator,tip calculator
36,Uber,uber
37,Voice Recorder,voice recorder
38,Weather,weather
39,World Clock,world clock
40,Yelp,yelp
