type,word,wordgroup,wordvalue,flags,CultureId,numericvalue
1,गया हुआ,1,1,4,1081,0
1,गये हुए,1,1,4,1081,0
1,गए हुए,1,1,4,1081,0
1,गयी हुई,1,1,4,1081,0
1,गयी हुइ,1,1,4,1081,0
1,गइ हुई,1,1,4,1081,0
1,गइ हुइ,1,1,4,1081,0
1,गई हुई,1,1,4,1081,0
1,गई हुइ,1,1,4,1081,0
1,गुज़रा हुआ,1,1,4,1081,0
1,गुजरा हुआ,1,1,4,1081,0
1,गुज़रे हुए,1,1,4,1081,0
1,गुजरे हुए,1,1,4,1081,0
1,गुज़री हुई,1,1,4,1081,0
1,गुजरी हुई,1,1,4,1081,0
1,गुज़री हुइ,1,1,4,1081,0
1,गुजरी हुइ,1,1,4,1081,0
1,जो बीत गया,1,1,0,1081,0
1,बाद,7,68,24,1081,0
1,पश्चात,7,68,24,1081,0
1,के बाद,7,68,24,1081,0
1,से बाद,7,68,24,1081,0
1,बाद में,7,68,24,1081,0
1,बाद मे,7,68,24,1081,0
1,दूर,7,68,24,1081,0
1,होने पर,7,68,24,1081,0
1,पहले,7,69,528,1081,0
1,बिफोर,7,69,528,1081,0
1,के 1.,7,69,536,1081,0
1,से 1.,7,69,536,1081,0
1,से पहले,7,74,536,1081,0
1,से पहला,7,74,536,1081,0
1,से पहली,7,74,536,1081,0
1,के पहले,7,74,536,1081,0
1,के पहला,7,74,536,1081,0
1,के पहली,7,74,536,1081,0
1,इससे पहले,7,74,536,1081,0
1,इससे पहला,7,74,536,1081,0
1,इससे पहली,7,74,536,1081,0
1,इसके पहले,7,74,536,1081,0
1,इसके पहला,7,74,536,1081,0
1,इसके पहली,7,74,536,1081,0
1,अगले के बाद,1,75,0,1081,0
1,पिछले से 1.,1,76,0,1081,0
1,बजकर,9,39,9,1081,0
1,बजके,9,39,9,1081,0
1,बज कर,9,39,9,1081,0
1,बज के,9,39,9,1081,0
1,बजने मे,21,100,8216,1081,0
1,बजने में,21,100,8216,1081,0
1,बजने को,21,100,8216,1081,0
1,बजने के लिए,21,100,8216,1081,0
1,से,7,68,8216,1081,0
1,मे,7,73,8216,1081,0
1,में,7,73,8216,1081,0
1,के अंदर,7,73,8216,1081,0
1,के भीतर,7,73,8216,1081,0
1,के,9,40,56,1081,0
1,का,9,40,56,1081,0
1,की,9,40,56,1081,0
1,जब,9,40,56,1081,0
1,को,7,73,24,1081,0
1,के लिए,7,73,24,1081,0
1,का 0.250,11,50,0,1081,0
1,0.250,11,50,0,1081,0
1,का 0.500,11,51,0,1081,0
1,0.500,11,51,0,1081,0
1,का 0.750,11,52,0,1081,0
1,0.750,11,52,0,1081,0
1,आज रात,6,21,0,1081,0
1,टुनाइट,6,21,0,1081,0
1,मिनट,2,64,8,1081,0
1,मिनिट,2,64,8,1081,0
1,मिनट्स,2,64,8,1081,0
1,मिनिट्स,2,64,8,1081,0
1,घंटे,2,65,8,1081,0
1,घंटें,2,65,8,1081,0
1,घंटा,2,65,8,1081,0
1,घंटो,2,65,8,1081,0
1,घंटों,2,65,8,1081,0
1,घन्टे,2,65,8,1081,0
1,घन्टें,2,65,8,1081,0
1,घन्टा,2,65,8,1081,0
1,घन्टो,2,65,8,1081,0
1,घन्टों,2,65,8,1081,0
1,अवर,2,65,8,1081,0
1,अार,2,65,8,1081,0
1,अवर्स,2,65,8,1081,0
1,अार्स,2,65,8,1081,0
1,सेकंद,2,41,8,1081,0
1,सेकंदो,2,41,8,1081,0
1,सेकंदों,2,41,8,1081,0
1,सेकेंद,2,41,8,1081,0
1,सेकेंदो,2,41,8,1081,0
1,सेकेंदों,2,41,8,1081,0
1,सेकंद्स,2,41,8,1081,0
1,सेकेंद्स,2,41,8,1081,0
1,सेकंड,2,41,8,1081,0
1,सेकंडो,2,41,8,1081,0
1,सेकंडों,2,41,8,1081,0
1,सेकेंड,2,41,8,1081,0
1,सेकेंडो,2,41,8,1081,0
1,सेकेंडों,2,41,8,1081,0
1,सेकंड्स,2,41,8,1081,0
1,सेकेंड्स,2,41,8,1081,0
1,सुबह,4,15,0,1081,0
1,प्रभात,4,15,0,1081,0
1,प्रात:,4,15,0,1081,0
1,प्रातः,4,15,0,1081,0
1,प्रातः काल,4,15,0,1081,0
1,प्रातःकाल,4,15,0,1081,0
1,प्रात:काल,4,15,0,1081,0
1,सूबा,4,15,0,1081,0
1,सवेरा,4,15,0,1081,0
1,सबेरा,4,15,0,1081,0
1,सवेरे,4,15,0,1081,0
1,सबेरे,4,15,0,1081,0
1,सूबा,4,15,0,1081,0
1,सुबा,4,15,0,1081,0
1,सूबे,4,15,0,1081,0
1,सुबे,4,15,0,1081,0
1,मॉर्निंग,4,15,0,1081,0
1,मॉर्निन्ग,4,15,0,1081,0
1,मोर्निंग,4,15,0,1081,0
1,मोर्निन्ग,4,15,0,1081,0
1,दोपहर,4,16,0,1081,0
1,दोपेहेर,4,16,0,1081,0
1,दोपेहर,4,16,0,1081,0
1,आफ्टरनून,4,16,0,1081,0
1,शाम,4,17,0,1081,0
1,शामे,4,17,0,1081,0
1,शामें,4,17,0,1081,0
1,सांझ,4,17,0,1081,0
1,साँझ,4,17,0,1081,0
1,संध्या,4,17,0,1081,0
1,सन्ध्या,4,17,0,1081,0
1,संध्याकाल,4,17,0,1081,0
1,सन्ध्याकाल,4,17,0,1081,0
1,सायंकाल,4,17,0,1081,0
1,विकाल,4,17,0,1081,0
1,ईव्निंग,4,17,0,1081,0
1,ईवेनिंग,4,17,0,1081,0
1,श्याम,4,17,0,1081,0
1,श्यामे,4,17,0,1081,0
1,श्यामें,4,17,0,1081,0
1,रात,4,18,0,1081,0
1,रात्रि,4,18,0,1081,0
1,राते,4,18,0,1081,0
1,रातें,4,18,0,1081,0
1,नाइट,4,18,0,1081,0
1,नाईट,4,18,0,1081,0
1,पूरे दिन,4,72,0,1081,0
1,पूरे दिवस,4,72,0,1081,0
1,पूरा दिन,4,72,0,1081,0
1,पूरा दिवस,4,72,0,1081,0
1,सारा दिन,4,72,0,1081,0
1,सारे दिन,4,72,0,1081,0
1,दिनभर,4,72,0,1081,0
1,कार्य दिवस,4,79,0,1081,0
1,कार्य दिन,4,79,0,1081,0
1,वर्क डे,4,79,0,1081,0
1,कार्यदिवस,4,79,0,1081,0
1,सारा दिन,4,72,0,1081,0
1,सारा दिवस,4,72,0,1081,0
1,संपूर्ण दिन,4,72,0,1081,0
1,संपूर्ण दिवस,4,72,0,1081,0
1,नाश्ता,4,53,0,1081,0
1,नाश्ते,4,53,0,1081,0
1,जलपान,4,53,0,1081,0
1,ब्रेकफ़ास्ट,4,53,0,1081,0
1,ब्रेकफास्ट,4,53,0,1081,0
1,ब्रंच,4,54,0,1081,0
1,मध्याहन-भोजन,4,55,0,1081,0
1,मध्यन भोजन,4,55,0,1081,0
1,मध्याह्न-भोजन,4,55,0,1081,0
1,लंच,4,55,0,1081,0
1,दोपहर का भोजन,4,55,0,1081,0
1,दोपहर का खाना,4,55,0,1081,0
1,दोपहर के खाने,4,55,0,1081,0
1,रात का खाना,4,56,0,1081,0
1,रात का भोजन,4,56,0,1081,0
1,रात के खाने,4,56,0,1081,0
1,मध्याह्नकालीन भोज,4,56,0,1081,0
1,प्रतिभोज,4,56,0,1081,0
1,सायं-भोजन,4,56,0,1081,0
1,डिन्नर,4,56,0,1081,0
1,डिनर,4,56,0,1081,0
1,बिता कल,5,20,0,1081,0
1,बीता हुआ कल,5,20,0,1081,0
1,बीते हुए कल,5,20,0,1081,0
1,कल का बीता दिन,5,20,0,1081,0
1,कल के बीते दिन,5,20,0,1081,0
1,कल,5,19,32768,1081,0
1,कल का दिन,5,19,32768,1081,0
1,कल के दिन,5,19,32768,1081,0
1,आनेवाला कल,5,19,0,1081,0
1,आनेवाला कल का दिन,5,19,0,1081,0
1,आनेवाले कल के दिन,5,19,0,1081,0
1,टुमॉरो,5,19,0,1081,0
1,अगला दिन,5,19,0,1081,0
1,अगले दिन,5,19,0,1081,0
1,अगली रात,5,19,0,1081,0
1,नेक्स्ट डे,5,19,0,1081,0
1,नेक्सट डे,5,19,0,1081,0
1,यस्टरडे,5,20,0,1081,0
1,येस्टरडे,5,20,0,1081,0
1,पिछला दिन,5,20,0,1081,0
1,पिछले दिन,5,20,0,1081,0
1,रविवार को,3,8,0,1081,0
1,रविवार,3,8,0,1081,0
1,सोम,3,9,0,1081,0
1,सोम को,3,9,0,1081,0
1,सोमवार को,3,9,0,1081,0
1,सोम्वार,3,9,0,1081,0
1,सोम्वार को,3,9,0,1081,0
1,सोमवार,3,9,0,1081,0
1,चन्द्रवार को,3,9,0,1081,0
1,चन्द्रवार,3,9,0,1081,0
1,चंद्रवार को,3,9,0,1081,0
1,चंद्रवार,3,9,0,1081,0
1,मंगलवार को,3,10,0,1081,0
1,मंगलवार,3,10,0,1081,0
1,मंगल,3,10,0,1081,0
1,मंगल को,3,10,0,1081,0
1,बुध को,3,11,0,1081,0
1,बुध,3,11,0,1081,0
1,बुधवार को,3,11,0,1081,0
1,बुधवार,3,11,0,1081,0
1,बुद्धवार,3,11,0,1081,0
1,बुद्धवार को,3,11,0,1081,0
1,गुरु,3,12,0,1081,0
1,गुरू,3,12,0,1081,0
1,वृहस्पति,3,12,0,1081,0
1,बृहस्पति,3,12,0,1081,0
1,गुरु को,3,12,0,1081,0
1,गुरुवार को,3,12,0,1081,0
1,गुरुवार,3,12,0,1081,0
1,गुरूवार को,3,12,0,1081,0
1,गुरूवार,3,12,0,1081,0
1,वृहस्पतिवार को,3,12,0,1081,0
1,वृहस्पतिवार,3,12,0,1081,0
1,बृहस्पतिवार को,3,12,0,1081,0
1,बृहस्पतिवार,3,12,0,1081,0
1,शुक्र को,3,13,0,1081,0
1,शुक्र,3,13,0,1081,0
1,शुक्रवार को,3,13,0,1081,0
1,शुक्रवार,3,13,0,1081,0
1,शनि,3,14,0,1081,0
1,शनि को,3,14,0,1081,0
1,शनिवार को,3,14,0,1081,0
1,शनिवार,3,14,0,1081,0
1,शनीचर को,3,14,0,1081,0
1,शनीचर,3,14,0,1081,0
1,सनडे,3,8,0,1081,0
1,संडे,3,8,0,1081,0
1,सन्डे,3,8,0,1081,0
1,संडे को,3,8,0,1081,0
1,इतवार को,3,8,0,1081,0
1,इतवार,3,8,0,1081,0
1,मंडे,3,9,0,1081,0
1,मंडे को,3,9,0,1081,0
1,मन्डे,3,9,0,1081,0
1,मन्डे को,3,9,0,1081,0
1,ट्यूसडे,3,10,0,1081,0
1,ट्यूसडे को,3,10,0,1081,0
1,टिउसडे,3,10,0,1081,0
1,टिउसडे को,3,10,0,1081,0
1,टिउस्डे,3,10,0,1081,0
1,टिउस्डे को,3,10,0,1081,0
1,ट्यूजडे,3,10,0,1081,0
1,ट्यूजडे को,3,10,0,1081,0
1,वेडनेसडे,3,11,0,1081,0
1,वेडनेसडे को,3,11,0,1081,0
1,वेडनसडे,3,11,0,1081,0
1,वेडनसडे को,3,11,0,1081,0
1,वेनेसडे,3,11,0,1081,0
1,वेनेसडे को,3,11,0,1081,0
1,वेनसडे,3,11,0,1081,0
1,वेनसडे को,3,11,0,1081,0
1,वेन्सडे,3,11,0,1081,0
1,वेन्सडे को,3,11,0,1081,0
1,थर्सडे,3,12,0,1081,0
1,थर्सडे को,3,12,0,1081,0
1,थर्स्डे,3,12,0,1081,0
1,थर्स्डे को,3,12,0,1081,0
1,फ्राइडे,3,13,0,1081,0
1,फ्रायडे,3,13,0,1081,0
1,फ्राय्डे,3,13,0,1081,0
1,फ्राइडे को,3,13,0,1081,0
1,सॅटर्डे,3,14,0,1081,0
1,सॅटर्डे को,3,14,0,1081,0
1,मंडेज़्,3,9,0,1081,0
1,मंडेज़् को,3,9,0,1081,0
1,संडेज़्,3,8,0,1081,0
1,संडेज़् को,3,8,0,1081,0
1,ट्यूसडेज़्,3,10,0,1081,0
1,ट्यूसडेज़् को,3,10,0,1081,0
1,वेनसडेज़्,3,11,0,1081,0
1,वेनसडेज़् को,3,11,0,1081,0
1,थर्सडेज़्,3,9,12,1081,0
1,थर्सडेज़् को,3,9,12,1081,0
1,फ्रायडेज़्,3,9,13,1081,0
1,फ्रायडेज़् को,3,9,13,1081,0
1,सॅटर्डेज़्,3,9,14,1081,0
1,सॅटर्डेज़् को,3,9,14,1081,0
2,अगले,1,2,4,1081,0
2,अगला,1,2,4,1081,0
2,अगली,1,2,4,1081,0
2,आगामी,1,2,4,1081,0
2,आनेवाला,1,2,4,1081,0
2,आने वाला,1,2,4,1081,0
2,आनेवाले,1,2,4,1081,0
2,आने वाले,1,2,4,1081,0
2,आनेवाली,1,2,4,1081,0
2,आने वाली,1,2,4,1081,0
2,उत्तरगामी,1,2,4,1081,0
2,निकटतम,1,2,4,1081,0
2,बाद वाला,1,2,4,1081,0
2,इससे बाद,1,2,4,1081,0
2,होने वाला,1,2,4,1081,0
2,नेक्स्ट,1,2,4,1081,0
2,नेक्सट,1,2,4,1081,0
2,पिछले,1,1,4,1081,0
2,पिछला,1,1,4,1081,0
2,पिछली,1,1,4,1081,0
2,बीते,1,1,4,1081,0
2,बीता,1,1,4,1081,0
2,बीती,1,1,4,1081,0
2,बीता हुआ,1,1,4,1081,0
2,बीती हुई,1,1,4,1081,0
2,बीती हुइ,1,1,4,1081,0
2,बीते हुए,1,1,4,1081,0
2,बीत चुका,1,1,4,1081,0
2,बीत चुके,1,1,4,1081,0
2,बीत चुकी,1,1,4,1081,0
2,जा चुका,1,1,4,1081,0
2,जा चुके,1,1,4,1081,0
2,जा चुकी,1,1,4,1081,0
2,गया हुआ,1,1,4,1081,0
2,गये हुए,1,1,4,1081,0
2,गए हुए,1,1,4,1081,0
2,गयी हुई,1,1,4,1081,0
2,गयी हुइ,1,1,4,1081,0
2,गइ हुई,1,1,4,1081,0
2,गइ हुइ,1,1,4,1081,0
2,गई हुई,1,1,4,1081,0
2,गई हुइ,1,1,4,1081,0
2,पूर्ववर्ती,1,1,4,1081,0
2,पूर्व,1,1,4,1081,0
2,लास्ट,1,1,4,1081,0
2,गुज़रा हुआ,1,1,4,1081,0
2,गुजरा हुआ,1,1,4,1081,0
2,गुज़रे हुए,1,1,4,1081,0
2,गुजरे हुए,1,1,4,1081,0
2,गुज़री हुई,1,1,4,1081,0
2,गुजरी हुई,1,1,4,1081,0
2,गुज़री हुइ,1,1,4,1081,0
2,गुजरी हुइ,1,1,4,1081,0
2,गत,1,1,4,1081,0
2,विगत,1,1,4,1081,0
2,जो बीत गया,1,1,0,1081,0
2,इस,1,3,16,1081,0
2,इस वाली,1,3,16,1081,0
2,ये,1,3,16,1081,0
2,यह,1,3,16,1081,0
2,दिस,1,3,16,1081,0
2,के बाद,7,68,24,1081,0
2,से बाद,7,68,24,1081,0
2,होने पर,7,68,24,1081,0
2,बाद,7,68,24,1081,0
2,बाद में,7,68,24,1081,0
2,बाद मे,7,68,24,1081,0
2,पहले,7,69,528,1081,0
2,से पहले,7,74,536,1081,0
2,से पहला,7,74,536,1081,0
2,से पहली,7,74,536,1081,0
2,के पहले,7,74,536,1081,0
2,के पहला,7,74,536,1081,0
2,के पहली,7,74,536,1081,0
2,बिफोर,7,69,528,1081,0
2,के 1.,7,69,536,1081,0
2,से 1.,7,69,536,1081,0
2,अगले के बाद,1,75,0,1081,0
2,पिछले से 1.,1,76,0,1081,0
2,उत्तरगामी,1,2,516,1081,0
2,पूर्ववर्ती,1,1,516,1081,0
2,रविवार को,3,8,0,1081,0
2,रविवार,3,8,0,1081,0
2,सोम,3,9,0,1081,0
2,सोम को,3,9,0,1081,0
2,सोमवार को,3,9,0,1081,0
2,सोमवार,3,9,0,1081,0
2,सोम्वार,3,9,0,1081,0
2,सोम्वार को,3,9,0,1081,0
2,चन्द्रवार को,3,9,0,1081,0
2,चन्द्रवार,3,9,0,1081,0
2,चंद्रवार को,3,9,0,1081,0
2,चंद्रवार,3,9,0,1081,0
2,मंगल,3,10,0,1081,0
2,मंगल को,3,10,0,1081,0
2,मंगलवार को,3,10,0,1081,0
2,मंगलवार,3,10,0,1081,0
2,बुध को,3,11,0,1081,0
2,बुध,3,11,0,1081,0
2,बुधवार को,3,11,0,1081,0
2,बुधवार,3,11,0,1081,0
2,बुद्धवार,3,11,0,1081,0
2,बुद्धवार को,3,11,0,1081,0
2,गुरु,3,12,0,1081,0
2,गुरू,3,12,0,1081,0
2,वृहस्पति,3,12,0,1081,0
2,बृहस्पति,3,12,0,1081,0
2,गुरु को,3,12,0,1081,0
2,गुरुवार को,3,12,0,1081,0
2,गुरुवार,3,12,0,1081,0
2,गुरूवार को,3,12,0,1081,0
2,गुरूवार,3,12,0,1081,0
2,वृहस्पतिवार को,3,12,0,1081,0
2,वृहस्पतिवार,3,12,0,1081,0
2,बृहस्पतिवार को,3,12,0,1081,0
2,बृहस्पतिवार,3,12,0,1081,0
2,शुक्र को,3,13,0,1081,0
2,शुक्र,3,13,0,1081,0
2,शुक्रवार को,3,13,0,1081,0
2,शुक्रवार,3,13,0,1081,0
2,शनि,3,14,0,1081,0
2,शनि को,3,14,0,1081,0
2,शनिवार को,3,14,0,1081,0
2,शनिवार,3,14,0,1081,0
2,शनीचर को,3,14,0,1081,0
2,शनीचर,3,14,0,1081,0
2,संडे को,3,8,0,1081,0
2,सनडे,3,8,0,1081,0
2,संडे,3,8,0,1081,0
2,सन्डे,3,8,0,1081,0
2,इतवार को,3,8,0,1081,0
2,इतवार,3,8,0,1081,0
2,मंडे को,3,9,0,1081,0
2,मंडे,3,9,0,1081,0
2,मन्डे,3,9,0,1081,0
2,मन्डे को,3,9,0,1081,0
2,ट्यूसडे,3,10,0,1081,0
2,ट्यूसडे को,3,10,0,1081,0
2,टिउसडे,3,10,0,1081,0
2,टिउसडे को,3,10,0,1081,0
2,टिउस्डे,3,10,0,1081,0
2,टिउस्डे को,3,10,0,1081,0
2,ट्यूजडे,3,10,0,1081,0
2,ट्यूजडे को,3,10,0,1081,0
2,वेडनेसडे,3,11,0,1081,0
2,वेडनेसडे को,3,11,0,1081,0
2,वेडनसडे,3,11,0,1081,0
2,वेडनसडे को,3,11,0,1081,0
2,वेनेसडे,3,11,0,1081,0
2,वेनेसडे को,3,11,0,1081,0
2,वेनसडे,3,11,0,1081,0
2,वेनसडे को,3,11,0,1081,0
2,वेन्सडे,3,11,0,1081,0
2,वेन्सडे को,3,11,0,1081,0
2,थर्सडे,3,12,0,1081,0
2,थर्सडे को,3,12,0,1081,0
2,थर्स्डे,3,12,0,1081,0
2,थर्स्डे को,3,12,0,1081,0
2,फ्राइडे को,3,13,0,1081,0
2,फ्राइडे,3,13,0,1081,0
2,फ्रायडे,3,13,0,1081,0
2,फ्राय्डे,3,13,0,1081,0
2,सॅटर्डे को,3,14,0,1081,0
2,सॅटर्डे,3,14,0,1081,0
2,मंडेज़्,3,9,0,1081,0
2,मंडेज़् को,3,9,0,1081,0
2,संडेज़्,3,8,0,1081,0
2,संडेज़् को,3,8,0,1081,0
2,ट्यूसडेज़्,3,10,0,1081,0
2,ट्यूसडेज़् को,3,10,0,1081,0
2,वेनसडेज़्,3,11,0,1081,0
2,वेनसडेज़् को,3,11,0,1081,0
2,थर्सडेज़्,3,12,0,1081,0
2,थर्सडेज़् को,3,12,0,1081,0
2,फ्रायडेज़्,3,13,0,1081,0
2,फ्रायडेज़् को,3,13,0,1081,0
2,सॅटर्डेज़्,3,14,0,1081,0
2,सॅटर्डेज़् को,3,14,0,1081,0
2,मंडेज़्,3,9,0,1081,0
2,मंडेज़् को,3,9,0,1081,0
2,संडेज़्,3,8,0,1081,0
2,संडेज़् को,3,8,0,1081,0
2,ट्यूसडेज़्,3,10,0,1081,0
2,ट्यूसडेज़् को,3,10,0,1081,0
2,वेनसडेज़्,3,11,0,1081,0
2,वेनसडेज़् को,3,11,0,1081,0
2,थर्सडेज़्,3,12,0,1081,0
2,थर्सडेज़् को,3,12,0,1081,0
2,फ्रायडेज़्,3,13,0,1081,0
2,फ्रायडेज़् को,3,13,0,1081,0
2,सॅटर्डेज़्,3,14,0,1081,0
2,सॅटर्डेज़् को,3,14,0,1081,0
2,मंडेज़्,3,9,0,1081,0
2,मंडेज़् को,3,9,0,1081,0
2,संडेज़्,3,8,0,1081,0
2,संडेज़् को,3,8,0,1081,0
2,ट्यूसडेज़्,3,10,0,1081,0
2,ट्यूसडेज़् को,3,10,0,1081,0
2,वेनसडेज़्,3,11,0,1081,0
2,वेनसडेज़् को,3,11,0,1081,0
2,थर्सडेज़्,3,12,0,1081,0
2,थर्सडेज़् को,3,12,0,1081,0
2,फ्रायडेज़्,3,13,0,1081,0
2,फ्रायडेज़् को,3,13,0,1081,0
2,सॅटर्डेज़्,3,14,0,1081,0
2,सॅटर्डेज़् को,3,14,0,1081,0
2,मंडेज़,3,9,0,1081,0
2,मंडेज़ को,3,9,0,1081,0
2,संडेज़,3,8,0,1081,0
2,संडेज़ को,3,8,0,1081,0
2,ट्यूसडेज़,3,10,0,1081,0
2,ट्यूसडेज़ को,3,10,0,1081,0
2,वेनसडेज़,3,11,0,1081,0
2,वेनसडेज़ को,3,11,0,1081,0
2,थर्सडेज़,3,12,0,1081,0
2,थर्सडेज़ को,3,12,0,1081,0
2,फ्रायडेज़,3,13,0,1081,0
2,फ्रायडेज़ को,3,13,0,1081,0
2,सॅटर्डेज़,3,14,0,1081,0
2,सॅटर्डेज़ को,3,14,0,1081,0
2,मंडेज्,3,9,0,1081,0
2,मंडेज् को,3,9,0,1081,0
2,संडेज्,3,8,0,1081,0
2,संडेज् को,3,8,0,1081,0
2,ट्यूसडेज्,3,10,0,1081,0
2,ट्यूसडेज् को,3,10,0,1081,0
2,वेनसडेज्,3,11,0,1081,0
2,वेनसडेज् को,3,11,0,1081,0
2,थर्सडेज्,3,12,0,1081,0
2,थर्सडेज् को,3,12,0,1081,0
2,फ्रायडेज्,3,13,0,1081,0
2,फ्रायडेज् को,3,13,0,1081,0
2,सॅटर्डेज्,3,14,0,1081,0
2,सॅटर्डेज् को,3,14,0,1081,0
2,मंडेज,3,9,0,1081,0
2,मंडेज को,3,9,0,1081,0
2,संडेज,3,8,0,1081,0
2,संडेज को,3,8,0,1081,0
2,ट्यूसडेज,3,10,0,1081,0
2,ट्यूसडेज को,3,10,0,1081,0
2,वेनसडेज,3,11,0,1081,0
2,वेनसडेज को,3,11,0,1081,0
2,थर्सडेज,3,12,0,1081,0
2,थर्सडेज को,3,12,0,1081,0
2,फ्रायडेज,3,13,0,1081,0
2,फ्रायडेज को,3,13,0,1081,0
2,सॅटर्डेज,3,14,0,1081,0
2,सॅटर्डेज को,3,14,0,1081,0
2,जनवरी,8,25,0,1081,0
2,जन्वरी,8,25,0,1081,0
2,फरवरी,8,26,0,1081,0
2,फ़रवरी,8,26,0,1081,0
2,फेब्रुवरी,8,26,0,1081,0
2,फेब्रुअरी,8,26,0,1081,0
2,गुलचाँदनी,8,26,0,1081,0
2,मार्च,8,27,0,1081,0
2,अप्रैल,8,28,0,1081,0
2,एप्रिल,8,28,0,1081,0
2,मई,8,29,0,1081,0
2,मे,8,29,0,1081,0
2,जून,8,30,0,1081,0
2,जुलाई,8,31,0,1081,0
2,जुलाइ,8,31,0,1081,0
2,जुलै,8,31,0,1081,0
2,अगस्त,8,32,0,1081,0
2,ऑगस्ट,8,32,0,1081,0
2,सितंबर,8,33,0,1081,0
2,सितम्बर,8,33,0,1081,0
2,सप्टेंबर,8,33,0,1081,0
2,सप्टेम्बर,8,33,0,1081,0
2,सेप्टेंबर,8,33,0,1081,0
2,सेप्टेम्बर,8,33,0,1081,0
2,अक्टूबर,8,34,0,1081,0
2,अक्तूबर,8,34,0,1081,0
2,अक्टोबर,8,34,0,1081,0
2,ओक्टोबर,8,34,0,1081,0
2,अॉक्टोबर,8,34,0,1081,0
2,नवंबर,8,35,0,1081,0
2,नवेंबर,8,35,0,1081,0
2,नवम्बर,8,35,0,1081,0
2,नोवेंबर,8,35,0,1081,0
2,दिसंबर,8,36,0,1081,0
2,दिसम्बर,8,36,0,1081,0
2,डिसेंबर,8,36,0,1081,0
