type,word,wordgroup,wordvalue,flags,CultureId,numericvalue
2,dicembre,8,36,0,16,0
2,gen,8,25,0,16,0
2,feb,8,26,0,16,0
2,mar,8,27,0,16,0
2,apr,8,28,0,16,0
2,mag,8,29,0,16,0
2,giu,8,30,0,16,0
2,lug,8,31,0,16,0
2,ago,8,32,0,16,0
2,set,8,33,0,16,0
2,ott,8,34,0,16,0
2,nov,8,35,0,16,0
2,dic,8,36,0,16,0
2,settimana,2,4,0,16,0
2,una settimana,2,4,64,16,0
2,settimane,2,4,0,16,0
2,mese,2,6,0,16,0
2,un mese,2,6,64,16,0
2,mesi,2,6,0,16,0
2,anno,2,7,0,16,0
2,un anno,2,7,64,16,0
2,anni,2,7,0,16,0
2,dell'anno,2,7,0,16,0
2,fine settimana,2,5,0,16,0
2,weekend,2,5,0,16,0
2,giorno,2,66,0,16,0
2,un giorno,2,66,64,16,0
2,al giorno,2,66,64,16,0
2,giorni,2,66,0,16,0
2,mattino,4,15,0,16,0
2,mattina,4,15,0,16,0
2,mattutino,4,15,0,16,0
2,mattutina,4,15,0,16,0
2,mattutine,4,15,0,16,0
2,mattutini,4,15,0,16,0
2,mattinale,4,15,0,16,0
2,mattinali,4,15,0,16,0
2,stamattino,4,15,0,16,0
2,stamattina,4,15,0,16,0
1,domattina,4,15,128,16,0
2,pomeriggio,4,16,0,16,0
2,sera,4,17,0,16,0
2,serale,4,17,0,16,0
2,serali,4,17,0,16,0
2,notte,4,18,0,16,0
2,stanotte,4,18,0,16,0
2,tutto il giorno,4,72,0,16,0
2,ieri,5,20,0,16,0
2,domani,5,19,0,16,0
2,dopodomani,5,57,0,16,0
2,l'altro ieri,5,58,0,16,0
2,oggi,6,22,0,16,0
2,ora,6,23,0,16,0
2,adesso,6,23,0,16,0
2,presto,6,46,0,16,0
2,fra poco,6,46,0,16,0
2,tra poco,6,46,0,16,0
2,a breve,6,46,0,16,0
2,prossimamente,6,46,0,16,0
2,recentemente,6,47,0,16,0
2,recente,6,47,0,16,0
2,di recente,6,47,0,16,0
2,mezzogiorno,9,44,0,16,0
2,mezzanotte,9,45,0,16,0
2,prima serata,10,42,0,16,0
2,orario di massimo ascolto,10,42,0,16,0
2,l'orario di massimo ascolto,10,42,0,16,0
2,tarda,10,43,0,16,0
2,tardo,10,43,0,16,0
2,tra,7,73,0,16,0
2,fra,7,73,0,16,0
2,in,7,73,0,16,0
2,da,7,68,5,16,0
2,dal,7,68,5,16,0
2,più tardi,7,68,0,16,0
2,dopo,7,68,512,16,0
2,seguente,7,68,512,16,0
2,successivo,7,68,512,16,0
2,successiva,7,68,512,16,0
2,di distanza,7,68,8,16,0
2,prima,7,69,512,16,0
2,precedente,7,69,512,16,0
2,fa,7,69,0,16,0
2,ultimo del,16,80,0,16,0
2,l'ultimo del,16,80,0,16,0
2,ultima del,16,80,0,16,0
2,l'ultima del,16,80,0,16,0
2,ultimo di,16,80,0,16,0
2,l'ultimo di,16,80,0,16,0
2,ultima di,16,80,0,16,0
2,l'ultima di,16,80,0,16,0
1,fuso orario dell' isola baker,15,70,-1200,16,0
