ID_A,STICKER_ITEMS_ID,LOCALES,STRING,EXTRA_A1,EXTRA_A2,EXTRA_A3
505,6,ta_IN,பெட்டியிலிருந்து வெளிவரும் ஸ்லக்கி,,,
506,6,te_IN,స్లగ్గి బాక్స్ వెలుపల పాప్ చేస్తోంది,,,
507,6,tk,Durgun gutydan çykýar,,,
508,6,th,หอยทากโผล่ออกจากกล่อง,,,
509,6,bo,སྣ་དྲུད་ནི་སྡེར་མའི་ནང་ས་འཕར།,,,
510,6,tr,Kutudan çıkan Sluggy,,,
511,6,uk,Слимачок вистрибує з коробки,,,
512,6,ur_PK,باکس سے باہر نکلتا ہوا سلوگی,,,
513,6,ug,قاپتىن چىققان قۇرتچا,,,
514,6,uz_UZ,Slaggy quti ichidan chiqib kelmoqda,,,
515,6,vi,Sluggy chui ra khỏi hộp,,,
516,6,predefined,sticker_surprised,,,
517,7,en,Sluggy eating,,,
518,7,en_US,Sluggy eating,,,
519,7,en_CA,Sluggy eating,,,
520,7,sq_AL,Sluggy duke ngrënë,,,
521,7,ar,Sluggy يتناول الطعام,,,
522,7,hy_AM,Ուտող կողինջ,,,
523,7,as,খাই থকা শ্লাগি,,,
524,7,az_AZ,Yemək yeyən Slaggi,,,
525,7,eu_ES,Barea jaten,,,
526,7,be_BY,Sluggy есць,,,
527,7,bn_IN,স্লাগি ইটিং,,,
528,7,bn_BD,স্লাগি খাচ্ছে,,,
529,7,bs,Puž golać jede,,,
530,7,bg,Sluggy яде,,,
531,7,ca,Sluggy menjant,,,
532,7,zn_CN,鼻涕虫吃东西,,,
533,7,zn_HK,Sluggy 吃東西,,,
534,7,zn_TW,Sluggy 正在吃東西,,,
535,7,hr,Pužić jede,,,
536,7,cs,Sluggy se krmí,,,
537,7,da,Sluggy spiser,,,
538,7,nl,Sluggy eet,,,
539,7,et_EE,Sluggy söömas,,,
540,7,fa,حلزون در حال خوردن,,,
541,7,tl,Kumakain na Sluggy,,,
542,7,fi,Sluggy syö,,,
543,7,fr,Sluggy en train de manger,,,
544,7,fr_CA,Sluggy en train de manger,,,
545,7,gl_ES,Lesma comendo,,,
546,7,ka_GE,ტყლარწი ჭამს,,,
547,7,de,Essender Sluggy,,,
548,7,el,Ο Sluggy τρώει,,,
549,7,gu_IN,ખાતું સ્લગી,,,
550,7,iw,סלאגי אוכל,,,
551,7,hi,खाता हुआ स्लगी,,,
552,7,hu,Csigabiga eszik,,,
553,7,is_IS,Sluggy borðar,,,
554,7,in,Sluggy makan,,,
555,7,ga,Sluggy ag ithe,,,
556,7,it,Sluggy che mangia,,,
557,7,ja,食事をするスラッギー,,,
558,7,kn_IN,ಸ್ಲಗ್ಗಿ ತಿನ್ನುತ್ತಿರುವುದು,,,
559,7,kk_KZ,Тамақтанып жатқан Слаги,,,
560,7,km_KH,Sluggy បរិភោគ,,,
561,7,ko,음식을 먹으며 행복한 달팽이,,,
562,7,ky_KG,Карсттык воронка тамактанып жатат,,,
563,7,lo_LA,ສະລັກຈີ້ກຳລັງກິນ,,,
564,7,lv,Sluggy ēd,,,
565,7,lt,Sluggy valgo,,,
566,7,mk_MK,Слаги јади,,,
567,7,ms_MY,Sluggy sedang makan,,,
568,7,ml_IN,ഭക്ഷിക്കുന്ന സ്ലഗ്ഗി,,,
569,7,mr_IN,खाणारी स्लगी,,,
570,7,my_ZG,အစားစားေနေသာ ပက္က်ိေလး,,,
571,7,mn_MN,Нялцгай биетэн юм идэж байна,,,
572,7,my_MM,အစားစားနေသော ပက်ကျိလေး,,,
573,7,ne_NP,स्लग्गिले खाइरहेको,,,
574,7,nb,Sluggy spiser,,,
575,7,or,ଖାଉଥିବା ସ୍ଲଗୀ,,,
576,7,pl,Jedzący Sluggy,,,
577,7,pt_PT,Sluggy a comer,,,
578,7,pt_BR,Sluggy comendo,,,
579,7,pa_IN,ਸਲੱਗੀ ਕੁਝ ਖਾਂਦੇ ਹੋਏ,,,
580,7,ro,Melcul mâncând,,,
581,7,ru,Слизнячок ест,,,
582,7,sr,Zelembać jede,,,
583,7,si_LK,ස්ලගී කමින්,,,
584,7,pl_SP,Sluggy jy,,,
585,7,sk,Sluggy sa kŕmi,,,
586,7,sl,Sluggy je,,,
587,7,es_ES,Babosa comiendo,,,
588,7,es_US,Sluggy comiendo,,,
589,7,sv,Sluggy äter,,,
590,7,tg,Тӯқумшуллук хӯрок мехӯрад,,,
591,7,ta_IN,உண்ணும் ஸ்லக்கி,,,
592,7,te_IN,స్లగ్గి తింటోంది,,,
593,7,tk,Durgun iýýär,,,
594,7,th,หอยทากกินอาหาร,,,
595,7,bo,སྣ་དྲུད་ཀྱིས་ཟས་ཟ།,,,
596,7,tr,Yemek yiyen Sluggy,,,
597,7,uk,Слимачок їсть,,,
598,7,ur_PK,کھاتا ہوا سلوگی,,,
599,7,ug,يەۋاتقان قۇرتچا,,,
600,7,uz_UZ,Slaggy ovqatlanmoqda,,,
601,7,vi,Sluggy ăn,,,
602,7,predefined,sticker_eating,,,
603,8,en,Sluggy working hard,,,
604,8,en_US,Sluggy working hard,,,
605,8,en_CA,Sluggy working hard,,,
606,8,sq_AL,Sluggy duke punuar shumë,,,
607,8,ar,Sluggy يعمل باجتهاد,,,
608,8,hy_AM,Տքնաջան աշխատող կողինջ,,,
609,8,as,বহুত কাম কৰি থকা শ্লাগি,,,
610,8,az_AZ,Slaggi çox işləyir,,,
611,8,eu_ES,Barea gogor lanean,,,
612,8,be_BY,Sluggy цяжка працуе,,,
613,8,bn_IN,কঠোর পরিশ্রম করা স্লাগি,,,
614,8,bn_BD,স্লাগি কঠোর পরিশ্রম করছে,,,
615,8,bs,Puž golać naporno radi,,,
616,8,bg,Sluggy работи усилено,,,
617,8,ca,Sluggy treballant intensament,,,
618,8,zn_CN,鼻涕虫努力工作,,,
619,8,zn_HK,Sluggy 努力工作,,,
620,8,zn_TW,Sluggy 認真工作,,,
621,8,hr,Pužić naporno radi,,,
622,8,cs,Těžce pracující Sluggy,,,
623,8,da,Sluggy arbejder koncentreret,,,
624,8,nl,Sluggy werkt hard,,,
625,8,et_EE,Sluggy rasket tööd tegemas,,,
626,8,fa,حلزون در حال کار کردن سخت,,,
627,8,tl,Sluggy na nagsisikap,,,
628,8,fi,Sluggy työskentelee ahkerasti,,,
629,8,fr,Sluggy en train de travailler dur,,,
630,8,fr_CA,Sluggy en train de travailler dur,,,
631,8,gl_ES,Lesma traballando duro,,,
632,8,ka_GE,ტყლარწი ბეჯითად შრომობს,,,
633,8,de,Sluggy arbeitet schwer,,,
634,8,el,Ο Sluggy εργάζεται σκληρά,,,
635,8,gu_IN,સખત કામ કરતું સ્લગી,,,
636,8,iw,סלאגי עובד קשה,,,
637,8,hi,मेहनत करता हुआ स्लगी,,,
638,8,hu,Csigabiga keményen dolgozik,,,
639,8,is_IS,Sluggy vinnur á fullu,,,
640,8,in,Sluggy bekerja keras,,,
641,8,ga,Sluggy ag obair go dian,,,
642,8,it,Sluggy al lavoro,,,
643,8,ja,懸命に働くスラッギー,,,
644,8,kn_IN,ಸ್ಲಗ್ಗಿ ಕಷ್ಟ ಪಡುತ್ತಿರುವುದು,,,
645,8,kk_KZ,Көп жұмыс істеп жатқан Слаги,,,
646,8,km_KH,Sluggy ធ្វើការ​យ៉ាង​ខ្លាំង,,,
647,8,ko,집중해서 일하는 달팽이,,,
648,8,ky_KG,Карсттык воронка катуу иштеп жатат,,,
649,8,lo_LA,ສະລັກຈີ້ກຳລັງເຮັດວຽກໜັກ,,,
650,8,lv,Sluggy smagi strādā,,,
651,8,lt,Sluggy sunkiai dirba,,,
652,8,mk_MK,Слаги напорно работи,,,
653,8,ms_MY,Sluggy bekerja keras,,,
654,8,ml_IN,കഠിനമായി യത്നിക്കുന്ന സ്ലഗ്ഗി,,,
655,8,mr_IN,खूप काम करणारी स्लगी,,,
656,8,my_ZG,အလုပ္ႀကိဳးစားေနေသာ ပက္က်ိေလး,,,
657,8,mn_MN,Нялцгай биетэн шаргуу ажиллаж байна,,,
658,8,my_MM,အလုပ်ကြိုးစားနေသော ပက်ကျိလေး,,,
659,8,ne_NP,स्लग्गिले कडा परीक्षम गरिरहेको,,,
660,8,nb,Sluggy jobber hardt,,,
661,8,or,କଠିନ ପରିଶ୍ରମ କରୁଥିବା ସ୍ଲଗୀ,,,
662,8,pl,Sluggy pracuje ciężko,,,
663,8,pt_PT,Sluggy a trabalhar arduamente,,,
664,8,pt_BR,Sluggy trabalhado muito,,,
665,8,pa_IN,ਸਲੱਗੀ ਸਖਤ ਮਿਹਨਤ ਕਰਦੇ ਹੋਏ,,,
666,8,ro,Melcul lucrând la greu,,,
667,8,ru,Слизнячок сосредоточено работает,,,
668,8,sr,Zelembać naporno radi,,,
669,8,si_LK,ස්ලගී මහන්සියෙන් වැඩ කරමින්,,,
670,8,pl_SP,Sluggy robi ciynżko,,,
671,8,sk,Ťažko pracujúci Sluggy,,,
672,8,sl,Sluggy trdo dela,,,
673,8,es_ES,Babosa trabajando duro,,,
674,8,es_US,Sluggy trabajando mucho,,,
675,8,sv,Sluggy jobbar hårt,,,
676,8,tg,Тӯқумшуллук сахт меҳнат мекунад,,,
677,8,ta_IN,கடின வேலை செய்யும் ஸ்லக்கி,,,
678,8,te_IN,స్లగ్గి ఎక్కువగా కష్టపడుతోంది,,,
679,8,tk,Durgun köp işleýär,,,
680,8,th,หอยทากทำงานหนัก,,,
681,8,bo,སྣ་དྲུད་ཀྱིས་སྡུག་རུས་ཀྱི་ལས་ཀ་སྒྲུབ།,,,
682,8,tr,Çok çalışan Sluggy,,,
683,8,uk,Слимачок зосереджено працює,,,
684,8,ur_PK,سخت محنت کرتا ہوا سلوگی,,,
685,8,ug,جاپالىق ئىشلەۋاتقان قۇرتچا,,,
686,8,uz_UZ,Slaggy qattiq mehnat qilmoqda,,,
687,8,vi,Sluggy làm việc chăm chỉ,,,
688,8,predefined,sticker_working,,,
689,9,en,Meditating Sluggy,,,
690,9,en_US,Meditating Sluggy,,,
691,9,en_CA,Meditating Sluggy,,,
692,9,sq_AL,Sluggy duke medituar,,,
693,9,ar,Sluggy يتأمل,,,
694,9,hy_AM,Ներհայող կողինջ,,,
695,9,as,ধ্যান কৰি থকা শ্লাগি,,,
696,9,az_AZ,Meditasiya edən Slaggi,,,
697,9,eu_ES,Barea meditatzen,,,
698,9,be_BY,Sluggy медытыруе,,,
699,9,bn_IN,মেডিটেটিং স্লাগি,,,
700,9,bn_BD,ধ্যানরত স্লাগি,,,
701,9,bs,Puž golać meditira,,,
702,9,bg,Sluggy медитира,,,
703,9,ca,Sluggy meditant,,,
704,9,zn_CN,冥想中的鼻涕虫,,,
705,9,zn_HK,在冥想的 Sluggy,,,
706,9,zn_TW,冥想中的 Sluggy,,,
707,9,hr,Pužić meditira,,,
708,9,cs,Meditující Sluggy,,,
709,9,da,Sluggy mediterer,,,
710,9,nl,Sluggy mediteert,,,
711,9,et_EE,Mediteeriv Sluggy,,,
712,9,fa,حلزون در حال مدیتیشن,,,
713,9,tl,Nagme-meditate na Sluggy,,,
714,9,fi,Mietiskelevä Sluggy,,,
715,9,fr,Sluggy en pleine méditation,,,
716,9,fr_CA,Sluggy en pleine méditation,,,
717,9,gl_ES,Lesma meditando,,,
718,9,ka_GE,ტყლარწი მედიტაციაში,,,
719,9,de,Meditierender Sluggy,,,
720,9,el,Ο Sluggy διαλογίζεται,,,
721,9,gu_IN,ધ્યાનમાં સ્લગી,,,
722,9,iw,סלאגי במדיטציה,,,
723,9,hi,ध्यान लगाते हुए स्लगी,,,
724,9,hu,Csigabiga meditál,,,
725,9,is_IS,Sluggy hugleiðir,,,
726,9,in,Sluggy bermeditasi,,,
727,9,ga,Sluggy machnamhach,,,
728,9,it,Sluggy che medita,,,
729,9,ja,瞑想するスラッギー,,,
730,9,kn_IN,ಧ್ಯಾನ ಮಾಡುತ್ತಲಿರುವ ಸ್ಲಗ್ಗಿ,,,
731,9,kk_KZ,Медитация жасап жатқан Слаги,,,
732,9,km_KH,Sluggy សមាធិ,,,
733,9,ko,명상 중인 달팽이,,,
734,9,ky_KG,Медитация кылган Карсттык воронка,,,
735,9,lo_LA,ສະລັກຈີທີ່ນັ່ງສະມາທິ,,,
736,9,lv,Sluggy meditē,,,
737,9,lt,Medituojantis Sluggy,,,
738,9,mk_MK,Слаги медитира,,,
739,9,ms_MY,Sluggy bermeditasi,,,
740,9,ml_IN,ധ്യാനിക്കുന്ന സ്ലഗ്ഗി,,,
741,9,mr_IN,चिंतन करणारी स्लगी,,,
742,9,my_ZG,တရားထိုင္ေနေသာ ပက္က်ိေလး,,,
743,9,mn_MN,Бясалгаж буй Нялцгай биетэн,,,
744,9,my_MM,တရားထိုင်နေသော ပက်ကျိလေး,,,
745,9,ne_NP,ध्यान गरिरहेको स्लग्गि,,,
746,9,nb,Mediterende Sluggy,,,
747,9,or,ଧ୍ୟାନ କରୁଥିବା ସ୍ଲଗୀ,,,
748,9,pl,Sluggy medytuje,,,
749,9,pt_PT,Sluggy a meditar,,,
750,9,pt_BR,Sluggy meditando,,,
751,9,pa_IN,ਧਿਆਨ ਲਗਾਉਂਦਾ ਸਲੱਗੀ,,,
752,9,ro,Melcul meditând,,,
753,9,ru,Медитирующий слизнячок,,,
754,9,sr,Zelembać meditira,,,
755,9,si_LK,භාවනා කරන ස්ලගී,,,
756,9,pl_SP,Sluggy medykuje,,,
757,9,sk,Meditujúci Sluggy,,,
758,9,sl,Sluggy meditira,,,
759,9,es_ES,Babosa meditando,,,
760,9,es_US,Sluggy meditando,,,
761,9,sv,Mediterande Sluggy,,,
762,9,tg,Тӯқумшуллук медитатсия мекунад,,,
763,9,ta_IN,தியானம் செய்யும் ஸ்லக்கி,,,
764,9,te_IN,ధ్యానం చేస్తున్న స్లగ్గి,,,
765,9,tk,Meditasiýa edýän Durgun,,,
766,9,th,หอยทากนั่งสมาธิ,,,
767,9,bo,སྒོམ་རྒྱག་བཞིན་པའི་སྣ་དྲུད།,,,
768,9,tr,Meditasyon yapan Sluggy,,,
769,9,uk,Слимачок медитує,,,
770,9,ur_PK,مراقبہ کرتا ہوا سلوگی,,,
771,9,ug,ئويچان قۇرتچا,,,
772,9,uz_UZ,Meditatsiya qilayotgan Slaggy,,,
773,9,vi,Sluggy ngồi thiền,,,
774,9,predefined,sticker_peace,,,
775,10,en,Disgusted Sluggy,,,
776,10,en_US,Disgusted Sluggy,,,
777,10,en_CA,Disgusted Sluggy,,,
778,10,sq_AL,Sluggy i neveritur,,,
779,10,ar,Sluggy مشمئز,,,
780,10,hy_AM,Նողկանք զգացող կողինջ,,,
781,10,as,ঘৃণা লগা শ্লাগি,,,
782,10,az_AZ,İyrənmiş Slaggi,,,
783,10,eu_ES,Barea atsekabetuta,,,
784,10,be_BY,Sluggy адчувае агіду,,,
785,10,bn_IN,ডিসগাস্টেড স্লাগি,,,
786,10,bn_BD,অত্যন্ত বিরক্ত স্লাগি,,,
787,10,bs,Puž golać je zgađen,,,
788,10,bg,Отвратен Sluggy,,,
789,10,ca,Sluggy disgustat,,,
790,10,zn_CN,呕吐的鼻涕虫,,,
791,10,zn_HK,感到噁心的 Sluggy,,,
792,10,zn_TW,感到噁心的 Sluggy,,,
793,10,hr,Pužić je zgađen,,,
794,10,cs,Znechucený Sluggy,,,
795,10,da,Sluggy væmmes,,,
796,10,nl,Sluggy vol afkeer,,,
797,10,et_EE,Tülgastust tundev Sluggy,,,
798,10,fa,حلزون متنفر,,,
799,10,tl,Nababanas na Sluggy,,,
800,10,fi,Vastenmielisyyttä tunteva Sluggy,,,
801,10,fr,Sluggy dégoûté,,,
802,10,fr_CA,Sluggy dégoûté,,,
803,10,gl_ES,Lesma anoxada,,,
804,10,ka_GE,დამახინჯებული ტყლარწი,,,
805,10,de,Angewiderter Sluggy,,,
806,10,el,Αηδιασμένος Sluggy,,,
807,10,gu_IN,અસંતુષ્ટ સ્લગી,,,
808,10,iw,סלאגי מבואס,,,
809,10,hi,चिढ़ा हुआ स्लगी,,,
810,10,hu,Csigabiga undorodik,,,
811,10,is_IS,Gramur Sluggy,,,
812,10,in,Sluggy muak,,,
813,10,ga,Sluggy agus déistin air,,,
814,10,it,Sluggy disgustato,,,
815,10,ja,うんざりしているスラッギー,,,
816,10,kn_IN,ಅಸಹ್ಯವಾದ ಸ್ಲಗ್ಗಿ,,,
817,10,kk_KZ,Жиіркенуші Слаги,,,
818,10,km_KH,Sluggy រអើម,,,
819,10,ko,혀를 내밀고 메스꺼워하는 달팽이,,,
820,10,ky_KG,Жийиркенген Карсттык воронка,,,
821,10,lo_LA,ສະລັກຈີທີ່ມີຄວາມເບື່ອໜ່າຍ,,,
822,10,lv,Sluggy izrāda riebumu,,,
823,10,lt,Pasišlykštėjęs Sluggy,,,
824,10,mk_MK,Слаги чувствува одвратност,,,
825,10,ms_MY,Sluggy jengkel,,,
826,10,ml_IN,മനംമടുത്ത സ്ലഗ്ഗി,,,
827,10,mr_IN,किळस करणारी स्लगी,,,
828,10,my_ZG,စိတ္ပ်က္ေနေသာ ပက္က်ိေလး,,,
829,10,mn_MN,Зэвүүцсэн Нялцгай биетэн,,,
830,10,my_MM,စိတ်ပျက်နေသော ပက်ကျိလေး,,,
831,10,ne_NP,घृणा लागेको स्लग्गि,,,
832,10,nb,Kvalm Sluggy,,,
833,10,or,ଘୃଣା କରୁଥିବା ସ୍ଲଗୀ,,,
834,10,pl,Zdegustowany Sluggy,,,
835,10,pt_PT,Sluggy enojado,,,
836,10,pt_BR,Sluggy enojado,,,
837,10,pa_IN,ਨਰਾਜ਼ ਸਲੱਗੀ,,,
838,10,ro,Melcul dezgustat,,,
839,10,ru,Слизнячок с выражением отвращения,,,
840,10,sr,Zgađeni Zelembać,,,
841,10,si_LK,බලවත් සේ කලකිරුණු ස්ලගී,,,
842,10,pl_SP,Skawaszōny Sluggy,,,
843,10,sk,Znechutený Sluggy,,,
844,10,sl,Zgrožen Sluggy,,,
845,10,es_ES,Babosa asqueada,,,
846,10,es_US,Sluggy asqueado,,,
847,10,sv,Äcklad Sluggy,,,
848,10,tg,Тӯқумшуллуки пурнафрат,,,
849,10,ta_IN,வெறுப்படைந்த ஸ்லக்கி,,,
850,10,te_IN,అసహ్యించుకుంటున్న స్లగ్గి,,,
851,10,tk,Ýigrenç duýýan Durgun,,,
852,10,th,หอยทากท่าทีรังเกียจ,,,
853,10,bo,སྐྱུག་བྲོའི་སྣ་དྲུད།,,,
854,10,tr,İğrenmiş Sluggy,,,
855,10,uk,Слимачок з виразом огиди на обличчі,,,
856,10,ur_PK,ناراض سلوگی,,,
857,10,ug,بىئارام قۇرتچا,,,
858,10,uz_UZ,Nafratlangan Slaggy,,,
859,10,vi,Sluggy ghê tởm,,,
860,10,predefined,sticker_disgusted,,,
861,11,en,Sluggy ready for a fight,,,
862,11,en_US,Sluggy ready for a fight,,,
863,11,en_CA,Sluggy ready for a fight,,,
864,11,sq_AL,Sluggy gati për t’u zënë,,,
865,11,ar,Sluggy جاهز للقتال,,,
866,11,hy_AM,Թռիչքի պատրաստ կողինջ,,,
867,11,as,যুদ্ধৰ বাবে সাজু শ্লাগি,,,
868,11,az_AZ,Slaggi uçuşa hazırdır,,,
869,11,eu_ES,Barea borrokatzeko prest,,,
870,11,be_BY,Sluggy гатовы да дракі,,,
871,11,bn_IN,একটি লড়াইয়ের জন্য প্রস্তুত স্লাগি,,,
872,11,bn_BD,স্লাগি লড়াইয়ের জন্য প্রস্তুত,,,
873,11,bs,Puž golać spreman za borbu,,,
874,11,bg,Sluggy готов за битка,,,
875,11,ca,Sluggy preparat per lluitar,,,
876,11,zn_CN,鼻涕虫准备好战斗,,,
877,11,zn_HK,Sluggy 準備去打架,,,
878,11,zn_TW,Sluggy 擺出打架姿勢,,,
879,11,hr,Pužić spreman za borbu,,,
880,11,cs,Sluggy připravený k boji,,,
881,11,da,Sluggy er klar til en slåskamp,,,
882,11,nl,Sluggy klaar om te vechten,,,
883,11,et_EE,Kakluseks valmis Sluggy,,,
884,11,fa,حلزون آماده برای دعوا,,,
885,11,tl,Sluggy na handang lumaban,,,
886,11,fi,Sluggy valmiina tappeluun,,,
887,11,fr,Sluggy prêt à se battre,,,
888,11,fr_CA,Sluggy prêt à se battre,,,
889,11,gl_ES,Lesma lista para pelexar,,,
890,11,ka_GE,ტყლარწი მზადაა ჩხუბისთვის,,,
891,11,de,Sluggy ist bereit für einen Kampf,,,
892,11,el,Ο Sluggy έτοιμος για καυγά,,,
893,11,gu_IN,લડવા માટે તૈયાર સ્લગી,,,
894,11,iw,סלאגי באגרופים שלופים,,,
895,11,hi,लड़ाई करने को तैयार स्लगी,,,
896,11,hu,Csigabiga harcra készen,,,
897,11,is_IS,Sluggy tilbúinn fyrir slagsmál,,,
898,11,in,Sluggy siap untuk berkelahi,,,
899,11,ga,Sluggy réidh le troid,,,
900,11,it,Sluggy pronto a combattere,,,
901,11,ja,けんか腰のスラッギー,,,
902,11,kn_IN,ಸ್ಲಗ್ಗಿ ಹೋರಾಟಕ್ಕೆ ಸಿದ್ಧವಾಗಿರುವುದು,,,
903,11,kk_KZ,Күресуге дайын Слаги,,,
904,11,km_KH,Sluggy ត្រៀម​ប្រយុទ្ធ,,,
905,11,ko,싸울 태세를 한 달팽이,,,
906,11,ky_KG,Карсттык воронка мушташууга даяр,,,
907,11,lo_LA,ສະລັກຈີ້ພ້ອມກຳລັງການຕໍ່ສູ້ແລ້ວ,,,
908,11,lv,Sluggy ir gatavs cīņai,,,
909,11,lt,Sluggy pasirengęs kovai,,,
910,11,mk_MK,Слаги подготвен за борба,,,
911,11,ms_MY,Sluggy bersedia untuk berlawan,,,
912,11,ml_IN,പറക്കാൻ തയ്യാറായ സ്ലഗ്ഗി,,,
913,11,mr_IN,लढण्या साठी तयार असलेली स्लगी,,,
914,11,my_ZG,တိုက္ခိုက္ရန္ အသင့္ ပက္က်ိေလး,,,
915,11,mn_MN,Нялцгай биетэн тэмцэлд бэлэн байна,,,
916,11,my_MM,တိုက်ခိုက်ရန် အသင့် ပက်ကျိလေး,,,
917,11,ne_NP,स्लग्गि लडाइको लागि तयार,,,
918,11,nb,Sluggy er klar til kamp,,,
919,11,or,ଲଢେଇ ପାଇଁ ପ୍ରସ୍ତୁତ ହୋଇଥିବା ସ୍ଲଗୀ,,,
920,11,pl,Sluggy gotowy do walki,,,
921,11,pt_PT,Sluggy pronto para uma luta,,,
922,11,pt_BR,Sluggy pronto para uma luta,,,
923,11,pa_IN,ਸਲੱਗੀ ਲੜਨ ਲਈ ਤਿਆਰ,,,
924,11,ro,Melcul pregătit pentru bătaie,,,
925,11,ru,Слизнячок разминает кулаки,,,
926,11,sr,Zelembać spreman na tuču,,,
927,11,si_LK,ස්ලගී සටනක් සඳහා සූදානම්,,,
928,11,pl_SP,Sluggy fertich do walki,,,
929,11,sk,Sluggy pripravený na boj,,,
930,11,sl,Sluggy je pripravljen na spopad,,,
931,11,es_ES,Babosa lista para pelearse,,,
932,11,es_US,Sluggy listo para pelear,,,
933,11,sv,Sluggy är redo att slåss,,,
934,11,tg,Тӯқумшуллуки барои муштзанӣ омода,,,
935,11,ta_IN,சண்டைக்கு தயாராகும் ஸ்லக்கி,,,
936,11,te_IN,స్లగ్గి పోరాడటానికి సిద్ధంగా ఉంది,,,
937,11,tk,Durgun uruşa taýýar,,,
938,11,th,หอยทากพร้อมมีเรื่อง,,,
939,11,bo,སྣ་དྲུད་ཀྱིས་འཐབ་རྩོད་བྱེད་པར་གྲ་སྒྲིག་བྱས།,,,
940,11,tr,Kavgaya hazır Sluggy,,,
941,11,uk,Слимачок розминає кулаки,,,
942,11,ur_PK,لڑائی کے لیے تیار سلوگی,,,
943,11,ug,ئۇرۇشماقچى بولغان قۇرتچا,,,
944,11,uz_UZ,Slaggy jang uchun tayyor,,,
945,11,vi,Sluggy sẵn sàng chiến đấu,,,
946,11,predefined,sticker_angry,,,
947,12,en,Sluggy working out,,,
948,12,en_US,Sluggy working out,,,
949,12,en_CA,Sluggy working out,,,
950,12,sq_AL,Sluggy duke bërë stërvitje,,,
951,12,ar,Sluggy يتدرّب,,,
952,12,hy_AM,Մարզվող կողինջ,,,
953,12,as,ব্যায়াম কৰি থকা শ্লাগি,,,
954,12,az_AZ,Slaggi məşq edir,,,
955,12,eu_ES,Barea entrenatzen,,,
956,12,be_BY,Sluggy трэніруецца,,,
957,12,bn_IN,অনুশীলন করা স্লাগি,,,
958,12,bn_BD,স্লাগি ব্যায়াম করছে,,,
959,12,bs,Puž golać vježba,,,
960,12,bg,Sluggy тренира,,,
961,12,ca,Sluggy fent esport,,,
962,12,zn_CN,鼻涕虫健身,,,
963,12,zn_HK,Sluggy 健身,,,
964,12,zn_TW,Sluggy 正在健身,,,
965,12,hr,Pužić vježba,,,
966,12,cs,Sluggy cvičí,,,
967,12,da,Sluggy træner,,,
968,12,nl,Sluggy traint,,,
969,12,et_EE,Sluggy treenimas,,,
970,12,fa,حلزون در حال ورزش کردن,,,
971,12,tl,Sluggy na naghehersisyo,,,
972,12,fi,Sluggy harjoittelee,,,
973,12,fr,Sluggy en train de s'entraîner,,,
974,12,fr_CA,Sluggy en train de s'entrainer,,,
975,12,gl_ES,Lesma adestrando cunha pesa de man,,,
976,12,ka_GE,ტყლარწი ვარჯიშობს,,,
977,12,de,Sluggy trainiert,,,
978,12,el,Ο Sluggy γυμνάζεται,,,
979,12,gu_IN,વ્યાયામ કરતું સ્લગી,,,
980,12,iw,סלאגי באימון כושר,,,
981,12,hi,कसरत करता हुआ स्लगी,,,
982,12,hu,Csigabiga edz,,,
983,12,is_IS,Sluggy stundar líkamsrækt,,,
984,12,in,Sluggy berolahraga,,,
985,12,ga,Sluggy ag traenáil,,,
986,12,it,Sluggy che si allena,,,
987,12,ja,トレーニングするスラッギー,,,
988,12,kn_IN,ಸ್ಲಗ್ಗಿ ವ್ಯಾಯಾಮ ಮಾಡುತ್ತಿರುವುದು,,,
989,12,kk_KZ,Жаттығу жасап жатқан Слаги,,,
990,12,km_KH,Sluggy ហាត់ប្រាណ,,,
991,12,ko,열심히 운동 중인 달팽이,,,
992,12,ky_KG,Карсттык воронка машыгып жатат,,,
993,12,lo_LA,ສະລັກຈີ້ກຳລັງອອກກຳລັງກາຍ,,,
994,12,lv,Sluggy trenējas,,,
995,12,lt,Sluggy treniruojasi,,,
996,12,mk_MK,Слаги вежба,,,
997,12,ms_MY,Sluggy bersenam,,,
998,12,ml_IN,വ്യായാമം ചെയ്യുന്ന സ്ലഗ്ഗി,,,
999,12,mr_IN,व्यायाम करणारी स्लगी,,,
1000,12,my_ZG,ကာယေလ့က်င့္ခန္းလုပ္ေနေသာ ပက္က်ိေလး,,,
1001,12,mn_MN,Нялцгай биетэн дасгал хийж байна,,,
1002,12,my_MM,ကာယလေ့ကျင့်ခန်းလုပ်နေသော ပက်ကျိလေး,,,
1003,12,ne_NP,स्लग्गिले व्यायाम गरिरहेको,,,
1004,12,nb,Sluggy trener,,,
1005,12,or,କସରତ କରୁଥିବା ସ୍ଲଗୀ,,,
1006,12,pl,Sluggy trenuje,,,
1007,12,pt_PT,Sluggy a treinar,,,
1008,12,pt_BR,Sluggy treinando,,,
1009,12,pa_IN,ਸਲੱਗੀ ਕਸਰਤ ਕਰਦੇ ਹੋਏ,,,
1010,12,ro,Melcul antrenându-se,,,
1011,12,ru,Слизнячок занимается спортом,,,
1012,12,sr,Zelembać vežba,,,
1013,12,si_LK,ස්ලගී ව්‍යායාම කරමින්,,,
1014,12,pl_SP,Sluggy trynuje,,,
1015,12,sk,Cvičiaci Sluggy,,,
1016,12,sl,Sluggy telovadi,,,
1017,12,es_ES,Babosa entrenando,,,
1018,12,es_US,Sluggy haciendo ejercicio,,,
1019,12,sv,Sluggy tränar,,,
