device_id,capabilities,device_version,friendly_name,last_published_timestamp_millis,model_name,receiver_metrics_id,service_address,service_port,service_instance_name,last_discovered_timestamp_millis,supported_criteria,rcn_enabled_status,hotspot_bssid,ip_lowest_two_bytes,last_discovered_by_ble_timestamp_millis,cloud_devcie_id,relay_access_token
7b0f0638929354e0e0fbd80f00586b9a,200709,5,Bedroom TV,1625250888586,Chromecast,,192.168.0.14,8009,Chromecast-7b0f0638929354e0e0fbd80f00586b9a,1625250888585,,2,FA8FCA704039,14,,854A2E2E62FAF53C0FB25AE24D380E44,"b'\n\x08\x00\x00\x01y\xda>\x91v\x12\xde\x050\x82\x02\xda0\x82\x01\xc2\xa0\x03\x02\x01\x02\x02\x04\x0e(\xb1Q0\r\x06\t*\x86H\x86\xf7\r\x01\x01\x0b\x05\x000/1-0+\x06\x03U\x04\x03\x0c$7b0f0638-9293-54e0-e0fb-d80f00586b9a0\x1e\x17\r210603203729Z\x17\r210605203729Z0/1-0+\x06\x03U\x04\x03\x0c$7b0f0638-9293-54e0-e0fb-d80f00586b9a0\x82\x01""0\r\x06\t*\x86H\x86\xf7\r\x01\x01\x01\x05\x00\x03\x82\x01\x0f\x000\x82\x01\n\x02\x82\x01\x01\x00\xf2\xfa\xed\xe7\xe3\xa9\xbb\xee\xdf\xe0\x8c?\x0cz\xa7\x89\xaa\x1c8\xca\xbdn\x8d\xed\x9ep\xc2\xff\x15\x08\xd7AE\xb8\xb8\t\xd5\x8e\x18~\xac\xbfv\x89\xa7\xb7\x7fp!\x07\xa7\x06\xb7\x15!\x12Rwp\xae+ ""5\xb8\xc8\xcck\n6d\xba\x13\x0e\x14\xe4\xa1\xe0\x94\xae!\x18\'\xbdM\x93B\x11\x8b_\xb1#\xf9\xbdN\x1e\xb6\xc6\xc4V\x8b\xfaBB\x9d\x1b\x06\xf5\x1b1\x03\xc9>Q\xad\xfb\xfdu\xa0\xc3\xf4b\x8c\xf9\xd2f&W\xfck\xe6#\x1e\x8e\xe5C@\x94\xd6\xc3\xcc\xd2\xc6-\x16-\xc2\xa5\xbc{\xab\xe4\xa6\x9f\xfaE\xf5\xac6\x99\x9as\xb5C\x95\xb1S*1f\xeb\xe4Q \xf93J\x12\x00\xe6\x1dy\xf0?\xf8>\x12\x0e\xcd\xf9{\xbaZ+\x18\xbal\xec\x18\xd4\x8a!\xb2J\x9a\x1afUq\xcb!\x91\xbeS\xbd\xd0jkd\xefe\xfa\xdfC""\xf3\xa6\x81\xebM]Z\x02\xc8\x98\x9a{v\x1c\xd0\xd9K\x1b6\xfe.+\x85\x7f6\x83\x93\x1ad\x98\xbf\x02\x03\x01\x00\x010\r\x06\t*\x86H\x86\xf7\r\x01\x01\x0b\x05\x00\x03\x82\x01\x01\x00\x9e\x83QI\xcd-d\xb8L\x0c\xf9z<\x8d\xad\xca\x8ez\x9d$\xd8\xe6{{\xf4\xd8\x9d\xc9\xcd\x9a\xaf\xc3\x1cN\xe4T\x1d\xd2\x94\xdd\xcd6\xc5\x84\xae\xe5o\xa8\xe6\\\xab\x15)R\xbe\x06}\xa8\x1b\xdd\xb5_\xec\xf3\xc1s\xb6\x17\x80vK-\x1ed\xf5\x80S\xeb\xf7))\xf1Z4=\xe1\x95\xb8\x9f\xe13\x8f\x98\xa3\xadK\xbe\xf1\x82\x9e\\U\xda\xc1\xe4\xcf\x95S\xe1\x02\x86\xe53\x19\xad\xb7\xee\x0e\x8dd#\xe4\xcb\xa8%f\xb6yj\x1a\x9f\x00\x8a\xa4\xc4\x11\x15\xb2\xc1\x13hk\x0c\xd9\xa3\xfd\xc8\x8e\x1c\xb0\xf3\xd3\xaf\xe1k-\xfc\x90\xbd\xad\xdeP\x97\x82\xbb\xb8/\x00:\x93\xd3\xca\xb25\xea\xe4|*\xaaU\xf1s\xfe\xca\xbe\xf5:\xb2\xb3\xba\xe6Y\x19\xb9\xa3\xcf\x9c\x9dF\x86\xc6\xe0\xda(\xe9\xf0]\xa7\xeb\x17\xb4\xd9\xac\xf4\x0e\xf5\x81P\x90\x88\x91\xe2\xdc\xf2\xec\xefm\xd8\xb1\x81Pb\x1a\x0f\x88\xef\x98\x1aM\xdf\xf0`\xdb\xae9\xdb\x13\xc0\xb4(\xa8\xf3\x17\xaa\xfe\x15\x1a\rSHA256withRSA""\x80\x02C\xc8\xe9\x87\xaa)J\xcc\xcap2\x83+/\xde\xc6\xfd\xe9\x0f\xf8B%N\xe1Ni\x93!`\n\xf6KJO\xea\xb1Y\x19\xdb\xda\x8bz\x8a*\xc8\xa8\xa9\xb3d-jz\x81\x91\xcd\x9e\x81=\x023\xf4\xf8j\xff\xc9\x951\x8e\xd5\xbe\xbaL\x95\xbf\xdf\xdb\x8a\xde|H[\x91#\xef\xc0\xd7\x0c\x90w\x87\xfe\xe8\xf3\xb9\x83A\xedn\x1aO\xd2\xb5\'e\xc2Bu\x9d\x1cD\x1a\x16\xe7Dk\x08Og\x7f\xa8\xfe\x06`3\\C\x7f\xe4\xed\x9b\xff\x05\xfe\x82\xbdjQ\xcavd?]\xc0ws\xce\xdafm\x12\x0e\xab\xafjoV?\x8f^\xd4\xcc\x96xsT\x02\xe3\x98\x1e<I\x08\xed\t,\x9cE\xe1).\xf5\xec&\xfd\xd9\x9a\xc7>\x8a\x1e\xeb\xcen\xce\xa3\xea\xb3\x98\x94\x91\xe0\x08X\xd0S\xf1\x05\xa1\xfaD]1\xaf;S\xa7\x05\xc5\xfa\x84\xe6*^\xcf#\x9a$.\xd5\xa5\xd9/\x9e\xed\x16\xa0{\x8f\xaa\xb8\xe8\xfc\xd8\x04\x06\x92\xb8\xd4!H\x8f""\xcf\xe0\xfb\xe6'"
