_id,_data,_size,format,parent,date_added,date_modified,mime_type,title,description,_display_name,picasa_id,orientation,latitude,longitude,datetaken,mini_thumb_magic,bucket_id,bucket_display_name,isprivate,title_key,artist_id,album_id,composer,track,year,is_ringtone,is_music,is_alarm,is_notification,is_podcast,album_artist,duration,bookmark,artist,album,resolution,tags,category,language,mini_thumb_data,name,media_type,old_id,is_drm,width,height,title_resource_uri,owner_package_name,color_standard,color_transfer,color_range,_hash,is_pending,is_download,download_uri,referer_uri,is_audiobook,date_expires,is_trashed,group_id,primary_directory,secondary_directory,document_id,instance_id,original_document_id,relative_path,volume_name,artist_key,album_key,genre,genre_key,genre_id,author,bitrate,capture_framerate,cd_track_number,compilation,disc_number,is_favorite,num_tracks,writer,exposure_time,f_number,iso,scene_capture_type,generation_added,generation_modified,xmp,_transcode_status,_video_codec_type,_modifier
152,/system/media/percentage.spi,9862.0,12288,2,1617476966.0,1621324190,application/octet-stream,percentage,,percentage.spi,,,,,,,1664432563,media,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,,,,,,,,,,,,0,,,,,,,8,618,,0,,3
153,/system/media/fruc_kernels.sm8150.bin,143144.0,12288,2,1617476966.0,1621324190,application/octet-stream,fruc_kernels.sm8150,,fruc_kernels.sm8150.bin,,,,,,,1664432563,media,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,,,,,,,,,,,,0,,,,,,,8,492,,0,,3
154,/system/media/incomplete_connect.spi,3628.0,12288,2,1617476966.0,1621324190,application/octet-stream,incomplete_connect,,incomplete_connect.spi,,,,,,,1664432563,media,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,,,,,,,,,,,,0,,,,,,,8,492,,0,,3
155,/data,,12289,-1,,1611196539,,,,data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,,,,,,,,,,,,0,,,,,,,0,0,,0,,0
156,/data/overlays,,12289,155,,1611196534,,,,overlays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,,,,,,,,,,,,0,,,,,,,0,0,,0,,0
157,/data/overlays/media,3488.0,12289,156,1617476966.0,1611196534,,media,,media,,,,,,,-321930471,overlays,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,,,,,,,,,,,,0,,,,,,,9,9,,0,,0
158,/system/media/audio/ui/Dial_Retro.ogg,10569.0,47360,28,1620202909.0,1621324190,audio/ogg,Dial_Retro,,Dial_Retro.ogg,,,,,,,78638153,ui,,303a2a40050a4c32504c46,4.0574620200912133e+18,5.473219965651917e+18,,,,0.0,1.0,0.0,0.0,0.0,,170.0,,<unknown>,ui,,,,,,,2.0,,0.0,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,01,523a,,,,,499821.0,,,,,0,1.0,,,,,,165,541,b'',0,,3
159,/system/media/audio/ui/LowBattery_Calm.ogg,30787.0,47360,28,1620202909.0,1621324190,audio/ogg,LowBattery_Calm,,LowBattery_Calm.ogg,,,,,,,78638153,ui,,4046562c2a5050324c5a050a2e2a4042,4.0574620200912133e+18,5.473219965651917e+18,,,,0.0,1.0,0.0,0.0,0.0,,810.0,,<unknown>,ui,,,,,,,2.0,,0.0,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,01,523a,,,,,499821.0,,,,,0,1.0,,,,,,165,575,b'',0,,3
160,/system/media/audio/ui/TW_Volume_control_Fun.ogg,8993.0,47360,28,1620202909.0,1621324190,audio/ogg,TW_Volume_control_Fun,,TW_Volume_control_Fun.ogg,,,,,,,78638153,ui,,5056050a544640524232050a2e4644504c4640050a345244,4.0574620200912133e+18,5.473219965651917e+18,,,,0.0,1.0,0.0,0.0,0.0,,501.0,,<unknown>,ui,,,,,,,2.0,,0.0,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,01,523a,,,,,499821.0,,,,,0,1.0,,,,,,165,541,b'',0,,3
161,/system/media/audio/ui/TW_Volume_control_Retro.ogg,6878.0,47360,28,1620202909.0,1621324190,audio/ogg,TW_Volume_control_Retro,,TW_Volume_control_Retro.ogg,,,,,,,78638153,ui,,5056050a544640524232050a2e4644504c4640050a4c32504c46,5.487117102478502e+18,5.473219965651917e+18,,,,0.0,1.0,0.0,0.0,0.0,,141.0,,Samsung,ui,,,,,,,2.0,,0.0,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,4e2a424e524436,523a,Volume Control,544640524232042e4644504c4640,7.774058291860659e+18,,99201.0,,,,,0,1.0,,,,,,196,507,b'',0,,3
162,/system/media/audio/ui/LowBattery_Fun.ogg,17473.0,47360,28,1620202910.0,1621324190,audio/ogg,LowBattery_Fun,,LowBattery_Fun.ogg,,,,,,,78638153,ui,,4046562c2a5050324c5a050a345244,4.0574620200912133e+18,5.473219965651917e+18,,,,0.0,1.0,0.0,0.0,0.0,,265.0,,<unknown>,ui,,,,,,,2.0,,0.0,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,01,523a,,,,,499821.0,,,,,0,1.0,,,,,,229,507,b'',0,,3
163,/system/media/audio/ui/LowBattery_Retro.ogg,16116.0,47360,28,1620202910.0,1621324190,audio/ogg,LowBattery_Retro,,LowBattery_Retro.ogg,,,,,,,78638153,ui,,4046562c2a5050324c5a050a4c32504c46,4.0574620200912133e+18,5.473219965651917e+18,,,,0.0,1.0,0.0,0.0,0.0,,889.0,,<unknown>,ui,,,,,,,2.0,,0.0,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,01,523a,,,,,239920.0,,,,,0,1.0,,,,,,229,575,b'',0,,3
164,/system/media/audio/ui/Dial_Calm.ogg,17664.0,47360,28,1620202910.0,1621324190,audio/ogg,Dial_Calm,,Dial_Calm.ogg,,,,,,,78638153,ui,,303a2a40050a2e2a4042,4.0574620200912133e+18,5.473219965651917e+18,,,,0.0,1.0,0.0,0.0,0.0,,320.0,,<unknown>,ui,,,,,,,2.0,,0.0,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,01,523a,,,,,499821.0,,,,,0,1.0,,,,,,229,507,b'',0,,3
165,/system/media/audio/ui/Dial_Fun.ogg,12249.0,47360,28,1620202910.0,1621324190,audio/ogg,Dial_Fun,,Dial_Fun.ogg,,,,,,,78638153,ui,,303a2a40050a345244,4.0574620200912133e+18,5.473219965651917e+18,,,,0.0,1.0,0.0,0.0,0.0,,140.0,,<unknown>,ui,,,,,,,2.0,,0.0,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,01,523a,,,,,499821.0,,,,,0,1.0,,,,,,229,507,b'',0,,3
166,/system/media/audio/ui/TW_Volume_control_Calm.ogg,24557.0,47360,28,1620202910.0,1621324190,audio/ogg,TW_Volume_control_Calm,,TW_Volume_control_Calm.ogg,,,,,,,78638153,ui,,5056050a544640524232050a2e4644504c4640050a2e2a4042,4.0574620200912133e+18,5.473219965651917e+18,,,,0.0,1.0,0.0,0.0,0.0,,500.0,,<unknown>,ui,,,,,,,2.0,,0.0,,,,,,,,,0,0,,,0,,0,,,,,,,,internal,01,523a,,,,,499821.0,,,,,0,1.0,,,,,,229,507,b'',0,,3
