_id,event_id,time_stamp,extra
162,1,1620202912718,android.net.wifi.STATE_CHANGE
163,1,1620202912744,android.net.conn.TETHER_STATE_CHANGED
164,1,1620202916875,android.net.wifi.STATE_CHANGE
165,1,1620202917113,android.net.wifi.STATE_CHANGE
166,1,1620202917132,android.net.wifi.STATE_CHANGE
167,1,1620202917440,android.net.wifi.STATE_CHANGE
168,1,1620203020228,android.intent.action.TIME_SET
169,1,1620203020235,android.net.wifi.STATE_CHANGE
170,1,1620203020250,android.net.conn.TETHER_STATE_CHANGED
171,1,1620203267258,android.net.wifi.STATE_CHANGE
172,1,1620203267278,android.net.conn.TETHER_STATE_CHANGED
173,1,1620442305064,android.net.wifi.STATE_CHANGE
174,1,1620442305126,android.net.wifi.STATE_CHANGE
175,1,1620442305164,android.net.conn.TETHER_STATE_CHANGED
176,1,1620442464979,android.net.wifi.STATE_CHANGE
177,1,1620442464988,android.net.wifi.STATE_CHANGE
178,1,1620442464993,android.net.wifi.STATE_CHANGE
179,1,1620442465542,android.net.wifi.STATE_CHANGE
180,1,1620442465552,android.net.wifi.STATE_CHANGE
181,1,1620442465557,android.net.wifi.STATE_CHANGE
182,1,1620442467292,android.net.wifi.STATE_CHANGE
183,1,1620442467302,android.net.wifi.STATE_CHANGE
184,1,1620442467306,android.net.wifi.STATE_CHANGE
185,1,1620442467408,android.net.wifi.STATE_CHANGE
186,1,1620442467412,android.net.wifi.STATE_CHANGE
187,1,1620442467415,android.net.wifi.STATE_CHANGE
188,1,1620442469173,android.net.wifi.STATE_CHANGE
189,1,1620442469368,android.net.wifi.STATE_CHANGE
190,1,1620442469383,android.net.wifi.STATE_CHANGE
191,1,1620442516383,android.intent.action.TIME_SET
192,1,1620586630697,android.net.wifi.STATE_CHANGE
193,1,1620586630731,android.net.wifi.STATE_CHANGE
194,1,1620586630757,android.net.conn.TETHER_STATE_CHANGED
195,1,1620725672559,android.intent.action.TIME_SET
196,1,1620725677085,android.intent.action.LOCKED_BOOT_COMPLETED
197,1,1621392646095,android.intent.action.LOCKED_BOOT_COMPLETED
198,1,1621560015714,android.net.wifi.STATE_CHANGE
199,1,1621560015721,android.net.wifi.STATE_CHANGE
200,1,1621560015723,android.net.conn.TETHER_STATE_CHANGED
201,1,1621560016203,android.net.wifi.STATE_CHANGE
202,1,1621560016230,android.net.wifi.STATE_CHANGE
203,1,1621560016240,android.net.wifi.STATE_CHANGE
204,1,1621560022997,android.net.wifi.STATE_CHANGE
205,1,1621560023007,android.net.wifi.STATE_CHANGE
206,1,1621560023010,android.net.wifi.STATE_CHANGE
207,1,1621560023487,android.net.wifi.STATE_CHANGE
208,1,1621560023502,android.net.wifi.STATE_CHANGE
209,1,1621560023510,android.net.wifi.STATE_CHANGE
210,1,1621560023549,android.net.wifi.STATE_CHANGE
211,1,1621560023559,android.net.wifi.STATE_CHANGE
212,1,1621560023565,android.net.wifi.STATE_CHANGE
213,1,1621560023584,android.net.wifi.STATE_CHANGE
214,1,1621560023593,android.net.wifi.STATE_CHANGE
215,1,1621560023600,android.net.wifi.STATE_CHANGE
216,1,1621560031130,android.net.wifi.STATE_CHANGE
217,1,1621560031230,android.net.wifi.STATE_CHANGE
218,1,1621560031244,android.net.wifi.STATE_CHANGE
219,1,1621892358458,android.net.wifi.STATE_CHANGE
220,1,1621892358497,android.net.wifi.STATE_CHANGE
221,1,1621892358531,android.net.conn.TETHER_STATE_CHANGED
222,1,1621970831530,android.net.wifi.STATE_CHANGE
223,1,1621970831537,android.net.wifi.STATE_CHANGE
224,1,1621970831538,android.net.conn.TETHER_STATE_CHANGED
225,1,1621970831592,android.net.wifi.STATE_CHANGE
226,1,1621970831595,android.net.wifi.STATE_CHANGE
227,1,1621970831604,android.net.wifi.STATE_CHANGE
228,1,1621970831637,android.net.wifi.STATE_CHANGE
229,1,1621970831643,android.net.wifi.STATE_CHANGE
230,1,1621970831648,android.net.wifi.STATE_CHANGE
231,1,1621970831664,android.net.wifi.STATE_CHANGE
232,1,1621970831677,android.net.wifi.STATE_CHANGE
233,1,1621970831681,android.net.wifi.STATE_CHANGE
234,1,1621970834281,android.net.wifi.STATE_CHANGE
235,1,1621970834430,android.net.wifi.STATE_CHANGE
236,1,1621970834503,android.net.wifi.STATE_CHANGE
237,1,1622046437048,android.intent.action.LOCKED_BOOT_COMPLETED
238,1,1622046437342,android.net.wifi.STATE_CHANGE
239,1,1622046437344,android.net.wifi.STATE_CHANGE
240,1,1622046437547,android.net.wifi.STATE_CHANGE
241,1,1622046437552,android.net.wifi.STATE_CHANGE
242,1,1622046437594,android.net.wifi.STATE_CHANGE
243,1,1622046437597,android.net.wifi.STATE_CHANGE
244,1,1622046437622,android.net.wifi.STATE_CHANGE
245,1,1622046437625,android.net.wifi.STATE_CHANGE
246,1,1622046438079,android.net.wifi.STATE_CHANGE
247,1,1622046438101,android.net.wifi.STATE_CHANGE
248,1,1622046438107,android.net.wifi.STATE_CHANGE
249,1,1622046438116,android.net.wifi.STATE_CHANGE
250,1,1622046440116,android.net.wifi.STATE_CHANGE
251,1,1622046440152,android.net.wifi.STATE_CHANGE
252,1,1622046440159,android.net.wifi.STATE_CHANGE
253,1,1622046491487,android.net.wifi.STATE_CHANGE
254,1,1622046491507,android.net.conn.TETHER_STATE_CHANGED
255,1,1622055457730,android.net.wifi.STATE_CHANGE
256,1,1622055457763,android.net.wifi.STATE_CHANGE
257,1,1622055457787,android.net.conn.TETHER_STATE_CHANGED
258,1,1622096639248,android.net.wifi.STATE_CHANGE
259,1,1622096639254,android.net.wifi.STATE_CHANGE
260,1,1622096639255,android.net.conn.TETHER_STATE_CHANGED
261,1,1622096639265,android.net.wifi.STATE_CHANGE
262,1,1622096639271,android.net.wifi.STATE_CHANGE
263,1,1622096639277,android.net.wifi.STATE_CHANGE
264,1,1622096639322,android.net.wifi.STATE_CHANGE
265,1,1622096639330,android.net.wifi.STATE_CHANGE
266,1,1622096639333,android.net.wifi.STATE_CHANGE
267,1,1622096639406,android.net.wifi.STATE_CHANGE
268,1,1622096639417,android.net.wifi.STATE_CHANGE
269,1,1622096639422,android.net.wifi.STATE_CHANGE
270,1,1622096641364,android.net.wifi.STATE_CHANGE
271,1,1622096641495,android.net.wifi.STATE_CHANGE
272,1,1622096641500,android.net.wifi.STATE_CHANGE
273,1,1622185362825,android.net.wifi.STATE_CHANGE
274,1,1622185362859,android.net.wifi.STATE_CHANGE
275,1,1622185362875,android.net.conn.TETHER_STATE_CHANGED
276,1,1622185522797,android.net.wifi.STATE_CHANGE
277,1,1622185522803,android.net.wifi.STATE_CHANGE
278,1,1622185522817,android.net.wifi.STATE_CHANGE
279,1,1622185523258,android.net.wifi.STATE_CHANGE
280,1,1622185523267,android.net.wifi.STATE_CHANGE
281,1,1622185523272,android.net.wifi.STATE_CHANGE
282,1,1622185523314,android.net.wifi.STATE_CHANGE
283,1,1622185523321,android.net.wifi.STATE_CHANGE
284,1,1622185523330,android.net.wifi.STATE_CHANGE
285,1,1622185523415,android.net.wifi.STATE_CHANGE
286,1,1622185523429,android.net.wifi.STATE_CHANGE
287,1,1622185523444,android.net.wifi.STATE_CHANGE
288,1,1622185525335,android.net.wifi.STATE_CHANGE
289,1,1622185525456,android.net.wifi.STATE_CHANGE
290,1,1622185525464,android.net.wifi.STATE_CHANGE
291,1,1622724069389,android.intent.action.TIME_SET
292,1,1622724069398,android.net.wifi.STATE_CHANGE
293,1,1622724069413,android.net.conn.TETHER_STATE_CHANGED
294,1,1622881429524,android.net.wifi.STATE_CHANGE
295,1,1622881429560,android.net.wifi.STATE_CHANGE
296,1,1622881429598,android.net.conn.TETHER_STATE_CHANGED
297,1,1623012170629,android.intent.action.LOCKED_BOOT_COMPLETED
298,1,1623436429048,android.intent.action.LOCKED_BOOT_COMPLETED
299,1,1623606818702,android.net.wifi.STATE_CHANGE
300,1,1623606818709,android.net.wifi.STATE_CHANGE
301,1,1623606818710,android.net.conn.TETHER_STATE_CHANGED
302,1,1623606818787,android.net.wifi.STATE_CHANGE
303,1,1623606818808,android.net.wifi.STATE_CHANGE
304,1,1623606818812,android.net.wifi.STATE_CHANGE
305,1,1623606818838,android.net.wifi.STATE_CHANGE
306,1,1623606818843,android.net.wifi.STATE_CHANGE
307,1,1623606818847,android.net.wifi.STATE_CHANGE
308,1,1623606818856,android.net.wifi.STATE_CHANGE
309,1,1623606818865,android.net.wifi.STATE_CHANGE
310,1,1623606818866,android.net.wifi.STATE_CHANGE
311,1,1623606821306,android.net.wifi.STATE_CHANGE
312,1,1623606821449,android.net.wifi.STATE_CHANGE
313,1,1623606821467,android.net.wifi.STATE_CHANGE
314,1,1623633635291,android.net.wifi.STATE_CHANGE
315,1,1623633635326,android.net.wifi.STATE_CHANGE
316,1,1623633635356,android.net.conn.TETHER_STATE_CHANGED
317,1,1623633797216,android.net.wifi.STATE_CHANGE
318,1,1623633797227,android.net.wifi.STATE_CHANGE
319,1,1623633797230,android.net.wifi.STATE_CHANGE
320,1,1623633797700,android.net.wifi.STATE_CHANGE
321,1,1623633797709,android.net.wifi.STATE_CHANGE
322,1,1623633797713,android.net.wifi.STATE_CHANGE
323,1,1623633797742,android.net.wifi.STATE_CHANGE
324,1,1623633797746,android.net.wifi.STATE_CHANGE
325,1,1623633797747,android.net.wifi.STATE_CHANGE
326,1,1623633797843,android.net.wifi.STATE_CHANGE
327,1,1623633797851,android.net.wifi.STATE_CHANGE
328,1,1623633797854,android.net.wifi.STATE_CHANGE
329,1,1623633799754,android.net.wifi.STATE_CHANGE
330,1,1623633799900,android.net.wifi.STATE_CHANGE
331,1,1623633799915,android.net.wifi.STATE_CHANGE
332,1,1623699306146,android.net.wifi.STATE_CHANGE
333,1,1623699306180,android.net.wifi.STATE_CHANGE
334,1,1623699306447,android.net.conn.TETHER_STATE_CHANGED
335,1,1624339430390,android.intent.action.LOCKED_BOOT_COMPLETED
336,1,1624344319278,android.net.wifi.STATE_CHANGE
337,1,1624344319286,android.net.wifi.STATE_CHANGE
338,1,1624344319287,android.net.conn.TETHER_STATE_CHANGED
339,1,1624344319402,android.net.wifi.STATE_CHANGE
340,1,1624344319405,android.net.wifi.STATE_CHANGE
341,1,1624344319408,android.net.wifi.STATE_CHANGE
342,1,1624344319457,android.net.wifi.STATE_CHANGE
343,1,1624344319464,android.net.wifi.STATE_CHANGE
344,1,1624344319466,android.net.wifi.STATE_CHANGE
345,1,1624344319480,android.net.wifi.STATE_CHANGE
346,1,1624344319484,android.net.wifi.STATE_CHANGE
347,1,1624344319487,android.net.wifi.STATE_CHANGE
348,1,1624344321969,android.net.wifi.STATE_CHANGE
349,1,1624344322083,android.net.wifi.STATE_CHANGE
350,1,1624344322089,android.net.wifi.STATE_CHANGE
351,1,1624385804145,android.intent.action.LOCKED_BOOT_COMPLETED
352,1,1624385804246,android.net.wifi.STATE_CHANGE
353,1,1624385804249,android.net.conn.TETHER_STATE_CHANGED
354,1,1624385805085,android.net.wifi.STATE_CHANGE
355,1,1624385805146,android.net.wifi.STATE_CHANGE
356,1,1624385815387,android.net.wifi.STATE_CHANGE
357,1,1624385821193,android.net.wifi.STATE_CHANGE
358,1,1624385821206,android.net.wifi.STATE_CHANGE
359,1,1624385821222,android.net.wifi.STATE_CHANGE
360,1,1624385821572,android.net.wifi.STATE_CHANGE
361,1,1624385882754,android.net.wifi.STATE_CHANGE
362,1,1624385882795,android.net.conn.TETHER_STATE_CHANGED
363,1,1624385933608,android.intent.action.TIME_SET
364,1,1624385933617,android.net.wifi.STATE_CHANGE
365,1,1624385933634,android.net.conn.TETHER_STATE_CHANGED
366,1,1624407203161,android.net.wifi.STATE_CHANGE
367,1,1624407203192,android.net.wifi.STATE_CHANGE
368,1,1624407203194,android.net.conn.TETHER_STATE_CHANGED
369,1,1624407203223,android.net.wifi.STATE_CHANGE
370,1,1624407203535,android.net.wifi.STATE_CHANGE
371,1,1624407203538,android.net.wifi.STATE_CHANGE
372,1,1624407203545,android.net.wifi.STATE_CHANGE
373,1,1624407203579,android.net.wifi.STATE_CHANGE
374,1,1624407203587,android.net.wifi.STATE_CHANGE
375,1,1624407203590,android.net.wifi.STATE_CHANGE
376,1,1624407203672,android.net.wifi.STATE_CHANGE
377,1,1624407203675,android.net.wifi.STATE_CHANGE
378,1,1624407203677,android.net.wifi.STATE_CHANGE
379,1,1624407205348,android.net.wifi.STATE_CHANGE
380,1,1624407205412,android.net.wifi.STATE_CHANGE
381,1,1624407205426,android.net.wifi.STATE_CHANGE
382,1,1624434164575,android.net.wifi.STATE_CHANGE
383,1,1624434164610,android.net.wifi.STATE_CHANGE
384,1,1624434164627,android.net.conn.TETHER_STATE_CHANGED
385,1,1624434164630,android.net.wifi.STATE_CHANGE
386,1,1624434164631,android.net.wifi.STATE_CHANGE
387,1,1624434164640,android.net.wifi.STATE_CHANGE
388,1,1624434165047,android.net.wifi.STATE_CHANGE
389,1,1624434165057,android.net.wifi.STATE_CHANGE
390,1,1624434165062,android.net.wifi.STATE_CHANGE
391,1,1624434165092,android.net.wifi.STATE_CHANGE
392,1,1624434165099,android.net.wifi.STATE_CHANGE
393,1,1624434165103,android.net.wifi.STATE_CHANGE
394,1,1624434165185,android.net.wifi.STATE_CHANGE
395,1,1624434165190,android.net.wifi.STATE_CHANGE
396,1,1624434165196,android.net.wifi.STATE_CHANGE
397,1,1624434166867,android.net.wifi.STATE_CHANGE
398,1,1624434166951,android.net.wifi.STATE_CHANGE
399,1,1624434166958,android.net.wifi.STATE_CHANGE
400,1,1624464259133,android.net.wifi.STATE_CHANGE
401,1,1624464259167,android.net.wifi.STATE_CHANGE
402,1,1624464259211,android.net.conn.TETHER_STATE_CHANGED
403,1,1624492129489,android.net.wifi.STATE_CHANGE
404,1,1624492129499,android.net.wifi.STATE_CHANGE
405,1,1624492129500,android.net.conn.TETHER_STATE_CHANGED
406,1,1624492129525,android.net.wifi.STATE_CHANGE
407,1,1624492129526,android.net.wifi.STATE_CHANGE
408,1,1624492129531,android.net.wifi.STATE_CHANGE
409,1,1624492129565,android.net.wifi.STATE_CHANGE
410,1,1624492129567,android.net.wifi.STATE_CHANGE
411,1,1624492129574,android.net.wifi.STATE_CHANGE
412,1,1624492129651,android.net.wifi.STATE_CHANGE
413,1,1624492129664,android.net.wifi.STATE_CHANGE
414,1,1624492129669,android.net.wifi.STATE_CHANGE
415,1,1624492131489,android.net.wifi.STATE_CHANGE
416,1,1624492131597,android.net.wifi.STATE_CHANGE
417,1,1624492131611,android.net.wifi.STATE_CHANGE
418,1,1624646176492,android.net.wifi.STATE_CHANGE
419,1,1624646176566,android.net.wifi.STATE_CHANGE
420,1,1624646176601,android.net.conn.TETHER_STATE_CHANGED
421,1,1624936699745,android.net.wifi.STATE_CHANGE
422,1,1624936699753,android.net.wifi.STATE_CHANGE
423,1,1624936699756,android.net.conn.TETHER_STATE_CHANGED
424,1,1624936699759,android.net.wifi.STATE_CHANGE
425,1,1624936699760,android.net.wifi.STATE_CHANGE
426,1,1624936699770,android.net.wifi.STATE_CHANGE
427,1,1624936699783,android.net.wifi.STATE_CHANGE
428,1,1624936699790,android.net.wifi.STATE_CHANGE
429,1,1624936702234,android.net.wifi.STATE_CHANGE
430,1,1624936702381,android.net.wifi.STATE_CHANGE
431,1,1624936702392,android.net.wifi.STATE_CHANGE
432,1,1624936712448,android.intent.action.ACTION_SHUTDOWN
433,1,1624936980959,android.intent.action.LOCKED_BOOT_COMPLETED
434,1,1624936981261,android.net.wifi.STATE_CHANGE
435,1,1624936981278,android.net.conn.TETHER_STATE_CHANGED
436,1,1624936994807,android.intent.action.TIME_SET
437,1,1624936994827,android.net.wifi.STATE_CHANGE
438,1,1624936994876,android.net.conn.TETHER_STATE_CHANGED
439,1,1624937025325,android.net.wifi.STATE_CHANGE
440,1,1624937025338,android.net.wifi.STATE_CHANGE
441,1,1624937025357,android.net.conn.TETHER_STATE_CHANGED
442,1,1624937026099,android.net.wifi.STATE_CHANGE
443,1,1624937026106,android.net.wifi.STATE_CHANGE
444,1,1624937026116,android.net.wifi.STATE_CHANGE
445,1,1624937027017,android.net.wifi.STATE_CHANGE
446,1,1624937348653,android.net.wifi.STATE_CHANGE
447,1,1624937348725,android.net.conn.TETHER_STATE_CHANGED
448,1,1625067968793,android.net.wifi.STATE_CHANGE
449,1,1625067968840,android.net.wifi.STATE_CHANGE
450,1,1625067968858,android.net.conn.TETHER_STATE_CHANGED
451,1,1625113793849,android.intent.action.TIME_SET
452,1,1625113793875,android.net.conn.TETHER_STATE_CHANGED
453,1,1625113797561,android.intent.action.LOCKED_BOOT_COMPLETED
454,1,1625113860714,android.net.conn.TETHER_STATE_CHANGED
455,1,1625202530693,android.net.wifi.STATE_CHANGE
456,1,1625202530708,android.net.wifi.STATE_CHANGE
457,1,1625202530710,android.net.conn.TETHER_STATE_CHANGED
458,1,1625202530756,android.net.wifi.STATE_CHANGE
459,1,1625202530768,android.net.wifi.STATE_CHANGE
460,1,1625202530773,android.net.wifi.STATE_CHANGE
461,1,1625202530807,android.net.wifi.STATE_CHANGE
462,1,1625202530814,android.net.wifi.STATE_CHANGE
463,1,1625202530820,android.net.wifi.STATE_CHANGE
464,1,1625202530850,android.net.wifi.STATE_CHANGE
465,1,1625202530852,android.net.wifi.STATE_CHANGE
466,1,1625202530858,android.net.wifi.STATE_CHANGE
467,1,1625202533347,android.net.wifi.STATE_CHANGE
468,1,1625202533510,android.net.wifi.STATE_CHANGE
469,1,1625202533525,android.net.wifi.STATE_CHANGE
470,1,1625259300221,android.net.wifi.STATE_CHANGE
471,1,1625259300261,android.net.wifi.STATE_CHANGE
472,1,1625259300275,android.net.conn.TETHER_STATE_CHANGED
473,1,1625259940491,android.net.wifi.STATE_CHANGE
474,1,1625259940502,android.net.wifi.STATE_CHANGE
475,1,1625259940505,android.net.wifi.STATE_CHANGE
476,1,1625259941063,android.net.wifi.STATE_CHANGE
477,1,1625259941074,android.net.wifi.STATE_CHANGE
478,1,1625259941080,android.net.wifi.STATE_CHANGE
479,1,1625259941111,android.net.wifi.STATE_CHANGE
480,1,1625259941120,android.net.wifi.STATE_CHANGE
481,1,1625259941123,android.net.wifi.STATE_CHANGE
482,1,1625259941205,android.net.wifi.STATE_CHANGE
483,1,1625259941223,android.net.wifi.STATE_CHANGE
