_id,log_type,category,log,request_id,retry_count,timestamp
1,json,,"b'{""_category_"":""client_event"",""format_version"":2,""event_name"":""android:jobs::workmanager:notifications:check_system_push"",""ts"":1626981934178,""stream_id"":0,""content_length"":0,""client_event_sequence_start_timestamp"":1617500989937,""client_event_sequence_number"":9613}'",0,0,1626981934185
2,json,,"b'{""_category_"":""client_event"",""format_version"":2,""event_name"":""android:notification:::system_push_setting:enabled"",""ts"":1626981934218,""stream_id"":0,""content_length"":0,""client_event_sequence_start_timestamp"":1617500989937,""client_event_sequence_number"":9614}'",0,0,1626981949184
3,json,,"b'{""_category_"":""client_event"",""format_version"":2,""event_name"":""android:app:notifications:settings:master_switch:enabled"",""ts"":1626981934227,""stream_id"":0,""content_length"":0,""client_event_sequence_start_timestamp"":1617500989937,""client_event_sequence_number"":9615}'",0,0,1626981949185
4,json,,"b'{""_category_"":""client_event"",""format_version"":2,""event_name"":""android:jobs::workmanager:database:clean_up"",""ts"":1626981934669,""stream_id"":0,""content_length"":0,""client_event_sequence_start_timestamp"":1617500989937,""client_event_sequence_number"":9616}'",0,0,1626981949185
