RecordId,formal,alias
1,January,일 월
2,January,일 월
3,January,일 월 달
4,January,일 월 달
5,January,일 월 달
6,January,일 월 달
7,January,1 월
8,January,1 월
9,January,1 월 달
10,January,1 월 달
11,January,1 월 달
12,January,1 월 달
13,February,이 월
14,February,이 월
15,February,이 월 달
16,February,이 월 달
17,February,이 월 달
18,February,이 월 달
19,February,2 월
20,February,2 월
21,February,2 월 달
22,February,2 월 달
23,February,2 월 달
24,February,2 월 달
25,March,삼 월
26,March,삼 월
27,March,삼 월 달
28,March,삼 월 달
29,March,삼 월 달
30,March,삼 월 달
31,March,3 월
32,March,3 월
33,March,3 월 달
34,March,3 월 달
35,March,3 월 달
36,March,3 월 달
37,April,사 월
38,April,사 월
39,April,사 월 달
40,April,사 월 달
41,April,사 월 달
42,April,사 월 달
43,April,4 월
44,April,4 월
45,April,4 월 달
46,April,4 월 달
47,April,4 월 달
48,April,4 월 달
49,May,오 월
50,May,오 월
51,May,오 월 달
52,May,오 월 달
53,May,오 월 달
54,May,오 월 달
55,May,5 월
56,May,5 월
57,May,5 월 달
58,May,5 월 달
59,May,5 월 달
60,May,5 월 달
61,June,유 월
62,June,유 월
63,June,유 월 달
64,June,유 월 달
65,June,유 월 달
66,June,유 월 달
67,June,6 월
68,June,6 월
69,June,6 월 달
70,June,6 월 달
71,June,6 월 달
72,June,6 월 달
73,July,칠 월
74,July,칠 월
75,July,칠 월 달
76,July,칠 월 달
77,July,칠 월 달
78,July,칠 월 달
79,July,7 월
80,July,7 월
81,July,7 월 달
82,July,7 월 달
83,July,7 월 달
84,July,7 월 달
85,August,팔 월
86,August,팔 월
87,August,펄 월 달
88,August,팔 월 달
89,August,팔 월 달
90,August,팔 월 달
91,August,8 월
92,August,8 월
93,August,8 월 달
94,August,8 월 달
95,August,8 월 달
96,August,8 월 달
97,September,구 월
98,September,구 월
99,September,구 월 달
100,September,구 월 달
101,September,구 월 달
102,September,구 월 달
103,September,9 월
104,September,9 월
105,September,9 월 달
106,September,9 월 달
107,September,9 월 달
108,September,9 월 달
109,October,시 월
110,October,시 월
111,October,시 월 달
112,October,시 월 달
113,October,시 월 달
114,October,시 월 달
115,October,10 월
116,October,10 월
117,October,10 월 달
118,October,10 월 달
119,October,10 월 달
120,October,10 월 달
121,November,십 일 월
122,November,십 일 월
123,November,십 일 월
124,November,십 일 월
125,November,십 일 월 달
126,November,십 일 월 달
127,November,십 일 월 달
128,November,십 일 월 달
129,November,십 일 월 달
130,November,십 일 월 달
131,November,십 일 월 달
132,November,십 일 월 달
133,November,11 월
134,November,11 월
135,November,11 월 달
136,November,11 월 달
137,November,11 월 달
138,November,11 월 달
139,December,십 이 월
140,December,십 이 월
141,December,십 이 월
142,December,십 이 월
143,December,십 이 월 달
144,December,십 이 월 달
145,December,십 이 월 달
146,December,십 이 월 달
147,December,십 이 월 달
148,December,십 이 월 달
149,December,십 이 월 달
150,December,십 이 월 달
151,December,12 월
152,December,12 월
153,December,12 월 달
154,December,12 월 달
155,December,12 월 달
156,December,12 월 달
