flags,word,value,confidence,CultureId
256,altı,6,1000,31
256,altıya,6,1000,31
256,altıyı,6,1000,31
256,beş,5,1000,31
256,beşe,5,1000,31
256,beşi,5,1000,31
256,bir,1,1000,31
256,bire,1,1000,31
256,biri,1,1000,31
256,dokuz,9,1000,31
256,dokuza,9,1000,31
256,dokuzu,9,1000,31
256,dörde,4,1000,31
256,dördü,4,1000,31
256,dört,4,1000,31
256,iki,2,1000,31
256,ikiye,2,1000,31
256,ikiyi,2,1000,31
256,sekiz,8,1000,31
256,sekize,8,1000,31
256,sekizi,8,1000,31
256,üç,3,1000,31
256,üçe,3,1000,31
256,üçü,3,1000,31
256,yedi,7,1000,31
256,yediye,7,1000,31
256,yediyi,7,1000,31
258,altıncı,6,1000,31
258,altıncıya,6,1000,31
258,altıncıyı,6,1000,31
258,beşinci,5,1000,31
258,beşinciye,5,1000,31
258,beşinciyi,5,1000,31
258,birinci,1,1000,31
258,birinciye,1,1000,31
258,birinciyi,1,1000,31
258,dokuzuncu,9,1000,31
258,dokuzuncuya,9,1000,31
258,dokuzuncuyu,9,1000,31
258,dördüncü,4,1000,31
258,dördüncüyü,4,1000,31
258,dörüncüye,4,1000,31
258,ikinci,2,1000,31
258,ikinciye,2,1000,31
258,ikinciyi,2,1000,31
258,sekizinci,8,1000,31
258,sekizinciye,8,1000,31
258,sekizinciyi,8,1000,31
258,üçüncü,3,1000,31
258,üçüncüye,3,1000,31
258,üçüncüyü,3,1000,31
258,yedinci,7,1000,31
258,yedinciye,7,1000,31
258,yedinciyi,7,1000,31
262,100'üncü,100,1000,31
262,10'uncu,10,1000,31
262,11'inci,11,1000,31
262,12'nci,12,1000,31
262,13'üncü,13,1000,31
262,14'üncü,14,1000,31
262,15'inci,15,1000,31
262,16'ıncı,16,1000,31
262,17'nci,17,1000,31
262,18'inci,18,1000,31
262,19'uncu,19,1000,31
262,1'inci,1,1000,31
262,20'inci,20,1000,31
262,2'inci,2,1000,31
262,30'uncu,30,1000,31
262,3'üncü,3,1000,31
262,40'ıncı,40,1000,31
262,4'üncü,4,1000,31
262,50'nci,50,1000,31
262,5'inci,5,1000,31
262,60'ıncı,60,1000,31
262,6'ıncı,6,1000,31
262,70'inci,70,1000,31
262,7'nci,7,1000,31
262,80'inci,80,1000,31
262,8'inci,8,1000,31
262,90'ıncı,90,1000,31
262,9'uncu,9,1000,31
512,altmış,60,1000,31
512,elli,50,1000,31
512,kırk,40,1000,31
512,doksan,90,1000,31
512,otuz,30,1000,31
512,seksen,80,1000,31
512,yirmi,20,1000,31
512,yetmiş,70,1000,31
512,on,10,1000,31
514,altmışıncı,60,1000,31
514,ellinci,50,1000,31
514,kırkıncı,40,1000,31
514,doksanıncı,90,1000,31
514,otuzuncu,30,1000,31
514,sekseninci,80,1000,31
514,yirminci,20,1000,31
514,yetmişinci,70,1000,31
576,düzine,12,1000,31
1280,o,0,800,31
1280,sıfır,0,800,31
1284,0,0,1000,31
1536,ona,10,1000,31
1536,onu,10,1000,31
1538,onuncu,10,1000,31
1538,onuncu,10,1000,31
1538,onuncuya,10,1000,31
8,ve,0,1000,31
16,eksi,0,1000,31
16,-,0,1000,31
16,negatif,0,1000,31
32,.,0,1000,31
32,tam,0,1000,31
32,1/2,500,1000,31
32,1/3,333,1000,31
32,1/4,250,1000,31
32,2/3,667,1000,31
32,3/4,750,1000,31
32,buçuk,500,1000,31
32,yarım,500,1000,31
32,dörtte bir,250,1000,31
32,.,0,1000,31
65536,çeyrek,250,1000,31
65536,çeyrekler,250,1000,31
32,ikide,500,1000,31
32,nokta,0,1000,31
32,bir buçuk,1500,1000,31
32,dörtte üç,750,1000,31
65536,üç çeyrek,750,1000,31
32,üçte bir,333,1000,31
32,üçte iki,667,1000,31
64,yüz,100,1000,31
64,yüzler,100,1000,31
66,yüzüncü,100,1000,31
192,bin,1000,1000,31
192,binler,1000,1000,31
192,milyar,1000000000,1000,31
192,milyarlar,1000000000,1000,31
192,milyon,1000000,1000,31
192,milyonlar,1000000,1000,31
