RecordId,formal,alias
1,1,a
2,1,the
3,1.5,a month and a half
4,2,a couple
5,2,couple of
6,2,a couple of
7,2.5,two and a half
8,3,a few
9,3,few
10,3,several
11,3.5,three and a half
