RecordId,formal,alias
1,coupons,쿠 폰
2,coupons,쿠 폰 함
3,coupons,빅 스 비 쿠 폰
4,coupons,빅 스 비 쿠 폰 함
5,coupons,빅 스 비 쿠 폰 화 면
6,coupons,빅 스 비 쿠 폰 페 이 지
7,event_list,이 벤 트
8,event_list,이 벤 트 리 스 트
9,event_list,빅 스 비 이 벤 트
10,event_list,빅 스 비 이 벤 트 리 스 트
11,event_list,프 로 모 션
12,event_list,프 로 모 션 리 스 트
13,event_list,빅 스 비 프 로 모 션
14,event_list,빅 스 비 프 로 모 션 리 스 트
15,event_list,빅 스 비 이 벤 트 화 면
16,event_list,빅 스 비 페 이 지
17,event_list,진 행 중 인 이 벤 트
18,event_list,진 행 중 인 빅 스 비 이 벤 트
19,event_list,진 행 중 인 프 로 모 션
20,event_list,진 행 중 인 빅 스 비 프 로 모 션
21,MarketPlaceMain,마 켓 플 레 이 스
22,MarketPlaceMain,마 켓 플 레 이 스
23,MarketPlaceMain,빅 스 비 마 켓 플 레 이 스
24,MarketPlaceMain,빅 스 비 마 켓 플 레 이 스
25,MarketPlaceMain,빅 스 비 마 켓
26,MarketPlaceMain,캡 슐 시 장
27,MarketPlaceMain,캡 슐 장 터
28,MarketPlaceMain,캡 슐 스 토 어
29,MarketPlaceMain,캡 슐 마 켓
30,MarketPlaceMain,마 켓 플 레 이 스 화 면
31,MarketPlaceMain,마 켓 플 레 이 스 페 이 지
32,MarketPlaceMain,빅 스 비 마 켓 플 레 이 스 화 면
33,MarketPlaceMain,빅 스 비 마 켓 플 레 이 스 페 이 지
