ID_A,STICKER_ITEMS_ID,LOCALES,STRING,EXTRA_A1,EXTRA_A2,EXTRA_A3
554,7,in,Jim dan Kim berpegangan tangan,,,
555,7,ga,Jim agus Kim lámh le lámh,,,
556,7,it,Jim e Kim che si tengono per mano,,,
557,7,ja,手をつなぐジムとキム,,,
558,7,kn_IN,ಜಿಮ್ ಮತ್ತು ಕಿಮ್ ಕೈ ಹಿಡಿದಿರುವುದು,,,
559,7,kk_KZ,Қол ұстасып тұрған Джим және Ким,,,
560,7,km_KH,Jim និង Kim ដៃ​កាន់​គ្នា,,,
561,7,ko,손을 잡고 있는 짐과 킴,,,
562,7,ky_KG,Джим жана Ким кол кармашып турушат,,,
563,7,lo_LA,ຈິມ ແລະ ກິມກຳລັງຈັບມືກັນ,,,
564,7,lv,Jim un Kim sadevušies rokās,,,
565,7,lt,Jim ir Kim susikibę už rankų,,,
566,7,mk_MK,Џим и Ким се држат за рака,,,
567,7,ms_MY,Jim dan Kim memegang tangan,,,
568,7,ml_IN,പരസ്പരം കൈ പിടിക്കുന്ന ജിമ്മും കിമ്മും,,,
569,7,mr_IN,हात पकडलेले जिम आणि किम,,,
570,7,my_ZG,လက္တြဲထားေသာ ဂ်င္မ္ႏွင့္ ကင္မ္,,,
571,7,mn_MN,Гараа барьж буй Жим ба Ким,,,
572,7,my_MM,လက်တွဲထားသော ဂျင်မ်နှင့် ကင်မ်,,,
573,7,ne_NP,जिम र किम हात समाइरहेका,,,
574,7,nb,Jim og Kim holder hender,,,
575,7,or,ହାତ ଧରିଥିବା ଜିମ୍ ଏବଂ କିମ୍,,,
576,7,pl,Jim i Kim trzymają się za ręce,,,
577,7,pt_PT,Jim e Kim de mãos dadas,,,
578,7,pt_BR,Jim e Kim de mãos dadas,,,
579,7,pa_IN,ਹੱਥ ਫੜ੍ਹ ਕੇ ਖੜ੍ਹੇ ਜਿਮ ਅਤੇ ਕਿਮ,,,
580,7,ro,Jim și Kim ținându-se de mână,,,
581,7,ru,Джим и Ким держатся за руки,,,
582,7,sr,Džim i Kim se drže za ruke,,,
583,7,si_LK,ජිම් සහ කිම් අත් අල්ලාගෙන,,,
584,7,pl_SP,Jim i Kim trzimōm sie za rynce,,,
585,7,sk,Jim a Kim sa držia za ruky,,,
586,7,sl,Jim in Kim se držita za roki,,,
587,7,es_ES,Jim y Kim cogidos de la mano,,,
588,7,es_US,Jim y Kim tomados de la mano,,,
589,7,sv,Jim och Kim håller handen,,,
590,7,tg,Ҷим ва Ким даст медоранд,,,
591,7,ta_IN,கைகளை கோர்த்துள்ள ஜிம் மற்றும் கிம்,,,
592,7,te_IN,"జిమ్, కిమ్ చేతులను పట్టుకుని ఉన్నాయి",,,
593,7,tk,Jim we Kim elleri tutuşýarlar,,,
594,7,th,จิมและคิมจับมือกัน,,,
595,7,bo,Jim་དང་Kim་ཡིས་ལག་རྡང་སྦྲེལ།,,,
596,7,tr,El ele tutuşan Jim ve Kim,,,
597,7,uk,Джим і Кім тримаються за руки,,,
598,7,ur_PK,جم اور کم ہاتھ پکڑے ہوئے,,,
599,7,ug,قول تۇتۇشقان جىم بىلەن كىم,,,
600,7,uz_UZ,Jim va Kim qo‘lini ushlab turibdi,,,
601,7,vi,Jim và Kim nắm tay,,,
602,7,predefined,sticker_holding_hands,,,
603,8,en,Jim making the OK sign,,,
604,8,en_US,Jim making the OK sign,,,
605,8,en_CA,Jim making the OK sign,,,
606,8,sq_AL,Xhimi duke bërë shenjën OK,,,
607,8,ar,Jim يرسم إشارة الموافقة,,,
608,8,hy_AM,OK նշան անող Ջիմը,,,
609,8,as,ঠিক চিহ্ন বনোৱা জিম,,,
610,8,az_AZ,OK işarəsi göstərən Cim,,,
611,8,eu_ES,Jim Ados zeinua egiten,,,
612,8,be_BY,Jim паказвае знак «OK»,,,
613,8,bn_IN,ওকে সঙ্কেত দেখানো জিম,,,
614,8,bn_BD,জিম ‘ওকে’ সংকেত দেখাচ্ছে,,,
615,8,bs,Jim daje znak OK,,,
616,8,bg,"Jim, правещ знак за OK",,,
617,8,ca,Jim fent el senyal d'OK,,,
618,8,zn_CN,吉姆做 OK 手势,,,
619,8,zn_HK,Jim 做 OK 手勢,,,
620,8,zn_TW,Jim 比出 OK 手勢,,,
621,8,hr,Jim pokazuje znak u redu,,,
622,8,cs,Jim ukazuje OK,,,
623,8,da,Jim laver OK-tegnet,,,
624,8,nl,Jim maakt OK-gebaar,,,
625,8,et_EE,Jim viipamas märki OK,,,
626,8,fa,جیم در حال دادن علامت تایید,,,
627,8,tl,Jim nagsenyas ng OK,,,
628,8,fi,Jim tekee OK-merkin,,,
629,8,fr,Jim en train de faire le signe OK,,,
630,8,fr_CA,Jim en train de faire le signe OK,,,
631,8,gl_ES,Jim facendo o aceno de OK,,,
632,8,ka_GE,ჯიმი აჩვენებს OK ნიშანს,,,
633,8,de,Jim macht OK-Zeichen,,,
634,8,el,Ο Jim κάνει τη χειρονομία OK,,,
635,8,gu_IN,ઓકે ચિહ્ન બનાવતો જિમ,,,
636,8,iw,ג'ים עושה סימן 'הכל בסדר',,,
637,8,hi,सब कुछ ठीक है का चिह्न बनाते हुए जिम,,,
638,8,hu,Jim OK-jelet mutat,,,
639,8,is_IS,Jim gerir OK-táknið með fingrunum,,,
640,8,in,Jim membuat tanda OK,,,
641,8,ga,Jim ag tabhairt an chomhartha OK,,,
642,8,it,Jim che fa OK,,,
643,8,ja,OKサインを作るジム,,,
644,8,kn_IN,ಜಿಮ್ ಓಕೆ ಚಿಹ್ನೆ ಮಾಡುತ್ತಿರುವುದು,,,
645,8,kk_KZ,OK белгісін жасап тұрған Джим,,,
646,8,km_KH,Jim ធ្វើ​សញ្ញា​ព្រម,,,
647,8,ko,오케이 사인을 보내는 짐,,,
648,8,ky_KG,Джим ОК жаңсоосун кылып жатат,,,
649,8,lo_LA,ຈິມກຳລັງເຮັດເຄື່ອງໝາຍຕົກລົງ,,,
650,8,lv,Jim rāda OK zīmi,,,
651,8,lt,Jim rodo ženklą „Gerai“,,,
652,8,mk_MK,Џим го прави знакот за OK,,,
653,8,ms_MY,Jim membuat tanda OK,,,
654,8,ml_IN,ശരി ആംഗ്യം കാണിക്കുന്ന ജിം,,,
655,8,mr_IN,ठिक आहे चिन्ह बनवणारा जिम,,,
656,8,my_ZG,အိုေက သေကၤတကို ျပေနေသာ ဂ်င္မ္,,,
657,8,mn_MN,OK тэмдгийг хийж буй Жим,,,
658,8,my_MM,အိုကေ သင်္ကေတကို ပြနေသော ဂျင်မ်,,,
659,8,ne_NP,जिमले ठीक छ चिन्ह बनाइरहेको,,,
660,8,nb,Jim gjør OK-tegnet,,,
661,8,or,ଓକେ ସାଇନ୍ କରିଥିବା ଜିମ୍,,,
662,8,pl,Jim pokazuje znak OK,,,
663,8,pt_PT,Jim a fazer OK,,,
664,8,pt_BR,Jim fazendo um sinal de OK,,,
665,8,pa_IN,ਜਿਮ ਓਕੇ ਦਾ ਸੰਕੇਤ ਬਣਾਉਂਦੇ ਹੋਏ,,,
666,8,ro,Jim făcând semnul OK,,,
667,8,ru,Джим показывает «окей»,,,
668,8,sr,Džim pravi znak za OK,,,
669,8,si_LK,ජිම් හරි ලකුණ කරයි,,,
670,8,pl_SP,Jim pokŏzuje znak OK,,,
671,8,sk,Jim ukazuje znak OK,,,
672,8,sl,Jim kaže OK,,,
673,8,es_ES,Jim haciendo el signo de okey,,,
674,8,es_US,Jim haciendo el signo de OK,,,
675,8,sv,Jim gör okejtecknet,,,
676,8,tg,Ҷим ишораи ОК мекунад,,,
677,8,ta_IN,சரி என அடையாளங்காட்டும் ஜிம்,,,
678,8,te_IN,జిమ్ సరే అంటోంది,,,
679,8,tk,Jim OK alamaty edýär,,,
680,8,th,จิมทำท่า OK,,,
681,8,bo,Jim་ཡིས་OK་ལགས་ཚུགས་སྟོན།,,,
682,8,tr,Tamam işareti yapan Jim,,,
683,8,uk,Джим показує «окей»,,,
684,8,ur_PK,اوکے کا نشان بناتا ہوا جم,,,
685,8,ug,‏OK ئىشارىسى قىلغان جىم,,,
686,8,uz_UZ,Jim OK belgisini ko‘rsatmoqda,,,
687,8,vi,Jim làm dấu OK,,,
688,8,predefined,sticker_ok,,,
689,9,en,Angry Kim,,,
690,9,en_US,Angry Kim,,,
691,9,en_CA,Angry Kim,,,
692,9,sq_AL,Kimi i zemëruar,,,
693,9,ar,Kim غاضبة,,,
694,9,hy_AM,Զայրացած Քիմը,,,
695,9,as,খঙাল কিম,,,
696,9,az_AZ,Qəzəbli Kim,,,
697,9,eu_ES,Kim haserre,,,
698,9,be_BY,Сярдзіты Kim,,,
699,9,bn_IN,ক্রুদ্ধ কিম,,,
700,9,bn_BD,রাগান্বিত কিম,,,
701,9,bs,Ljutita Kim,,,
702,9,bg,Ядосан Kim,,,
703,9,ca,Kim enutjada,,,
704,9,zn_CN,生气的小金,,,
705,9,zn_HK,生氣的 Kim,,,
706,9,zn_TW,憤怒的 Kim,,,
707,9,hr,Ljutita Kim,,,
708,9,cs,Rozhněvaná Kim,,,
709,9,da,Kim er vred,,,
710,9,nl,Boze Kim,,,
711,9,et_EE,Vihane Kim,,,
712,9,fa,کیم عصبانی,,,
713,9,tl,Galit na Kim,,,
714,9,fi,Vihainen Kim,,,
715,9,fr,Kim en colère,,,
716,9,fr_CA,Kim en colère,,,
717,9,gl_ES,Kim enfadada,,,
718,9,ka_GE,გაბრაზებული კიმი,,,
719,9,de,Verärgerte Kim,,,
720,9,el,Θυμωμένη Kim,,,
721,9,gu_IN,ક્રોધિત કિમ,,,
722,9,iw,קים כועסת,,,
723,9,hi,गुस्से में किम,,,
724,9,hu,Kim mérges,,,
725,9,is_IS,Reið Kim,,,
726,9,in,Kim yang pemarah,,,
727,9,ga,Kim Feargach,,,
728,9,it,Kim arrabbiata,,,
729,9,ja,怒るキム,,,
730,9,kn_IN,ಕೋಪದ ಕಿಮ್,,,
731,9,kk_KZ,Ашулы Ким,,,
732,9,km_KH,Kim ខឹង,,,
733,9,ko,단단히 화가 난 킴,,,
734,9,ky_KG,Жинденген Ким,,,
735,9,lo_LA,ກິມໃຈຮ້າຍ,,,
736,9,lv,Dusmīga Kim,,,
737,9,lt,Pikta Kim,,,
738,9,mk_MK,Налутена Ким,,,
739,9,ms_MY,Kim marah,,,
740,9,ml_IN,ക്രുദ്ധനായ കിം,,,
741,9,mr_IN,रागावलेला किम,,,
742,9,my_ZG,စိတ္တိုေနေသာ ကင္မ္,,,
743,9,mn_MN,Ууртай Ким,,,
744,9,my_MM,စိတ်တိုနေသော ကင်မ်,,,
745,9,ne_NP,रिसाएको किम,,,
746,9,nb,Sint Kim,,,
747,9,or,ରାଗି କିମ୍,,,
748,9,pl,Zła Kim,,,
749,9,pt_PT,Kim zangado,,,
750,9,pt_BR,Kim zangada,,,
751,9,pa_IN,ਕਿਮ ਗੁੱਸੇ ਵਿੱਚ,,,
752,9,ro,Kim furios,,,
753,9,ru,Сердитая Ким,,,
754,9,sr,Besna Kim,,,
755,9,si_LK,කෝපයට පත් කිම්,,,
756,9,pl_SP,Wnerwiōno Kim,,,
757,9,sk,Nahnevaná Kim,,,
758,9,sl,Jezna Kim,,,
759,9,es_ES,Kim enfadada,,,
760,9,es_US,Kim enojada,,,
761,9,sv,Arg Kim,,,
762,9,tg,Кими хашмгин,,,
763,9,ta_IN,கோபமான கிம்,,,
764,9,te_IN,కోపంగా ఉన్న కిమ్,,,
765,9,tk,Gaharly Kim,,,
766,9,th,คิมโกรธ,,,
767,9,bo,Kim་ཁྲོ་བོ།,,,
768,9,tr,Kızgın Kim,,,
769,9,uk,Розлючена Кім,,,
770,9,ur_PK,غصہ میں کم,,,
771,9,ug,خاپا كىم,,,
772,9,uz_UZ,Jahli chiqqan Kim,,,
773,9,vi,Kim giận dữ,,,
774,9,predefined,sticker_angry,,,
775,10,en,Jim watching with binoculars,,,
776,10,en_US,Jim watching with binoculars,,,
777,10,en_CA,Jim watching with binoculars,,,
778,10,sq_AL,Xhimi duke parë me dylbi,,,
779,10,ar,Jim يشاهد بواسطة منظار,,,
780,10,hy_AM,Հեռադիտակով դիտող Ջիմը,,,
781,10,as,বাইন'কুলাৰৰ সৈতে চাই থকা জিম,,,
782,10,az_AZ,Binokldan baxan Cim,,,
783,10,eu_ES,Jim binokularrekin begira,,,
784,10,be_BY,Jim глядзіць у бінокль,,,
785,10,bn_IN,দূরবীন দিয়ে দেখতে থাকা জিম,,,
786,10,bn_BD,জিম দূরবীন দিয়ে দেখছে,,,
787,10,bs,Jim gleda kroz dvogled,,,
788,10,bg,Jim гледа с бинокъл,,,
789,10,ca,Jim mirant amb prismàtics,,,
790,10,zn_CN,看双筒望远镜的吉姆,,,
791,10,zn_HK,Jim 用雙筒望遠鏡觀察,,,
792,10,zn_TW,Jim 用雙筒望遠鏡觀察事物,,,
793,10,hr,Jim gleda kroz dalekozor,,,
794,10,cs,Jim se dívá dalekohledem,,,
795,10,da,Jim ser med kikkert,,,
796,10,nl,Jim met verrekijker,,,
797,10,et_EE,Jim binokliga vaatamas,,,
798,10,fa,جیم در حال تماشا با دوربین دوچشمی,,,
799,10,tl,Jim nanonood gamit ang binoculars,,,
800,10,fi,Jim katsoo kiikareilla,,,
801,10,fr,Jim en train de regarder avec des jumelles,,,
802,10,fr_CA,Jim en train de regarder avec des jumelles,,,
803,10,gl_ES,Jim observando con prismáticos,,,
804,10,ka_GE,ჯიმი იხედება ბინოკლით,,,
805,10,de,Jim schaut durch ein Fernglas,,,
806,10,el,Ο Jim παρακολουθεί με κιάλια,,,
807,10,gu_IN,દૂરબીનથી જોતો જિમ,,,
808,10,iw,ג'ים צופה דרך משקפת,,,
809,10,hi,दूरबीन से देखते हुए जिम,,,
810,10,hu,Jim távcsővel néz,,,
811,10,is_IS,Jim horfir í gegnum kíki,,,
812,10,in,Jim melihat melalui teropong,,,
813,10,ga,Jim ag féachaint le gloiní,,,
814,10,it,Jim che usa un binocolo,,,
815,10,ja,双眼鏡を覗くジム,,,
816,10,kn_IN,ಜಿಮ್ ಬೈನಾಕುಲರ್ ಮೂಲಕ ನೋಡುತ್ತಿರುವುದು,,,
817,10,kk_KZ,Дүрбімен қарап тұрған Джим,,,
818,10,km_KH,Jim មើល​តាម​កែវយឹត,,,
819,10,ko,쌍안경을 쓰고 손을 흔드는 짐,,,
820,10,ky_KG,Джим дүрбүдө карап жатат,,,
821,10,lo_LA,ຈິມກຳລັງເບິ່ງດ້ວຍກ້ອງຊ່ອງທາງໄກ,,,
822,10,lv,Jim skatās ar binokli,,,
823,10,lt,Jim žiūri per žiūronus,,,
824,10,mk_MK,Џим гледа со двоглед,,,
825,10,ms_MY,Jim memerhatikan dengan teropong,,,
826,10,ml_IN,ബൈനോകുലറിലൂടെ നോക്കുന്ന ജിം,,,
827,10,mr_IN,दुर्बिणीतून पहात असलेला जिम,,,
828,10,my_ZG,မွန္ေျပာင္းျဖင့္ ၾကည့္ေနေသာ ဂ်င္မ္,,,
829,10,mn_MN,Дурантай харж буй Жим,,,
830,10,my_MM,မှန်ပြောင်းဖြင့် ကြည့်နေသော ဂျင်မ်,,,
831,10,ne_NP,जिमले दूरबीनबाट हेरिरहेको,,,
832,10,nb,Jim ser i kikkert,,,
833,10,or,ଦୂରବୀକ୍ଷଣ ଯନ୍ତ୍ରରେ ଦେଖୁଥିବା ଜିମ୍,,,
834,10,pl,Jim patrzy przez lornetkę,,,
835,10,pt_PT,Jim a ver de binóculos,,,
836,10,pt_BR,Jim observando com binóculos,,,
837,10,pa_IN,ਜਿਮ ਦੂਰਬੀਨ ਰਾਹੀਂ ਦੇਖਦੇ ਹੋਏ,,,
838,10,ro,Jim privind prin binoclu,,,
839,10,ru,Джим смотрит в бинокль,,,
840,10,sr,Džim gleda dvogledom,,,
841,10,si_LK,ජිම් දෙනෙති සමග නරඹයි,,,
842,10,pl_SP,Jim zaglōndo bez lornetka,,,
843,10,sk,Jim sa pozerá ďalekohľadom,,,
844,10,sl,Jim gleda skozi daljnogled,,,
845,10,es_ES,Jim mirando por unos prismáticos,,,
846,10,es_US,Jim con binoculares,,,
847,10,sv,Jim tittar i kikare,,,
848,10,tg,Ҷим бо дурбин тамошо мекунад,,,
849,10,ta_IN,தொலைநோக்கியின் மூலம் கண்காணிக்கும் ஜிம்,,,
850,10,te_IN,జిమ్ బైనాకులార్‌లతో చూస్తోంది,,,
851,10,tk,Jim dürbi bilen seredýär,,,
852,10,th,จิมมองกล้องส่องทางไกล,,,
853,10,bo,རྒྱང་ཤེལ་ཁུང་གཉིས་པར་ལྟ་བའི་Jim,,,
854,10,tr,Dürbünle bakan Jim,,,
855,10,uk,Джим дивиться в бінокль,,,
856,10,ur_PK,دوربین سے دیکھتا ہوا جم,,,
857,10,ug,دۇربۇنلۇق جىم,,,
858,10,uz_UZ,Jim binoklda tomosha qilmoqda,,,
859,10,vi,Jim xem bằng ống nhòm,,,
860,10,predefined,sticker_watching_you,,,
861,11,en,Blushing Kim,,,
862,11,en_US,Blushing Kim,,,
863,11,en_CA,Blushing Kim,,,
864,11,sq_AL,Kimi duke u skuqur,,,
865,11,ar,Kim تحمرّ خجلاً,,,
866,11,hy_AM,Կարմրատակած Քիմը,,,
867,11,as,লাজত ৰঙা পৰা কিম,,,
868,11,az_AZ,Qızaran Kim,,,
869,11,eu_ES,Kim gorrituta,,,
870,11,be_BY,Kim чырванее,,,
871,11,bn_IN,লজ্জাবনত কিম,,,
872,11,bn_BD,লাজুক কিম,,,
873,11,bs,Kim se rumeni,,,
874,11,bg,Изчервен Kim,,,
875,11,ca,Kim posant-se vermella,,,
876,11,zn_CN,脸红的小金,,,
877,11,zn_HK,臉紅的 Kim,,,
878,11,zn_TW,臉紅的 Kim,,,
879,11,hr,Kim se rumeni,,,
880,11,cs,Červenající se Kim,,,
881,11,da,Kim rødmer,,,
882,11,nl,Blozende Kim,,,
883,11,et_EE,Punastav Kim,,,
884,11,fa,کیم خجالت‌زده,,,
885,11,tl,Namumulang-pisngi na Kim,,,
886,11,fi,Punasteleva Kim,,,
887,11,fr,Kim en train de rougir,,,
888,11,fr_CA,Kim en train de rougir,,,
889,11,gl_ES,Kim ruborizada,,,
890,11,ka_GE,აწითლებული კიმი,,,
891,11,de,Errötende Kim,,,
892,11,el,Kim με κοκκινισμένα μάγουλα,,,
893,11,gu_IN,શરમાતો કિમ,,,
894,11,iw,קים מסמיקה,,,
895,11,hi,शर्माते हुए किम,,,
896,11,hu,Kim pirul,,,
897,11,is_IS,Kim roðnar,,,
898,11,in,Kim tersipu,,,
899,11,ga,Kim agus luisne ina aghaidh,,,
900,11,it,Kim che arrossisce,,,
901,11,ja,顔を赤らめるキム,,,
902,11,kn_IN,ಬ್ಲಶಿಂಗ್ ಕಿಮ್,,,
903,11,kk_KZ,Ұялшақ Ким,,,
904,11,km_KH,Kim មុខ​ឡើង​ក្រហម,,,
905,11,ko,수줍어 얼굴이 붉어진 킴,,,
906,11,ky_KG,Ким кызарып жатат,,,
907,11,lo_LA,ກິມທີ່ໜ້າແດງ,,,
908,11,lv,Kim sarkst,,,
909,11,lt,Nuraudusi Kim,,,
910,11,mk_MK,Заруменета Ким,,,
911,11,ms_MY,Pipi Kim kemerahan,,,
912,11,ml_IN,മുഖം ചുവന്ന കിം,,,
913,11,mr_IN,लाजलेली किम,,,
914,11,my_ZG,ရွက္ေသြးျဖန္းေနေသာ ကင္မ္,,,
915,11,mn_MN,Улайсан Ким,,,
916,11,my_MM,ရှက်သွေးဖြန်းနေသော ကင်မ်,,,
917,11,ne_NP,लाग मानिरहेको किम,,,
918,11,nb,Rødmende Kim,,,
919,11,or,ବ୍ଲସ୍ କରୁଥିବା କିମ୍,,,
920,11,pl,Zawstydzona Kim,,,
921,11,pt_PT,Kim corado,,,
922,11,pt_BR,Kim envergonhada,,,
923,11,pa_IN,ਸ਼ਰਮਾਉਂਦੀ ਕਿਮ,,,
924,11,ro,Kim îmbujorat,,,
925,11,ru,Смущенная Ким,,,
926,11,sr,Porumenela Kim,,,
927,11,si_LK,ලැජ්ජාශීලී කිම්,,,
928,11,pl_SP,Kim ma gańba,,,
929,11,sk,Červenajúca sa Kim,,,
930,11,sl,Zardevajoča Kim,,,
931,11,es_ES,Kim sonrojada,,,
932,11,es_US,Kim sonrojándose,,,
933,11,sv,Rodnande Kim,,,
934,11,tg,Ким сурх мешавад,,,
935,11,ta_IN,வெட்கப்படும் கிம்,,,
936,11,te_IN,సిగ్గుపడుతున్న కిమ్,,,
937,11,tk,Gyzarýan Kim,,,
938,11,th,คิมเขินอาย,,,
939,11,bo,Kim་གདོང་དམར།,,,
940,11,tr,Yüzü kızaran Kim,,,
941,11,uk,Засоромлена Кім,,,
942,11,ur_PK,شرماتی کم,,,
943,11,ug,قىزارغان كىم,,,
944,11,uz_UZ,Qizarib ketgan Kim,,,
945,11,vi,Kim đỏ mặt,,,
946,11,predefined,sticker_shy,,,
947,12,en,Jim and Kim high fiving,,,
948,12,en_US,Jim and Kim high fiving,,,
949,12,en_CA,Jim and Kim high fiving,,,
950,12,sq_AL,Xhimi dhe Kimi duke përplasur pëllëmbët,,,
951,12,ar,Jim وKim يلقيان التحية بالكف,,,
952,12,hy_AM,Ջիմն ու Քիմը իրար ողջունում են՝ բաց ափերն իրար խփելով,,,
953,12,as,হাত ওপৰ কৰি তালি মৰা জিম আৰু কিম,,,
954,12,az_AZ,Əylənən Cim və Kim,,,
955,12,eu_ES,Jim eta Kim bostekoa ematen,,,
956,12,be_BY,Jim and Kim даюць пяць адно аднаму,,,
957,12,bn_IN,দুহাত মেলানো জিম এবং কিম,,,
958,12,bn_BD,জিম ও কিম হাই ফাইভ দিচ্ছে,,,
959,12,bs,Jim i Kim si nabacuju,,,
960,12,bg,Jim и Kim се поздравяват,,,
961,12,ca,Jim i Kim xocant-la,,,
962,12,zn_CN,吉姆和小金击掌,,,
963,12,zn_HK,Jim 和 Kim 擊掌,,,
964,12,zn_TW,Jim 與 Kim 擊掌,,,
965,12,hr,Jim i Kim daju si pet,,,
966,12,cs,Jim a Kim si plácají,,,
967,12,da,Jim og Kim giver high five,,,
968,12,nl,Jim en Kim high five,,,
969,12,et_EE,Jim ja Kim käsi viit viskamas,,,
970,12,fa,جیم و کیم در حال های‌فایو,,,
971,12,tl,Jim at Kim nag-high five,,,
972,12,fi,Jim ja Kim antavat yläfemman,,,
973,12,fr,Jim et Kim se tapant dans la main,,,
974,12,fr_CA,Jim et Kim se tapant dans la main,,,
975,12,gl_ES,Jim e Kim chocando os cinco,,,
976,12,ka_GE,ჯიმი და კიმი ხელის გულებს ურტყამენ,,,
977,12,de,Jim und Kim beim Abklatschen,,,
978,12,el,Ο Jim και η Kim κάνουν τη χειρονομία «κόλλα πέντε»,,,
979,12,gu_IN,હાઈ ફાઈ કરતાં જિમ અને કિમ,,,
980,12,iw,ג'ים וקים עושים היי פייב,,,
981,12,hi,जिम और किम अपने-अपने हाथों को एक दुसरे से लड़ाते हुए,,,
982,12,hu,Jim és Kim adnak egy ötöst egymásnak,,,
983,12,is_IS,Jim og Kim gefa háa fimmu,,,
984,12,in,Jim dan Kim melakukan tos,,,
985,12,ga,Jim agus Kim ag bualadh a mbos in airde,,,
986,12,it,Jim e Kim che battono il cinque,,,
987,12,ja,ハイタッチするジムとキム,,,
988,12,kn_IN,ಜಿಮ್ ಮತ್ತು ಕಿಮ್ ಕೈ ಕೊಡುವುದು,,,
989,12,kk_KZ,Алақандарын соғып жатқан Джим және Ким,,,
990,12,km_KH,Jim និង Kim ទះ​បាតដៃ​រាក់ទាក់,,,
991,12,ko,하이파이브를 하는 짐과 킴,,,
992,12,ky_KG,Джим жана Ким бармактарын өйдө көтөрүп жатат,,,
993,12,lo_LA,ຈິມ ແລະ ກິມຍົກມືຫ້ານິ້ວຂຶ້ນສູງ,,,
994,12,lv,Jim un Kim “dod pieci”,,,
995,12,lt,Jim ir Kim sumuša penkis,,,
996,12,mk_MK,Џим и Ким прават „да пукне“,,,
997,12,ms_MY,Jim dan Kim bertepuk tangan,,,
998,12,ml_IN,കൈകൾ ചേർത്ത് മുട്ടിക്കുന്ന ജിമ്മും കിമ്മും,,,
999,12,mr_IN,हात उंचावून टाळी देणारे जिम आणि किम,,,
1000,12,my_ZG,ဟိုင္းဖိုက္လုပ္ေနေသာ ဂ်င္မ္ႏွင့္ ကင္မ္,,,
1001,12,mn_MN,Гараа алгадаж буй Жим ба Ким,,,
1002,12,my_MM,ဟိုင်းဖိုက်လုပ်နေသော ဂျင်မ်နှင့် ကင်မ်,,,
1003,12,ne_NP,जिम र किम हाइ फाइभ गरिरहेका,,,
1004,12,nb,Jim og Kim gir hverandre high five,,,
1005,12,or,ହାତ ଉପରକୁ କରି ତାଳି ମାରୁଥିବା ଜିମ୍ ଏବଂ କିମ୍,,,
1006,12,pl,Jim i Kim przybijają piątkę,,,
1007,12,pt_PT,Jim e Kim a fazer dá cá mais cinco,,,
1008,12,pt_BR,Jim e Kim de mãos juntas,,,
1009,12,pa_IN,ਕਿਮ ਅਤੇ ਕਿਮ ਹਾਈ-ਫਾਈਵ ਕਰਦੇ ਹੋਏ,,,
1010,12,ro,Jim și Kim bătând palma,,,
1011,12,ru,Джим и Ким дают «пять»,,,
1012,12,sr,Džim i Kim pljeskaju rukama,,,
1013,12,si_LK,ජිම් සහ කිම් පහක් දෙමින්,,,
1014,12,pl_SP,Jim i Kim przibijajōm piōntka,,,
1015,12,sk,Jim a Kim sa zdravia,,,
1016,12,sl,Jim in Kim udarjata z dlanjo ob dlan,,,
1017,12,es_ES,Jim y Kim chocando los cinco,,,
1018,12,es_US,Jim y Kim chocando los cinco,,,
1019,12,sv,Jim och Kim ger varandra en high five,,,
1020,12,tg,Ҷим ва Ким каф мезананд,,,
1021,12,ta_IN,சபாஷ் போட்டுக்கொள்ளும் ஜிம் மற்றும் கிம்,,,
1022,12,te_IN,"జిమ్, కిమ్ హై ఫై ఇచ్చికుంటున్నారు",,,
1023,12,tk,Jim we Kim biri-birine bäşlik berýärlar,,,
1024,12,th,จิมและคิมแตะมือกัน,,,
1025,12,bo,Jim་དང་Kim་ཡིས་ཐལ་མོ་རྡེབ།,,,
1026,12,tr,Beşlik çakan Jim ve Kim,,,
1027,12,uk,Джим і Кім дають «п’ять»,,,
1028,12,ur_PK,جم اور کم ہاتھ ملاتے ہوئے,,,
1029,12,ug,قول سوقۇشتۇرۇپ كۆرۈشكەن جىم بىلەن كىم,,,
1030,12,uz_UZ,Jim va Kim besh tashlamoqda,,,
1031,12,vi,Jim và Kim đập tay,,,
1032,12,predefined,sticker_high_five,,,
1033,13,en,Sad Kim,,,
1034,13,en_US,Sad Kim,,,
1035,13,en_CA,Sad Kim,,,
1036,13,sq_AL,Kimi i trishtuar,,,
1037,13,ar,Kim حزينة,,,
1038,13,hy_AM,Տխուր Քիմը,,,
1039,13,as,দুখী কিম,,,
1040,13,az_AZ,Qəmgin Kim,,,
1041,13,eu_ES,Kim triste,,,
1042,13,be_BY,Сумны Kim,,,
1043,13,bn_IN,দুঃখী কিম,,,
1044,13,bn_BD,বিষন্ন কিম,,,
1045,13,bs,Tužna Kim,,,
1046,13,bg,Тъжна Kim,,,
1047,13,ca,Kim trista,,,
1048,13,zn_CN,悲伤的小金,,,
1049,13,zn_HK,悲傷的 Kim,,,
1050,13,zn_TW,悲傷的 Kim,,,
1051,13,hr,Tužna Kim,,,
1052,13,cs,Smutná Kim,,,
1053,13,da,Kim er ked af det,,,
1054,13,nl,Verdrietige Kim,,,
1055,13,et_EE,Kurb Kim,,,
1056,13,fa,کیم غمگین,,,
1057,13,tl,Malungkot na Kim,,,
1058,13,fi,Surullinen Kim,,,
1059,13,fr,Kim triste,,,
1060,13,fr_CA,Kim triste,,,
