FILENAME,OFFSET,SIZE,FORVRAMDISK,BITMAP
/data/data/com.google.android.youtube/files/watch/shared/floatybartutorial.pb,0,1,0,b'\x03'
/data/data/com.google.android.youtube/databases/115829802936701284672||.entitystore,4,1,0,b'\x01'
/data/data/com.google.android.youtube/cache/oat/1621276117097.jar.cur.prof,0,1,0,b'\x01'
/system/etc/security/cacerts/f013ecaf.0,0,1,0,b'\x03'
/data/data/com.google.android.youtube/databases/google_app_measurement_local.db,0,1,0,b'\xff'
/data/data/com.google.android.youtube/files/PersistedInstallation.W0RFRkFVTFRd+MTo0MTQ4NDMyODcwMTc6YW5kcm9pZDo5ZDUyNmY2NjA3OTAzZjYw.json,0,1,0,b'\x1f'
/data/data/com.google.android.youtube/files/offline/.guide,0,2,0,b'\xff\x0f'
/data/data/com.google.android.youtube/databases/com.google.android.libraries.youtube.net.delayedevents.DelayedEventStore,0,1,0,b'\x01'
/data/app/~~Pw747d56BEaVu5ozhaKXLA==/com.google.android.youtube-CL5EX12n2A1m2ozVEe-3mg==/base.apk,4,10,0,b'\x7f\x00\x00\x00\x00\x00\x00\xfc\xff\x07'
/data/app/~~Pw747d56BEaVu5ozhaKXLA==/com.google.android.youtube-CL5EX12n2A1m2ozVEe-3mg==/base.apk,3331,133,0,b'\x80\x80\x00\x80???\x00\x7f\x7f\xc0\x1f\x7f\x03\x00\x80\x80\x03\x0f\x1f\xc0\x1f\x01\x1f\x80\x07\x00\x7f\x00\x80\x80\x7f?\x7f?\x00\x80\x03\x00\x00\x00?\x00\x00\x80\x1f\x0f\x00\x00\x00\x00\x00\x00\x00\x07\x0f\xe0\x07\x07?\x07\x07\x1f?\xc0\x00\xc0\x1f\xe0\x80\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xc0\xff?'
/data/data/com.google.android.youtube/databases/identity.db,0,1,0,b'\xff'
