FILENAME,OFFSET,SIZE,FORVRAMDISK,BITMAP
/data/data/com.instagram.android/cache/pending_reel_quiz_responses/journal,0,1,0,b'\x07'
/data/data/com.instagram.android/shared_prefs/46770300793_organic_view.xml,0,1,0,b'\x0f'
/data/data/com.instagram.android/cache/pending_saves/journal,0,1,0,b'\x07'
/data/data/com.instagram.android/cache/pending_follows/journal,0,1,0,b'\x07'
/data/data/com.instagram.android/lib-compressed/libliger.so,191,118,0,b'\xff\xff\xff\xff\x00\x00\xff\xff\x00\x00\xff\xff\xff\xff\x00\x00\xff\xff\xff\xff\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\xff\xff\xff\xff\xff\x7f\xff\xff\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\x07'
/data/data/com.instagram.android/cache/images.stash/clean/b96a5966,0,7,0,b'\xff\xff\xff\xff\xff\xff\x1f'
/data/data/com.instagram.android/app_analytics/micro_batch/com.instagram.android/null/18810/451445/batch-91569477-b8f20322-8f2d-4ff7-acfc-bb5aeb177b19-4.json,0,1,0,b'\x1f'
/data/data/com.instagram.android/cache/http_responses/c6282af-body_gzip.clean,0,1,0,b'\x0f'
/data/data/com.instagram.android/shared_prefs/46770300793_xposting_destination_fetch_time.xml,0,1,0,b'\x0f'
/data/data/com.instagram.android/app_restricks/layouts.bin.sha256,0,1,0,b'\x01'
/data/data/com.instagram.android/cache/http_responses/c6282af-resp_info_gzip.clean,0,1,0,b'\x01'
/data/data/com.instagram.android/cache/images.stash/clean/ffacefa3,0,7,0,b'\xff\xff\xff\xff\xff\xff\x0f'
/data/data/com.instagram.android/shared_prefs/46770300793_shopping_pref_key.xml,0,1,0,b'\x0f'
/data/data/com.instagram.android/shared_prefs/46770300793_impression_store.xml,0,1,0,b'\x0f'
/data/data/com.instagram.android/app_restricks/layouts.bin,1,182,0,b'\xff\x07\x00\x00\xff\x00\xff\xff\x00\x00\x00\x00\xff\xff\x00\x00\x1f\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\x0f\x00\x00\xff\x0f\x00\x00\xf0\x1f\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x00\x00\x00\x00\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\x7f\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\x7f\xff\x01\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x07\x00\xff\x1f\x00\x00\x00\x00\xff\x7f\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\x00\x00\x00\x00\x00\xff\xff\xff\xff\x7f\x00\x00\x00\x00\x00\x7f\x00\x00\x00\x00\x00\x0f\x00\xff\x00\xff\x03\x00\x00\x0f\x00\x00\x00\xff\xff\xff\x1f'
/data/data/com.instagram.android/cache/http_responses/ceca35ff-body_gzip.clean,0,2,0,b'\xff\xff'
/data/data/com.instagram.android/cache/images.stash/clean/cc600524,0,5,0,b'\xff\xff\xff\xff\x7f'
/data/data/com.instagram.android/databases/feed_items_room_db_46770300793,0,2,0,b'\x07\xff'
/data/data/com.instagram.android/lib-compressed/libpando-engine.so,0,2,0,b'\xff\x0f'
/data/data/com.instagram.android/lib-compressed/libfb_mboost-lite.so,0,1,0,b'\x07'
/data/data/com.instagram.android/cache/pending_story_emoji_reactions/journal,0,1,0,b'\x07'
/data/data/com.instagram.android/cache/http_responses/ceca35ff-resp_info_gzip.clean,0,1,0,b'\x01'
/data/data/com.instagram.android/cache/pending_upcoming_event_reminders/journal,0,1,0,b'\x07'
/data/app/~~fyTKXcseDtyF4U-Ac-pQ5w==/com.instagram.android-B501v60wq2ZkeYg1r_VMbg==/base.apk,603,3,0,b'\xff\xff\x01'
/data/app/~~fyTKXcseDtyF4U-Ac-pQ5w==/com.instagram.android-B501v60wq2ZkeYg1r_VMbg==/base.apk,7801,226,0,b'?\x1f\x00\x00\x00\x00\x00\x0f\x00\x00\x00\x00\x00\x7f\x00\x00?\x00?\x00\x00\x00\x00\x00\x00\x7f\x00\x00\x80\x01\x00\x00\x00\x7f\x00\x00\x00?\x00\x00\x7f\x00\x00\x00\x00\x00\x00\x1f\x00\x80\x00\x00\x00\x1f\x80\x00\x00\x1f\x00\x00\x00\x00?\x00\x00\x00\x00\xe0\x00\x00\x1f\x00\x00\x03\x01\x00\x00\x00\x00\x00?\x0f\x00\x07\x00\x00\x00\x00?\x07\x00\x00\x80\x01\x00?\x00\x00\x00\x00\x00\x00\x00?\x80\x80\x00\x00\x00\x00\x03\x00\x0f\x00\x00\x80\x00\x00\x00\x00\x00\x00\x00\x00\x00\x1f\x01\x07\x00\x00\x00\x00\x00\x00\x00\x1f\x00\x00?\x00\x01\x00\x0f\x00\x00\x00\x7f?\x00\x00\x00\xf8\xff\x07\x00\x00\x00\xf8\xff\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\xf8\xff\xff\xff\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xf8\xff\xff\xff\x07\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xf8\xff\x07'
/data/data/com.instagram.android/cache/pending_reel_seen_states/journal,0,1,0,b'\x07'
/data/data/com.instagram.android/cache/pending_comments/journal,0,1,0,b'\x07'
/data/data/com.instagram.android/shared_prefs/46770300793_starredHidePreferences.xml,0,1,0,b'\x0f'
/data/data/com.instagram.android/cache/images.stash/clean/emoji_loading_73f3ed36,0,3,0,b'\xff\xff\x01'
/data/data/com.instagram.android/lib-compressed/libfmt.so,0,2,0,b'\xff\x7f'
