RecordId,formal,alias
1,true,다
2,true,모 두
3,true,모 두 다
4,true,모 든
5,true,전 부
6,true,전 부 다
7,true,몽 땅
8,true,몽 땅 다
9,true,전 체
10,true,전 체 다
