RecordId,formal,alias
1,TV,티 비
2,TV,텔 레 비 전
3,TV,텔 레 비 젼
4,TV,텔 레 비 젼
5,TV,텔 레 비 전
6,TV,티 브 이
7,TV,텔 레 비
8,TV,테 레 비
9,TV,t v
10,TV,t e l e v i s i o n
11,TV,t v
12,TV,테 레 비 전
13,TV,테 레 비 젼
14,TV,테 레 비 전
15,TV,테 레 비 젼
16,ChromeCast,크 롬 캐 스 트
17,ChromeCast,크 롬 캐 스 트
18,ChromeCast,구 글 캐 스 트
19,ChromeCast,구 글 캐 스 트
20,ChromeCast,c h r o m e c a s t
21,ChromeCast,c h r o m e c a s t
22,ChromeCast,c h r o m e c a s t
23,ChromeCast,c h r o m e c a s t
24,ChromeCast,g o o g l e c a s t
25,ChromeCast,g o o g l e c a s t
26,ChromeCast,g o o g l e c a s t
27,Refrigerator,냉 장 고
28,Refrigerator,패 밀 리 허 브
29,Refrigerator,냉 장 고 화 면
30,Refrigerator,패 밀 리 허 브
31,Refrigerator,f a m i l y h u b
32,Refrigerator,f a m i l y h u b
33,Refrigerator,r e f r i g e r a t o r
34,Refrigerator,r e f r i g e r a t o r
35,Refrigerator,f r i d g e
36,Refrigerator,c o o l e r
37,dongle,동 글
38,dongle,d o n g l e
