RecordId,formal,alias
1,0,정 시
2,0,정 각
3,1,1 분
4,2,2 분
5,3,3 분
6,4,4 분
7,5,5 분
8,6,6 분
9,7,7 분
10,8,8 분
11,9,9 분
12,10,10 분
13,11,11 분
14,12,12 분
15,13,13 분
16,14,14 분
17,15,15 분
18,16,16 분
19,17,17 분
20,18,18 분
21,19,19 분
22,20,20 분
23,21,21 분
24,22,22 분
25,23,23 분
26,24,24 분
27,25,25 분
28,26,26 분
29,27,27 분
30,28,28 분
31,29,29 분
32,30,30 분
33,31,31 분
34,32,32 분
35,33,33 분
36,34,34 분
37,35,35 분
38,36,36 분
39,37,37 분
40,38,38 분
41,39,39 분
42,40,40 분
43,41,41 분
44,42,42 분
45,43,43 분
46,44,44 분
47,45,45 분
48,46,46 분
49,47,47 분
50,48,48 분
51,49,49 분
52,50,50 분
53,51,51 분
54,52,52 분
55,53,53 분
56,54,54 분
57,55,55 분
58,56,56 분
59,57,57 분
60,58,58 분
61,59,59 분
