RecordId,formal,alias
1,0,0
2,0,제 로
3,0,최 소
4,0,가 장 작 게
5,0,최 소 크 기
6,1,1
7,1,1 단 계
8,1,1 단 계
9,1,한 단 계
10,1,한 단 계
11,1,하 나
12,1,한 번
13,1,한 칸
14,1,한 칸
15,1,1 레 벨
16,1,1 레 벨
17,1,한 레 벨
18,1,한 레 벨
19,1,일 레 벨
20,1,일 레 벨
21,1,일 단 계
22,2,2
23,2,2 단 계
24,2,2 단 계
25,2,두 단 계
26,2,두 단 계
27,2,둘
28,2,두 번
29,2,두 칸
30,2,두 칸
31,2,2 레 벨
32,2,2 레 벨
33,2,두 레 벨
34,2,두 레 벨
35,2,이 레 벨
36,2,이 레 벨
37,3,3
38,3,3 단 계
39,3,3 단 계
40,3,삼 단 계
41,3,삼 단 계
42,3,셋
43,3,세 번
44,3,세 칸
45,3,세 칸
46,3,3 레 벨
47,3,3 레 벨
48,3,세 레 벨
49,3,세 레 벨
50,3,삼 레 벨
51,3,삼 레 벨
52,4,4
53,4,4 단 계
54,4,4 단 계
55,4,사 단 계
56,4,사 단 계
57,4,넷
58,4,네 번
59,4,네 칸
60,4,네 칸
61,4,4 레 벨
62,4,4 레 벨
63,4,네 레 벨
64,4,네 레 벨
65,4,사 레 벨
66,4,사 레 벨
67,5,5
68,5,5 단 계
69,5,5 단 계
70,5,오 단 계
71,5,오 단 계
72,5,다 섯
73,5,다 섯 번
74,5,다 섯 칸
75,5,다 섯 칸
76,5,5 레 벨
77,5,5 레 벨
78,5,오 레 벨
79,5,오 레 벨
80,6,6
81,6,6 단 계
82,6,6 단 계
83,6,육 단 계
84,6,육 단 계
85,6,여 섯
86,6,여 섯 번
87,6,여 섯 칸
88,6,여 섯 칸
89,6,6 레 벨
90,6,6 레 벨
91,6,육 레 벨
92,6,육 레 벨
93,7,7
94,7,7 단 계
95,7,7 단 계
96,7,칠 단 계
97,7,칠 단 계
98,7,일 곱
99,7,일 곱 번
100,7,일 곱 칸
101,7,일 곱 칸
102,7,7 레 벨
103,7,7 레 벨
104,7,칠 레 벨
105,7,칠 레 벨
106,8,8
107,8,8 단 계
108,8,8 단 계
109,8,팔 단 계
110,8,팔 단 계
111,8,여 덟
112,8,여 덟 번
113,8,여 덟 칸
114,8,여 덟 칸
115,8,8 레 벨
116,8,8 레 벨
117,8,팔 레 벨
118,8,팔 레 벨
119,9,9
120,9,9 단 계
121,9,9 단 계
122,9,구 단 계
123,9,구 단 계
124,9,아 홉
125,9,아 홉 번
126,9,아 홉 칸
127,9,아 홉 칸
128,9,9 레 벨
129,9,9 레 벨
130,9,구 레 벨
131,9,구 레 벨
132,100,100
133,10,10
134,20,20
135,30,30
136,40,40
137,50,50
138,50,절 반
139,50,중 간
140,60,60
141,70,70
142,80,80
143,90,90
