RecordId,formal,alias
1,-1,마 지 막
2,-1,마 지 막 꺼
3,-1,마 지 막 꺼
4,-1,마 지 막 거
5,-1,맨 아 래
6,-1,맨 아 래 꺼
7,-1,맨 아 래 꺼
8,-1,맨 아 래 거
9,-1,맨 아 래
10,-1,맨 밑 에
11,-1,제 일 아 래
12,-1,제 일 아 래
13,-1,제 일 밑 에
14,-1,제 일 밑 에
15,-1,맨 끝 에 거
16,-1,맨 끝 에 꺼
17,-1,제 일 끝 에 꺼
18,-1,라 스 트
19,-2,끝 에 서 두 번 째
20,-2,끝 에 서 두 번 째
21,-2,끝 에 서 두 번 째 꺼
22,-2,끝 에 서 두 번 째 거
23,-2,끝 에 서 두 번 째 꺼
24,-2,끝 에 서 두 번 째 거
25,-2,끝 에 서 두 번 째 꺼
26,-2,끝 에 서 2 번 째
27,-2,마 지 막 에 서 두 번 째
28,-2,마 지 막 에 서 두 번 째
29,-2,마 지 막 에 서 2 번 째
30,-2,제 일 끝 에 서 두 번 째
31,-2,아 래 에 서 두 번 째
32,1,맨 위 에
33,1,맨 위 에
34,1,맨 처 음
35,1,맨 처 음
36,1,맨 처 음 거
37,1,맨 처 음 꺼
38,1,맨 처 음 거
39,1,맨 처 음 꺼
40,1,제 일 위 에
41,1,제 일 위 에
42,1,제 일 처 음
43,1,제 일 처 음 거
44,1,제 일 처 음 꺼
45,1,제 일 처 음 거
46,1,제 일 처 음 꺼
47,1,1 번 째
48,1,1 번 째
49,1,첫 번 째
50,1,첫 번 째
51,1,첫 번 째 꺼
52,1,첫 번 째 꺼
53,1,첫 번 째 거
54,1,첫 번 째 꺼
55,1,첫 번 째 거
56,1,첫 째
57,1,첫 째
58,1,1 번
59,1,처 음 거
60,1,처 음 꺼
61,1,처 음
62,1,가 장 첫 번 째
63,1,젤 처 음
64,1,젤 처 음 거
65,1,젤 처 음 꺼
66,1,젤 처 음 거
67,1,젤 처 음 꺼
68,1,맨 앞 에 거
69,1,맨 앞 에 거
70,2,2 번 째
71,2,2 번 째
72,2,두 번 째
73,2,두 번 째
74,2,두 번 째 꺼
75,2,두 번 째 꺼
76,2,두 번 째 거
77,2,두 번 째 꺼
78,2,두 번 째 거
79,2,두 째
80,2,두 째
81,2,둘 째
82,2,2 번
83,2,이 번
84,3,3 번 째
85,3,3 번 째
86,3,세 번 째
87,3,세 번 째
88,3,세 번 째 꺼
89,3,세 번 째 꺼
90,3,세 번 째 거
91,3,세 번 째 꺼
92,3,세 번 째 거
93,3,세 째
94,3,세 째
95,3,셋 째
96,3,3 번
97,4,4 번 째
98,4,4 번 째
99,4,네 번 째
100,4,네 번 째
101,4,네 번 째 꺼
102,4,네 번 째 꺼
103,4,네 번 째 거
104,4,네 번 째 꺼
105,4,네 번 째 거
106,4,네 째
107,4,네 째
108,4,넷 째
109,4,4 번
110,5,5 번 째
111,5,5 번 째
112,5,다 섯 번 째
113,5,다 섯 번 째
114,5,다 섯 번 째 꺼
115,5,다 섯 번 째 꺼
116,5,다 섯 번 째 거
117,5,다 섯 번 째 꺼
118,5,다 섯 번 째 거
119,5,다 섯 째
120,5,다 섯 째
121,5,5 번
122,6,6 번 째
123,6,6 번 째
124,6,여 섯 번 째
125,6,여 섯 번 째
126,6,여 섯 번 째 꺼
127,6,여 섯 번 째 꺼
128,6,여 섯 번 째 거
129,6,여 섯 번 째 꺼
130,6,여 섯 번 째 거
131,6,여 섯 째
132,6,여 섯 째
133,6,6 번
134,7,7 번 째
135,7,7 번 째
136,7,일 곱 번 째
