ID_A,STICKER_ITEMS_ID,LOCALES,STRING,EXTRA_A1,EXTRA_A2,EXTRA_A3
471,6,ky_KG,"Сеймур аттуу ленивец бутакта илинип, оозун чоң ачып жылмайып, кол булгалайт",,,
472,6,lo_LA,ເຊມົວສະລັອດ ກຳລັງຫ້ອຍລົງມາຈາກງ່າໄມ້ ແລະ ໂບກມືພ້ອມກັບຮອຍຍິ້ມກວ້າງໆ,,,
473,6,lv,"Seymour Sloth, plaši smaidot, karājas no zara un māj",,,
474,6,lt,Tinginys Seymour kaba ant šakos ir mojuoja plačiai besišypsodamas,,,
475,6,mk_MK,Мрзливецот Симор виси од гранка и мавта со голема насмевка,,,
476,6,ms_MY,Seymour Sloth tergantung pada dahan dan melambai dengan senyuman lebar,,,
477,6,ml_IN,കൊമ്പിൽ തൂങ്ങി കൈവീശി വലുതായി പുഞ്ചിരിക്കുന്ന സെയ്മോർ സ്ലോത്ത്,,,
478,6,mr_IN,फांदीला लटकून मोठ्या स्मितहास्या सह हात हलवणारा सेमोर स्लॉथ,,,
479,6,my_ZG,သစ္ကိုင္းမွ တြဲလဲခို၍ ျပံဳးရႊင္စြာျဖင့္ လက္ေဝွ႕ယမ္းျပေနေသာ ေဆးမာဆေလာ့သ္,,,
480,6,mn_MN,Модны мөчирт авиран инээмсэглэлээр даллаж буй Залхуу Сеймур,,,
481,6,my_MM,သစ်ကိုင်းမှ တွဲလဲခို၍ ပြုံးရွှင်စွာဖြင့် လက်ဝှေ့ယမ်းပြနေသော ဆေးမာဆလော့သ်,,,
482,6,ne_NP,सेमोर स्लथ हाँगामा झुन्डेर ठूलो मुस्कान दिइरहेको,,,
483,6,nb,"Seymour Sloth som henger fra en gren og vinker, med et stort smil",,,
484,6,or,ବଡ ହସ ସହ ଶାଖାରୁ ଝୁଲିକି ତାହାକୁ ହଲାଉଥିବା ସେମୌର ସ୍ଲୋଥ୍,,,
485,6,pl,Leniwiec Seymour wisi na gałęzi i macha ręką z szerokim uśmiechem,,,
486,6,pt_PT,Seymour Sloth pendurado num ramo a acenar com um grande sorriso,,,
487,6,pt_BR,Seymour Sloth pendurado em um galho e acenando com um sorriso largo,,,
488,6,pa_IN,ਸੀਮੋਰ ਸਲੋਥ ਟਾਹਣੀ ਨਾਲ ਲਟਕ ਕੇ ਵੱਡੀ ਮੁਸਕਾਨ ਦੇ ਨਾਲ ਹੱਥ ਹਿਲਾਉਂਦੇ ਹੋਏ,,,
489,6,ro,Leneșul Seymour ținându-se de o creangă și fluturând lăbuța cu un zâmbet larg,,,
490,6,ru,"Ленивец Сеймур висит на ветке и машет, широко улыбаясь",,,
491,6,sr,Lenjivac Lale visi sa grane i maše sa širokim osmehom na licu,,,
492,6,si_LK,සීමෝ කම්මැලියා අත්තෙන් එල්ලී ලොකු සිනහවක් සමග වැනෙමින්,,,
493,6,sk,Seymour Sloth visí z konára a máva so širokým úsmevom,,,
494,6,sl,Seymour Sloth visi na veji in nasmejano maha,,,
495,6,es_ES,Seymour el perezoso colgado de una rama y saludando con una gran sonrisa,,,
496,6,es_US,Seymour el perezoso cuelga de una rama y saluda sonriente,,,
497,6,sv,Simon Sengångare hänger från en gren och vinkar med ett stort leende,,,
498,6,tg,Коҳилаки тамбал аз шох овезон ба табассуми кушод даст меафшонад,,,
499,6,ta_IN,கிளையிலிருந்து தொங்கிக் கொண்டு மிக சந்தோசமாக கையை ஆட்டும் சீமோர் ஸ்லாத்,,,
500,6,te_IN,"కొమ్మ శాఖ నుండి వ్రేలాడుతూ, పెద్దగా నవ్వుతున్న సేమోర్ స్లాత్",,,
501,6,tk,Seýmur Slot şahada asylyp giň ýylgyryş bilen galgaýar,,,
502,6,th,ซีมัวร์สล็อธห้อยตัวจากกิ่งไม้และโบกมือยิ้มกว้าง,,,
503,6,bo,མུ་ཞེ་སོ་ལེ་ཡལ་གའི་སྟེང་དུ་བཀལ་འདུག་ཅིང་སྤྲོ་བས་འཛུམ་ཞིང་ལག་གཡབ་བྱེད་བཞིན་འདུག,,,
504,6,tr,Daldan sarkan ve kocaman gülümsemesiyle el sallayan Seymour Sloth,,,
505,6,uk,"Лінивець Сеймур висить на гілці, махає і посміхається",,,
506,6,ur_PK,سیمور سلوتھ شاخ سے لٹکتا ہوا اور زور سے ہنستے ہوئے ہاتھ دکھاتا ہوا,,,
507,6,ug,شاخقا ئېسىلىپ، كۈلۈمسىرەپ قول پۇلاڭلاتقان سېيمور ئېرىنچەك,,,
508,6,uz_UZ,"Seymur Slot shoxda osilib, og‘zini katta ochib kulgan holda qo‘lini siltamoqda",,,
509,6,vi,"Lười Seymour đu đưa trên cành cây, vẫy tay, mỉm cười tươi",,,
510,6,predefined,sticker_hello,,,
511,7,en,Seymour Sloth dancing seductively,,,
512,7,en_US,Seymour Sloth dancing seductively,,,
513,7,en_CA,Seymour Sloth dancing seductively,,,
514,7,sq_AL,Arushi Seymour duke kërcyer me lezet,,,
515,7,ar,الكسلان Seymour يرقص بإغراء,,,
516,7,hy_AM,Գայթակղիչ կերպով պարող Սեյմուր համրուկը,,,
517,7,as,সম্মোহিনীভাৱে নাচি থকা চেইমোৰ শ্লোথ,,,
518,7,az_AZ,Seymur ərincək rəqs edir,,,
519,7,eu_ES,Seymour Sloth dantzan seduzitu nahian,,,
520,7,be_BY,Лянівец Сэймур спакусліва танцуе,,,
521,7,bn_IN,মোহিনী নৃত্যরত সেমুর স্লথ,,,
522,7,bn_BD,Seymour Sloth প্রলুব্ধকর ভাবে নাচছে,,,
523,7,bs,Seymour Sloth zavodnički pleše,,,
524,7,bg,Сеймур Слот танцува прелъстително,,,
525,7,ca,El Seymour el peresós ballant de manera seductora,,,
526,7,zn_CN,西摩树懒跳诱人的舞蹈,,,
527,7,zn_HK,Seymour Sloth 挑逗地跳舞,,,
528,7,zn_TW,西摩樹懶跳著性感舞蹈,,,
529,7,hr,Seymour Sloth zavodljivo pleše,,,
530,7,cs,Seymour Sloth svádivě tančí,,,
531,7,da,Seymour Sloth danser forførende,,,
532,7,nl,Seymour Sloth danst verleidelijk,,,
533,7,et_EE,Laiskloom Seymour tantsib võrgutavalt,,,
534,7,fa,سیمور تنبل در حال رقص,,,
535,7,tl,Seymour Sloth sumasayaw nang mapang-akit,,,
536,7,fi,Seymour Sloth tanssii viettelevästi,,,
537,7,fr,Seymour Sloth en train de danser avec un air séducteur,,,
538,7,fr_CA,Seymour Sloth en train de danser avec un air séducteur,,,
539,7,gl_ES,Seymour Sloth bailando de xeito sedutor,,,
540,7,ka_GE,სეიმურ სლოთი მიმზიდველად ცეკვავს,,,
541,7,de,Fabi Faultier tanzt verführerisch,,,
542,7,el,Ο Seymour Sloth χορεύει προκλητικά,,,
543,7,gu_IN,મોહક રીતે નાચતો સિમૌર સ્લૉથ,,,
544,7,iw,סימור העצלן רוקד ריקוד סקסי,,,
545,7,hi,आकर्षक ढंग से नाचता हुआ सीमौर स्लॉथ,,,
546,7,hu,Lajhár Lali csábosan táncol,,,
547,7,is_IS,Seymour Sloth dansar á tælandi hátt,,,
548,7,in,Seymour Sloth menari dengan menggoda,,,
549,7,ga,Séamas an Spadán ag damhsa go mealltach,,,
550,7,it,Seymour il Bradipo che balla in modo seducente,,,
551,7,ja,魅惑的にダンスしているシーモアスロース,,,
552,7,kn_IN,ಸೆಮೌರ್ ಸ್ಲೌಥ್ ಹುಚ್ಚರಂತೆ ಕುಣಿಯುವುದು,,,
553,7,kk_KZ,Сеймур жалқау аң еліктіре билеуде,,,
554,7,km_KH,Seymour Sloth រាំ​ទាក់ទាញ,,,
555,7,ko,유혹하듯 춤추는 나무늘보,,,
556,7,ky_KG,Сеймур аттуу ленивец бийлеп жатат,,,
557,7,lo_LA,ເຊມົວສະລັອດ ກຳລັງເຕັ້ນແບບລໍ້ໃຈ,,,
558,7,lv,Seymour Sloth pavedinoši dejo,,,
559,7,lt,Tinginys Seymour viliojančiai šoka,,,
560,7,mk_MK,Мрзливецот Симор заводливо танцува,,,
561,7,ms_MY,Seymour Sloth menari dengan bergaya lembut,,,
562,7,ml_IN,വശീകരണത്തോടെ നൃത്തം ചെയ്യുന്ന സെയ്മോർ സ്ലോത്ത്,,,
563,7,mr_IN,मोहकपणे नाचणारा सेमोर स्लॉथ,,,
564,7,my_ZG,ဆြဲငင္ညႇိဳ႕ယူစြာျဖင့္ ကေနေသာ ေဆးမာဆေလာ့သ္,,,
565,7,mn_MN,Дур булаам бүжиглэж буй Залхуу Сеймур,,,
566,7,my_MM,ဆွဲငင်ညှို့ယူစွာဖြင့် ကနေသော ဆေးမာဆလော့သ်,,,
567,7,ne_NP,सेमोर स्लथ मोहकका साथ नाचिरहेको,,,
568,7,nb,Seymour Sloth som danser flørtende,,,
569,7,or,ସେମୌର ସ୍ଲୋଥ୍ ଆକର୍ଷଣ ରୂପରେ ନାଚୁଛନ୍ତି,,,
570,7,pl,Leniwiec Seymour tańczy uwodzicielsko,,,
571,7,pt_PT,Seymour Sloth a dançar sedutoramente,,,
572,7,pt_BR,Seymour Sloth dançando de forma sedutora,,,
573,7,pa_IN,ਸੀਮੋਰ ਸਲੋਥ ਮਨਮੋਹਕ ਢੰਗ ਨਾਲ ਨੱਚਦੇ ਹੋਏ,,,
574,7,ro,Leneșul Seymour dansând seducător,,,
575,7,ru,Ленивец Сеймур соблазнительно танцует,,,
576,7,sr,Lenjivac Lale zavodljivo pleše,,,
577,7,si_LK,සීමෝ කම්මැලියා චිත්තාකර්ෂණීයව නටයි,,,
578,7,sk,Seymour Sloth zvodne tancuje,,,
579,7,sl,Seymour Sloth zapeljivo pleše,,,
580,7,es_ES,Seymour el perezoso bailando de forma seductora,,,
581,7,es_US,Seymour el perezoso baila de forma seductora,,,
582,7,sv,Simon Sengångare dansar förföriskt,,,
583,7,tg,Коҳилаки тамбал бешармона рақ мекунад,,,
584,7,ta_IN,கவர்ச்சியாக நடனம் ஆடுகிற சீமோர் ஸ்லாத்,,,
585,7,te_IN,దుర్బుద్ధితో నృత్యం చేస్తున్న సేమోర్ స్లాత్,,,
586,7,tk,Seýmur Slot maýyl ediji tans edýär,,,
587,7,th,ซีมัวร์สล็อธเต้นยั่วยวน,,,
588,7,bo,མུ་ཞེ་སོ་ལེས་མི་འགུགས་པའི་བྲོ་འཁྲབ།,,,
589,7,tr,Baştan çıkarıcı şekilde dans eden Seymour Sloth,,,
590,7,uk,Лінивець Сеймур спокусливо танцює,,,
591,7,ur_PK,سیمور سلوتھ دل فریبی سے ڈانس کررہا ہے,,,
592,7,ug,شاش ئۇسسۇل ئوينىغان سېيمور ئېرىنچەك,,,
593,7,uz_UZ,Seymur Slot o‘ziga jalb qilgan holda raqsga tushmoqda,,,
594,7,vi,Lười Seymour nhảy múa quyến rũ,,,
595,7,predefined,sticker_dancing,,,
596,8,en,Seymour Sloth with hearts floating around head,,,
597,8,en_US,Seymour Sloth with hearts floating around head,,,
598,8,en_CA,Seymour Sloth with hearts floating around head,,,
599,8,sq_AL,Arushi Seymour me zemra që i notojnë rreth kokës,,,
600,8,ar,الكسلان Seymour مع قلوب تتطاير حول رأسه,,,
601,8,hy_AM,Սեյմուր համրուկը՝ գլխի շուրջը սավառնող սրտիկներով,,,
602,8,as,মূৰৰ চাৰিওফালে হৃদয় উৰি থকা চেইমোৰ শ্লোথ,,,
603,8,az_AZ,Seymur ərincək başının ətrafında ürəklər uçuşur,,,
604,8,eu_ES,Seymour Sloth buru inguruan bihotzak flotatzen dituela,,,
605,8,be_BY,Лянівец Сэймур з сэрцайкамі вакол галавы,,,
606,8,bn_IN,মাথার চারপাশে ভাসমান হৃৎপিন্ড সহ সেমুর স্লথ,,,
607,8,bn_BD,Seymour Sloth-এর মাথার চারপাশে হার্ট ভেসে বেড়াচ্ছে,,,
608,8,bs,Seymour Sloth s lebdećim srcima oko glave,,,
609,8,bg,"Сеймур Слот със сърца, носещи се около главата",,,
610,8,ca,El Seymour el peresós amb cors que floten al voltant del cap,,,
611,8,zn_CN,西摩树懒头上飘着心形,,,
612,8,zn_HK,Seymour Sloth 頭上飄著愛心,,,
613,8,zn_TW,西摩樹懶搭配懸浮愛心背景,,,
614,8,hr,Seymour Sloth ima srca oko glave,,,
615,8,cs,Seymour Sloth se srdíčky kolem obličeje,,,
616,8,da,Seymour Sloth med hjerter omkring hovedet,,,
617,8,nl,Seymour Sloth met zwevende harten rond hoofd,,,
618,8,et_EE,Laiskloom Seymouri pea ümber hõljuvad südamed,,,
619,8,fa,سیمور تنبل با قلب‌های شناور بالای سرش,,,
620,8,tl,Seymour Sloth na may mga pusong nakalutang sa palibot ng ulo,,,
621,8,fi,Seymour Slothin pään ympärillä leijuu sydämiä,,,
622,8,fr,Seymour Sloth avec des cœurs flottant au-dessus de la tête,,,
623,8,fr_CA,Seymour Sloth avec des cœurs flottant au-dessus de la tête,,,
624,8,gl_ES,Seymour Sloth con corazóns flotando arredor da cabeza,,,
625,8,ka_GE,სეიმურ სლოთი თავის გარშემო მოფარფატე გულებით,,,
626,8,de,Fabi Faultier mit schwebenden Herzen um seinen Kopf,,,
627,8,el,Ο Seymour Sloth με καρδιές γύρω από το κεφάλι του,,,
628,8,gu_IN,માથાની આસપાસ તરતા હૃદય સાથે સિમૌર સ્લૉથ,,,
629,8,iw,סימור העצלן עם לבבות מרחפים סביב ראשו,,,
630,8,hi,सिर के चारो ओर तैरते हुए दिल के साथ सीमौर स्लॉथ,,,
631,8,hu,Lajhár Lali feje körül szívek lebegnek,,,
632,8,is_IS,Seymour Sloth með hjörtu sem svífa í kringum höfuðið,,,
633,8,in,Seymour Sloth dengan hati mengambang di sekeliling kepala,,,
634,8,ga,Séamas an Spadán agus croíthe ar snámh thart ar a chloigeann,,,
635,8,it,Seymour il Bradipo con cuoricini attorno alla testa,,,
636,8,ja,頭の周りにハートマークを浮かべるシーモアスロース,,,
637,8,kn_IN,ಸೆಮೌರ್ ಸ್ಲೌಥ್ ತಲೆಯ ಸುತ್ತಲೂ ಹೃದಯಗಳು ಹರಿದಾಡುವುದು,,,
638,8,kk_KZ,Сеймур жалқау аң басының айналасында қалқыған жүректермен,,,
639,8,km_KH,Seymour Sloth ជាមួយ​បេះដូង​អណ្ដែត​ជុំវិញ​ក្បាល,,,
640,8,ko,머리 주변에 하트가 떠다니는 나무늘보,,,
641,8,ky_KG,Сеймур аттуу ленивецтин башында жүрөктөр жүрөт,,,
642,8,lo_LA,ເຊມົວສະລັອດ ກັບຮູບຫົວໃຈທີ່ລອຍຢູ່ອ້ອມຮອບຫົວ,,,
643,8,lv,"Seymour Sloth, ap galvu tam lido sirsniņas",,,
644,8,lt,Tinginys Seymour su aplink galvą skriejančiomis širdelėmis,,,
645,8,mk_MK,Мрзливецот Симор со срца што му лебдат околу главата,,,
646,8,ms_MY,Seymour Sloth dengan hati terapung di sekeliling kepala,,,
647,8,ml_IN,തലയ്ക്ക് ചുറ്റും ഹൃദയങ്ങൾ പാറുന്ന സെയ്മോർ സ്ലോത്ത്,,,
648,8,mr_IN,डोक्या भोवती तरंगणाऱ्या हृदयां सह सेमोर स्लॉथ,,,
649,8,my_ZG,ေခါင္းနားတြင္ အသည္းပံုမ်ား ေမ်ာလြင့္ေနသည့္ ေဆးမာဆေလာ့သ္,,,
650,8,mn_MN,Толгойныхоо эргэн тойронд зүрх эргэлдсэн Залхуу Сеймур,,,
651,8,my_MM,ခေါင်းနားတွင် အသည်းပုံများ မျောလွင့်နေသည့် ဆေးမာဆလော့သ်,,,
652,8,ne_NP,सेमोर स्लथ टाउको वरिपरि हृदयहरू तैरिरहेको,,,
653,8,nb,Seymour Sloth med hjerter som flyter over hodet,,,
654,8,or,ମୁଣ୍ତ ଚାରିପାଖରେ ଭାସମାନ ହୃଦୟ ସହ ସେମୌର ସ୍ଲୋଥ୍,,,
655,8,pl,Leniwiec Seymour z sercami wokół głowy,,,
656,8,pt_PT,Seymour Sloth com corações a flutuar em volta da cabeça,,,
657,8,pt_BR,Seymour Sloth com corações flutuando ao redor da cabeça,,,
658,8,pa_IN,ਸੀਮੋਰ ਸਲੋਥ ਦੇ ਸਿਰ ਦੇ ਆਲੇ-ਦੁਆਲੇ ਦਿਲ ਤੈਰਦੇ ਹੋਏ,,,
659,8,ro,Leneșul Seymour cu inimi plutind în jurul capului,,,
660,8,ru,Ленивец Сеймур с сердечками вокруг головы,,,
661,8,sr,Lenjivac Lale sa srcima oko glave,,,
662,8,si_LK,සීමෝ කම්මැලියා හිස වටා පාවෙන හදවත් සමග සිටියි,,,
663,8,sk,Seymour Sloth so srdiečkami okolo tváre,,,
664,8,sl,Seymour Sloth s plavajočimi srci okrog glave,,,
665,8,es_ES,Seymour el perezoso con corazones flotando alrededor de su cabeza,,,
666,8,es_US,Seymour el perezoso con corazones que flotan alrededor de su cabeza,,,
667,8,sv,Simon Sengångare med hjärtan svävande runt huvudet,,,
668,8,tg,Коҳилаки тамбал дар атрофи сараш дилҳо парвоз мекунанд,,,
669,8,ta_IN,தலையைச் சுற்றிலும் இதய வடிவங்கள் மிதக்கும் சீமோர் ஸ்லாத்,,,
670,8,te_IN,తల చుట్టూ హృదయాకారాలు ప్రవహిస్తున్న సేమోర్ స్లాత్,,,
671,8,tk,Seýmur Slot kellesiniň töwereginde ýüzýän ýürekler bilen,,,
672,8,th,ซีมัวร์สล็อธมีหัวใจลอยอยู่รอบศีรษะ,,,
673,8,bo,མུ་ཞེ་སོ་ལེའི་མགོ་སྟེང་དུ་སྙིང་དབྱིབས་འཕྱོ།,,,
674,8,tr,Başının etrafında kalpler süzülen Seymour Sloth,,,
675,8,uk,Лінивець Сеймур із сердечками над головою,,,
676,8,ur_PK,سیمور سلوتھ سر کے آس پاس اڑتا ہوا دل کے ساتھ,,,
677,8,ug,بېشى ئۈستىدە يۈرەكلەر ئۇچۇۋاتقان سېيمور ئېرىنچەك,,,
678,8,uz_UZ,Seymur Slot boshi atrofida uchib yurgan yurakchalar bilan,,,
679,8,vi,Lười Seymour với các trái tim bay xung quanh đầu,,,
680,8,predefined,sticker_in_love,,,
681,9,en,Seymour Sloth looking shocked and horrified,,,
682,9,en_US,Seymour Sloth looking shocked and horrified,,,
683,9,en_CA,Seymour Sloth looking shocked and horrified,,,
684,9,sq_AL,"Arushi Seymour, që duket i tronditur dhe i tmerruar",,,
685,9,ar,الكسلان Seymour يبدو مصدوماً ومرتعباً,,,
686,9,hy_AM,Սեյմուր համրուկը՝ ցնցված ու վախեցած տեսքով,,,
687,9,as,হতভম্ভ আৰু আতংকিত যেন লগা চেইমোৰ শ্লোথ,,,
688,9,az_AZ,Seymur ərincək şokda və qorxmuş görünür,,,
689,9,eu_ES,Seymour Sloth harritu eta izutu itxurarekin,,,
690,9,be_BY,Лянівец Сэймур выглядае здзіўленым і напалоханым,,,
691,9,bn_IN,বিস্মিত এবং ভীতসন্ত্রস্ত দেখানো সেমুর স্লথ,,,
692,9,bn_BD,Seymour Sloth-কে মর্মাহত ও সন্ত্রস্ত দেখাচ্ছে,,,
693,9,bs,Seymour Sloth je šokiran i uplašen,,,
694,9,bg,Сеймур Слот изглежда шофиран и ужасен,,,
695,9,ca,El Seymour el peresós amb cara de sorpresa i horror,,,
696,9,zn_CN,西摩树懒看上去感到震惊和恐怖,,,
697,9,zn_HK,Seymour Sloth 看起來震驚和充滿恐懼,,,
698,9,zn_TW,西摩樹懶表情震驚且恐慌,,,
699,9,hr,Seymour Sloth izgleda šokirano i užasnuto,,,
700,9,cs,Seymour Sloth vypadá šokovaně a zděšeně,,,
701,9,da,Seymour Sloth ser chokeret og skræmt ud,,,
702,9,nl,Seymour Sloth kijkt geschrokken en ontzet,,,
703,9,et_EE,Laiskloom Seymour näib šokeeritud ja kohkunud,,,
704,9,fa,سیمور تنبل شوکه شده و وحشت‌زده,,,
705,9,tl,Seymour Sloth mukhang nagulat at natakot,,,
706,9,fi,Seymour Sloth näyttää järkyttyneeltä ja kauhistuneelta,,,
707,9,fr,Seymour Sloth paraissant choqué et horrifié,,,
708,9,fr_CA,Seymour Sloth paraissant choqué et horrifié,,,
709,9,gl_ES,Seymour Sloth con aspecto impactado e horrorizado,,,
710,9,ka_GE,სეიმურ სლოთი შოკირებული და შეშინებულია,,,
711,9,de,Fabi Faultier blickt schockiert und entsetzt,,,
712,9,el,Ο Seymour Sloth δείχνει σοκαρισμένος και τρομοκρατημένος,,,
713,9,gu_IN,આઘાત અને ડરના હાવભાવ ધરાવતો સિમૌર સ્લૉથ,,,
714,9,iw,סימור העצלן עם הבעה המומה ומזועזעת,,,
715,9,hi,हैरान और डरा सहमा दिखता हुआ सीमौर स्लॉथ,,,
716,9,hu,Lajhár Lali megdöbbenten és ijedten néz,,,
717,9,is_IS,Seymour Sloth er hneykslaður og skelfingu lostinn,,,
718,9,in,Seymour Sloth tampak kaget dan takut,,,
719,9,ga,"Séamas an Spadán agus cuma shuaite, scanraithe air",,,
720,9,it,Seymour il Bradipo con espressione scioccata e inorridita,,,
721,9,ja,ショックで恐がっている様子のシーモアスロース,,,
722,9,kn_IN,ಸೆಮೌರ್ ಸ್ಲೌಥ್ ಆಘಾತ ಮತ್ತು ಭಯದಿಂದ ನೋಡುವುದು,,,
723,9,kk_KZ,"Сеймур жалқау аң сасып, зәресі ұшқандай көрінеді",,,
724,9,km_KH,Seymour Sloth មើល​ទៅ​ស្លុត​និង​រន្ធត់,,,
725,9,ko,안절부절 못하는 표정의 나무늘보,,,
726,9,ky_KG,"Сеймур аттуу ленивец таң калып, абдаарып турат",,,
727,9,lo_LA,ເຊມົວສະລັອດ ເບິ່ງຄືວ່າຕົກໃຈ ແລະ ຢ້ານຫຼາຍແທ້ໆ,,,
728,9,lv,Seymour Sloth izskatās šokēts un nobijies,,,
729,9,lt,Nustebintas ir išgąsdintas tinginys Seymour,,,
730,9,mk_MK,Мрзливецот Симор изгледа шокирано и ужаснато,,,
731,9,ms_MY,Seymour Sloth kelihatan terkejut dan takut,,,
732,9,ml_IN,ഞെട്ടിത്തരിച്ച് ഭയചകിതനായി കാണപ്പെടുന്ന സെയ്മോർ സ്ലോത്ത്,,,
733,9,mr_IN,चकीत आणि भयभीत दिसणारा सेमोर स्लॉथ,,,
734,9,my_ZG,ထိတ္လန္႔၍ ေသြးပ်က္ေနပံုေပၚသည့္ ေဆးမာဆေလာ့သ္,,,
735,9,mn_MN,Цочирдон айсан Залхуу Сеймур,,,
736,9,my_MM,ထိတ်လန့်၍ သွေးပျက်နေပုံပေါ်သည့် ဆေးမာဆလော့သ်,,,
737,9,ne_NP,सेमोर स्लथ आश्चर्यित र तर्सिएको देखिएको,,,
738,9,nb,Seymour Sloth som ser sjokkert og forskrekket ut,,,
739,9,or,ଝଟକା ଲାଗିବା ଏବଂ ଡରିବା ଦେଖାଉଥିବା ସେମୌର ସ୍ଲୋଥ୍,,,
740,9,pl,Leniwiec Seymour wygląda na zszokowanego i przerażonego,,,
741,9,pt_PT,Seymour Sloth com ar chocado e aterrorizado,,,
742,9,pt_BR,Seymour Sloth parecendo assustado e horrorizado,,,
743,9,pa_IN,ਸੀਮੋਰ ਸਲੋਥ ਹੈਰਾਨ ਅਤੇ ਡਰਿਆ ਜਿਹਾ ਜਾਪਦਾ ਹੋਇਆ,,,
744,9,ro,Leneșul Seymour cu un aer șocat și îngrozit,,,
745,9,ru,Ленивец Сеймур выглядит шокированным и напуганным,,,
746,9,sr,Lenjivac Lale izgleda šokirano i užasnuto,,,
747,9,si_LK,සීමෝ කම්මැලියා කම්පිත වී තැතිගැන්වී බලමින්,,,
748,9,sk,Seymour Sloth vyzerá šokovane a zdesene,,,
749,9,sl,Seymour Sloth je pretresen in zgrožen,,,
750,9,es_ES,Seymour el perezoso con cara de sorpresa y horror,,,
751,9,es_US,Seymour el perezoso con cara de sorpresa y horror,,,
752,9,sv,Simon Sengångare ser chockad och förskräckt ut,,,
753,9,tg,Коҳилаки тамбал дар хиҷолат ва тарс,,,
754,9,ta_IN,திகிலுடன் அதிர்ச்சியடைந்து காணப்படும் சீமோர் ஸ்லாத்,,,
755,9,te_IN,"నిర్ఘాంత పోయి, భయపడినట్లు ఉన్న సేమోర్ స్లాత్",,,
756,9,tk,Seýmur Slot howsalaly we gorkan görünýär,,,
757,9,th,ซีมัวร์สล็อธท่าทางช็อคและหวาดกลัว,,,
758,9,bo,མུ་ཞེ་སོ་ལེ་བལྟས་ཚོད་ལ་ཧང་སང་ཞིང་དངངས་སྐྲག་སྐྱེས་འདུག,,,
759,9,tr,Şaşkın ve korkmuş şekilde bakan Seymour Sloth,,,
760,9,uk,Приголомшений і переляканий лінивець Сеймур,,,
761,9,ur_PK,سیمور سلوتھ متعجب اور خوفزدہ نظر آتا ہوا,,,
762,9,ug,ھاڭ-تاڭ قېلىپ قورققان سېيمور ئېرىنچەك,,,
763,9,uz_UZ,Seymur Slot shokda va qo‘rqqan holda ko‘rinmoqda,,,
764,9,vi,Lười Seymour bị sốc và kinh hoàng,,,
765,9,predefined,sticker_shocked,,,
766,10,en,Seymour Sloth sadly lying on tree branch,,,
767,10,en_US,Seymour Sloth sadly lying on tree branch,,,
768,10,en_CA,Seymour Sloth sadly lying on tree branch,,,
769,10,sq_AL,"Arushi Seymour i shtrirë në një degë, i trishtuar",,,
770,10,ar,الكسلان Seymour يتمدد بحزن على غصن شجرة,,,
771,10,hy_AM,Սեյմուր համրուկը՝ ծառի ճյուղին տխուր պառկած,,,
772,10,as,গছৰ ডালত দুখেৰে ওলমি থকা চেইমোৰ শ্লোথ,,,
773,10,az_AZ,Seymur ərincək ağacın budağında qəmgin uzanıb,,,
774,10,eu_ES,Seymour Sloth triste zuhaitzaren adar batean etzanda,,,
775,10,be_BY,Лянівец Сэймур сумна ляжыць на галіне дрэва,,,
776,10,bn_IN,গাছের শাখায় বিষণ্ণভাবে শুয়ে থাকা সেমুর স্লথ,,,
777,10,bn_BD,Seymour Sloth বিষণ্নভাবে গাছের ডালের উপর শুয়ে আছে,,,
778,10,bs,Seymour Sloth tužno leži na grani drveta,,,
779,10,bg,Сеймур Слот лежи тъжно на клон на дърво,,,
780,10,ca,El Seymour el peresós estirat damunt la branca d'un arbre amb cara de tristesa,,,
781,10,zn_CN,西摩树懒伤心地躺在树枝上,,,
782,10,zn_HK,Seymour Sloth 悲傷地躺在樹枝上,,,
783,10,zn_TW,西摩樹懶悲傷地躺在樹枝上,,,
784,10,hr,Seymour Sloth tužno leži na grani drveta,,,
785,10,cs,Seymour Sloth smutně leží na větvi stromu,,,
786,10,da,Seymour Sloth ligger trist på gren,,,
787,10,nl,Seymour Sloth ligt droevig op tak,,,
788,10,et_EE,Laiskloom Seymour lebab kurvalt oksal,,,
789,10,fa,سیمور تنبل ناراحت دراز کشیده روی شاخه درخت,,,
790,10,tl,Seymour Sloth malungkot na nakahiga sa sanga ng puno,,,
791,10,fi,Seymour Sloth makaa surullisesti oksalla,,,
792,10,fr,Seymour Sloth allongé avec tristesse sur une branche d'arbre,,,
793,10,fr_CA,Seymour Sloth allongé avec tristesse sur une branche d'arbre,,,
794,10,gl_ES,Seymour Sloth deitado triste sobre a póla dunha árbore,,,
795,10,ka_GE,სეიმურ სლოთი მოწყენილი წევს ხის ტოტზე,,,
796,10,de,Fabi Faultier liegt traurig auf einem Ast,,,
797,10,el,Ο Seymour Sloth είναι στεναχωρημένος και ξαπλωμένος πάνω σε ένα κλαδί,,,
798,10,gu_IN,દુઃખી થઈ ઝાડની ડાળી પર પડેલો સિમૌર સ્લૉથ,,,
799,10,iw,סימור העצלן רובץ בעצב על ענף של עץ,,,
800,10,hi,उदास मन से पेड़ की डाली पर लेटा हुआ सीमौर स्लॉथ,,,
801,10,hu,Lajhár Lali szomorúan fekszik egy faágon,,,
802,10,is_IS,Seymour Sloth liggur sorgmæddur á trjágrein,,,
