RecordId,formal,alias
1,1,a
2,1,an
3,1,per
4,0.5,half
5,0.5,a half
6,0.25,quarter
7,0.25,fourth
8,0.25,a fourth
9,0.25,a quarter
10,0.33,third
11,0.33,a third
12,5,5
13,10,10
14,1000,1000
15,6,6
