work_spec_id,system_id
1cd0eb98-189a-41b7-9f33-18ed30755c96,3
5ea4d941-f82d-48b7-a757-c5891f8e197b,4
383d5ac7-b701-4f34-943c-d9c4571622f3,5
f6060603-8a92-4ebb-a576-e229c55e1749,609
7b210bc9-f0ad-4b37-86c2-0de85eac5cb8,610
d73a5771-1db9-42c4-9fd2-08a101eae9dc,612
