FILENAME,OFFSET,SIZE,FORVRAMDISK,BITMAP
/data/app/~~7R3RJ3KHZ1FjSRpQldnKEw==/com.microsoft.appmanager-8eTI3SIHzoof0GL8vZn3Vw==/oat/arm64/base.odex,-1,0,2,
/data/app/~~7R3RJ3KHZ1FjSRpQldnKEw==/com.microsoft.appmanager-8eTI3SIHzoof0GL8vZn3Vw==/oat/arm64/base.vdex,-1,0,2,
/data/app/~~7R3RJ3KHZ1FjSRpQldnKEw==/com.microsoft.appmanager-8eTI3SIHzoof0GL8vZn3Vw==/oat/arm64/base.art,-1,0,2,
