flags,word,value,confidence,CultureId
514,décimoctavo,18,1000,10
514,decimoctavo,18,1000,10
514,décimoctava,18,1000,10
514,decimoctava,18,1000,10
518,18º,18,1000,10
518,18ª,18,1000,10
512,diecinueve,19,1000,10
514,décimo noveno,19,1000,10
514,decimo noveno,19,1000,10
514,décimo novena,19,1000,10
514,decimo novena,19,1000,10
514,décimo novenos,19,1000,10
514,decimo novenos,19,1000,10
514,décimo novenas,19,1000,10
514,decimo novenas,19,1000,10
514,decimonoveno,19,1000,10
514,decimonovena,19,1000,10
518,19º,19,1000,10
518,19ª,19,1000,10
512,veinte,20,1000,10
512,veinti,20,1000,10
514,vigésimo,20,1000,10
514,vigesimo,20,1000,10
514,vigésima,20,1000,10
514,vigesima,20,1000,10
514,vigésimos,20,1000,10
514,vigesimos,20,1000,10
514,vigésimas,20,1000,10
514,vigesimas,20,1000,10
1542,20º,20,1000,10
1542,20ª,20,1000,10
512,treinta,30,1000,10
514,trigésimo,30,1000,10
514,trigesimo,30,1000,10
514,trigésima,30,1000,10
514,trigesima,30,1000,10
514,trigésimos,30,1000,10
514,trigesimos,30,1000,10
514,trigésimas,30,1000,10
514,trigesimas,30,1000,10
1542,30º,30,1000,10
1542,30ª,30,1000,10
512,cuarenta,40,1000,10
514,cuadragésimo,40,1000,10
514,cuadragesimo,40,1000,10
514,cuadragésima,40,1000,10
514,cuadragesima,40,1000,10
514,cuadragésimos,40,1000,10
514,cuadragesimos,40,1000,10
514,cuadragésimas,40,1000,10
514,cuadragesimas,40,1000,10
1542,40º,40,1000,10
1542,40ª,40,1000,10
512,cincuenta,50,1000,10
512,la cincuenta,50,1000,10
514,quincuagésimo,50,1000,10
514,quincuagesimo,50,1000,10
514,quincuagésima,50,1000,10
514,quincuagesima,50,1000,10
514,quincuagésimos,50,1000,10
514,quincuagesimos,50,1000,10
514,quincuagésimas,50,1000,10
514,quincuagesimas,50,1000,10
1542,50º,50,1000,10
1542,50ª,50,1000,10
512,sesenta,60,1000,10
514,sexagésimo,60,1000,10
514,sexagesimo,60,1000,10
514,sexagésima,60,1000,10
514,sexagesima,60,1000,10
514,sexagésimos,60,1000,10
514,sexagesimos,60,1000,10
514,sexagésimas,60,1000,10
514,sexagesimas,60,1000,10
1542,60º,60,1000,10
1542,60ª,60,1000,10
512,setenta,70,1000,10
514,septuagésimo,70,1000,10
514,septuagesimo,70,1000,10
514,septuagésima,70,1000,10
514,septuagesima,70,1000,10
514,septuagésimos,70,1000,10
514,septuagesimos,70,1000,10
514,septuagésimas,70,1000,10
514,septuagesimas,70,1000,10
1542,70º,70,1000,10
1542,70ª,70,1000,10
512,ochenta,80,1000,10
514,octogésimo,80,1000,10
514,octogesimo,80,1000,10
514,octogésima,80,1000,10
514,octogesima,80,1000,10
514,octogésimos,80,1000,10
514,octogesimos,80,1000,10
514,octogésimas,80,1000,10
514,octogesimas,80,1000,10
1542,80º,80,1000,10
1542,80ª,80,1000,10
512,noventa,90,1000,10
514,nonagésimo,90,1000,10
514,nonagesimo,90,1000,10
514,nonagésima,90,1000,10
514,nonagesima,90,1000,10
514,nonagésimos,90,1000,10
514,nonagesimos,90,1000,10
514,nonagésimas,90,1000,10
514,nonagesimas,90,1000,10
1542,90º,90,1000,10
1542,90ª,90,1000,10
64,cien,100,1000,10
64,ciento,100,1000,10
64,cientas,100,1000,10
64,cientos,100,1000,10
66,centésimo,100,1000,10
66,centesimo,100,1000,10
66,centésima,100,1000,10
66,centesima,100,1000,10
66,centésimos,100,1000,10
66,centesimos,100,1000,10
66,centésimas,100,1000,10
66,centesimas,100,1000,10
1094,100º,100,1000,10
1094,100ª,100,1000,10
16384,quinientos,500,1000,10
192,mil,1000,1000,10
192,miles,1000,1000,10
16768,dos mil,2000,1000,10
16768,dos miles,2000,1000,10
192,millón,1000000,1000,10
192,millon,1000000,1000,10
192,millones,1000000,1000,10
192,mil millones,1000000000,1000,10
192,billones,1000000000,1000,10
32,mitad,500,1000,10
32,media,500,1000,10
32,y media,500,1000,10
32,medio,500,1000,10
32,y medio,500,1000,10
32,1/2,500,1000,10
32,uno y medio,1500,1000,10
32,una y media,1500,1000,10
32,un tercio,333,1000,10
32,1/3,333,1000,10
32,dos tercios,667,1000,10
32,2/3,667,1000,10
32,un cuarto,250,1000,10
32,y un cuarto,250,1000,10
32,cuartos,250,1000,10
32,1/4,250,1000,10
32,tres cuartos,750,1000,10
32,y tres cuartos,750,1000,10
32,3/4,750,1000,10
1280,cero,0,1000,10
1284,0,0,1000,10
262176,punto,0,1000,10
32,coma,0,1000,10
32,.,0,1000,10
8,y,0,1000,10
8,un,0,1000,10
8,una,0,1000,10
16,negativo,0,1000,10
16,menos,0,1000,10
16,-,0,1000,10
1179648,último,0,1000,10
1179648,última,0,1000,10
1179648,ultimo,0,1000,10
1179648,ultima,0,1000,10
1179648,del final,0,1000,10
1179648,penúltimo,1,1000,10
1179648,penúltima,1,1000,10
1179648,penultimo,1,1000,10
1179648,penultima,1,1000,10
1179648,antepenúltimo,2,1000,10
1179648,antepenúltima,2,1000,10
1179648,antepenultimo,2,1000,10
1179648,antepenultima,2,1000,10
