RecordId,formal,alias
1,-1,마 지 막
2,-1,마 지 막 꺼
3,-1,맨 아 래
4,-1,맨 아 래
5,-1,제 일 아 래
6,-1,제 일 아 래
7,-1,제 일 밑
8,-1,제 일 밑 에
9,-1,제 일 밑 에
10,-1,맨 끝 에 거
11,-1,맨 밑
12,-2,끝 에 서 두 번 째
13,-2,끝 에 서 두 번 째
14,-2,끝 에 서 2 번 째
15,-2,마 지 막 에 서 두 번 째
16,-2,마 지 막 에 서 두 번 째
17,-2,마 지 막 에 서 2 번 째
18,-2,맨 밑 에 서 두 번 째
19,-2,밑 에 서 두 번 째
20,-2,밑 에 서 두 번 째
21,-2,마 지 막 에 서 2 번 째
22,1,맨 위
23,1,맨 위 에
24,1,맨 위 에
25,1,맨 처 음
26,1,맨 처 음 거
27,1,제 일 위 에
28,1,제 일 위 에
29,1,1 번 째
30,1,1 번 째
31,1,첫 번 째
32,1,첫 번 째
33,1,첫 째
34,1,첫 째
35,1,1 번
36,1,일 번
37,1,맨 처 음 꺼
38,1,가 장 처 음 거
39,1,가 장 처 음 꺼
40,1,처 음 에
41,1,맨 위 에
42,2,2 번 째
43,2,2 번 째
44,2,두 번 째
45,2,두 번 째
46,2,두 째
47,2,두 째
48,2,2 번
49,2,이 번
50,3,3 번 째
51,3,3 번 째
52,3,세 번 째
53,3,세 번 째
54,3,세 째
55,3,세 째
56,3,3 번
57,3,둘 째
58,3,삼 번
59,3,셋 째
60,4,4 번 째
61,4,4 번 째
62,4,네 번 째
63,4,네 번 째
64,4,네 째
65,4,네 째
66,4,4 번
67,4,사 번
68,4,넷 째
69,5,5 번 째
70,5,5 번 째
71,5,다 섯 번 째
72,5,다 섯 번 째
73,5,다 섯 째
74,5,다 섯 째
75,5,5 번
76,5,오 번
77,6,6 번 째
78,6,6 번 째
79,6,여 섯 번 째
80,6,여 섯 번 째
81,6,여 섯 째
82,6,여 섯 째
83,6,6 번
84,6,육 번
85,7,7 번 째
86,7,7 번 째
87,7,일 곱 번 째
88,7,일 곱 번 째
89,7,일 곱 째
90,7,일 곱 째
91,7,7 번
92,7,칠 번
93,8,8 번 째
94,8,8 번 째
95,8,여 덟 번 째
96,8,여 덟 번 째
97,8,여 덟 째
98,8,여 덟 째
99,8,8 번
100,8,팔 번
101,9,9 번 째
102,9,9 번 째
103,9,아 홉 번 째
104,9,아 홉 번 째
105,9,아 홉 째
106,9,아 홉 째
107,9,9 번
108,9,구 번
109,10,10 번 째
110,10,10 번 째
111,10,열 번 째
112,10,열 번 째
113,10,열 째
114,10,열 째
115,10,10 번
116,10,십 번
117,11,11 번 째
118,11,11 번 째
119,11,열 한 번 째
120,11,열 한 번 째
121,11,열 한 째
122,11,열 한 째
123,11,11 번
124,12,12 번 째
125,12,12 번 째
126,12,열 두 번 째
127,12,열 두 번 째
128,12,열 두 째
129,12,열 두 째
130,12,12 번
131,13,13 번 째
132,13,13 번 째
133,13,열 세 번 째
134,13,열 세 번 째
135,13,열 세 째
136,13,열 세 째
137,13,13 번
138,14,14 번 째
139,14,14 번 째
140,14,열 네 번 째
141,14,열 네 번 째
142,14,열 네 째
143,14,열 네 째
144,14,14 번
145,15,15 번 째
146,15,15 번 째
147,15,열 다 섯 번 째
148,15,열 다 섯 번 째
149,15,열 다 섯 째
150,15,열 다 섯 째
151,15,15 번
152,16,16 번 째
153,16,16 번 째
154,16,열 여 섯 번 째
155,16,열 여 섯 번 째
156,16,열 여 섯 째
157,16,열 여 섯 째
158,16,16 번
159,17,17 번 째
