RecordId,formal,alias
1,AllSaintsDay,all saint's day
2,AllSaintsDay,all saints day
3,AprilFoolsDay,apr fool's day
4,AprilFoolsDay,april fool's day
5,AprilFoolsDay,april fools day
6,ArborDay,arbor day
7,AshWednesday,ash wednesday
8,BlackFriday,black friday
9,CesarChavezDay,cesar chavez day
10,ChineseNewYear,chinese new year
11,ChineseNewYear,lunar new year
12,ChristmasDay,christmas
13,ChristmasDay,christmas day
14,ChristmasDay,christmas time
15,ChristmasDay,xmas
16,ChristmasDay,xmas day
17,ChristmasEve,christmas eve
18,ChristmasEve,xmas eve
19,CinqoDeMayo,cinqo de mayo
20,CinqoDeMayo,cinco de mayo
21,ColumbusDay,columbus day
22,CyberMonday,cyber monday
23,Diwali,diwali
24,Diwali,deepavali
25,EarthDay,earth day
26,EasterSunday,easter
27,EasterSunday,easter sunday
28,EasterSunday,easter day
29,EidAlFitr,eid al fitr
30,EidAlFitr,eid
31,ElectionDay,election day
32,FathersDay,father's day
33,FathersDay,fathers day
34,FathersDay,fathers' day
35,FathersDay,father’s day
36,FlagDay,flag day
37,GoodFriday,good friday
38,GroundhogDay,groundhog day
39,GroundhogDay,groundhog's day
40,GroundhogDay,groundhogs day
41,Halloween,halloween
42,Hanukkah,chanukkah
43,Hanukkah,hanukkah
44,InaugurationDay,inauguration day
45,IndependenceDay,4th of july
46,IndependenceDay,fourth of july
47,IndependenceDay,independence day
48,JuneSolstice,june solstice
49,JuneSolstice,summer solstice
50,JuneSolstice,the june solstice
51,JuneSolstice,the summer solstice
52,JuneSolstice,summer equinox
53,JuneSolstice,the summer equinox
54,DecemberSolstice,december solstice
55,DecemberSolstice,winter solstice
56,LeapDay,leap day
57,LeapDay,leap year day
58,Kwanzaa,kwanzaa
59,LaborDay,labor day
60,LaborDay,labour day
61,LagBOmer,lab b'omer
62,LaylatAlQadr,laylat al qadr
63,LincolnsBirthday,lincoln's birthday
64,LincolnsBirthday,lincolns birthday
65,MarchEquinox,1st day of spring
66,MarchEquinox,first day of spring
67,MarchEquinox,march equinox
68,MarchEquinox,spring equinox
69,MarchEquinox,vernal equinox
70,IdesOfMarch,the ides of march
71,IdesOfMarch,ides of march
72,MardiGras,mardi gras
73,MartinLutherKingDay,martin luther king day
74,MartinLutherKingDay,martin luther kings day
75,MartinLutherKingDay,martin luther king's day
76,MartinLutherKingDay,martin luther king birthday
77,MartinLutherKingDay,martin luther kings birthday
78,MartinLutherKingDay,martin luther king's birthday
79,MartinLutherKingDay,mlk day
80,MemorialDay,memorial day
81,MothersDay,mother's day
82,MothersDay,mothers day
83,MothersDay,mothers' day
84,NewYearsDay,new year's
85,NewYearsDay,new year's day
86,NewYearsDay,new years
87,NewYearsDay,new years day
88,NewYearsDay,new year
89,NewYearsEve,new year eve
90,NewYearsEve,new year's eve
91,NewYearsEve,new years eve
92,NewYearsEve,the eve of the new year
93,PalmSunday,palm sunday
94,Passover,passover
95,PearlHarborRemembranceDay,pearl harbor day
96,PearlHarborRemembranceDay,pearl harbor remembrance day
97,Pentecost,pentecost
98,PresidentsDay,president's day
99,PresidentsDay,presidents day
100,PresidentsDay,president day
101,Purim,purim
102,RoshHashana,rosh hashana
103,SeptemberEquinox,fall equinox
104,SeptemberEquinox,september equinox
105,SeptemberEquinox,autumnal equinox
106,Shavuot,shavuot
107,SimchatTorah,simchat torah
108,StPatricksDay,saint patrick's day
109,StPatricksDay,saint patricks day
110,StPatricksDay,st patrick's day
111,StPatricksDay,st patricks day
112,StPatricksDay,st. patrick's day
113,StPatricksDay,st. patricks day
114,StPatricksDay,st. paddys day
115,StPatricksDay,st. paddy's day
116,StPatricksDay,saint paddys day
117,StPatricksDay,saint paddy's day
118,StPatricksDay,st. pattys day
119,StPatricksDay,st. patty's day
120,StPatricksDay,saint pattys day
121,StPatricksDay,saint patty's day
122,Sukkot,sukkot
123,TaxDay,tax day
124,ThanksgivingDay,thanksgiving
125,ThanksgivingDay,thanksgiving day
126,TishaBAv,tisha b'av
127,TishaBAv,tisha bav
128,TuBShevat,tu b'shevat
129,TuBShevat,tu bshevat
130,ValentinesDay,valentine's day
131,ValentinesDay,valentines
132,ValentinesDay,valentine's
133,ValentinesDay,valentines day
134,VeteransDay,veteran's day
135,VeteransDay,veterans day
136,VeteransDay,veteran day
137,VeteransDay,veterans' day
138,WashingtonsBirthday,washington's birthday
139,WashingtonsBirthday,washingtons birthday
140,YomHaShoah,yom hashoah
141,YomKippur,yom kippur
