work_spec_id,system_id
516ea9a5-c5ee-46ba-af9b-c98bb318434a,1427
9e0e184e-973b-41f2-83b6-9c5a2c41d458,1691
95b65571-1d92-4e8d-81e1-56d392dd7f0a,1692
4ee6d7be-2004-4b35-96b4-9e25af501d60,1699
ba79c891-1c1d-4e01-a077-1e166db30a47,1701
300ae755-a8b8-4743-9a31-9ce40739f0bd,1804
2a80b4c2-39d0-44c1-baf3-96bf8792178a,1805
