name,seq
contacts,3
phones,3
contacts_contact_id_seqno_table_appdatasearch,3
phones_data_id_seqno_table_appdatasearch,3
emails_data_id_seqno_table_appdatasearch,0
postals_data_id_seqno_table_appdatasearch,0
