RecordId,formal,alias
1,father,아버지
2,father,아빠
3,father,아버님
4,mother,어머니
5,mother,엄마
6,mother,어머님
7,wife,아내
8,wife,부인
9,wife,와이프
10,husband,남편
11,husband,서방
12,husband,신랑
13,paternal_grandfather,할아버지
14,maternal_grandfather,외할아버지
15,paternal_grandmother,할머니
16,maternal_grandmother,외할머니
17,older_brother_male,형
18,older_brother_female,오빠
19,older_sister_male,누나
20,older_sister_female,언니
21,fatherinlaw_husbandsfather,시아버지
22,motherinlaw_husbandsmother,시어머니
23,fatherinlaw_wifesfather,장인
24,motherinlaw_wifesmother,장모
25,younger_sister,여동생
26,younger_brother,남동생
27,son,아들
28,daughter,딸
29,soninlaw,사위
30,daughterinlaw,며느리
179,motherinlaw_wifesmother,장모님
180,fatherinlaw_wifesfather,장인어른
181,son,아들래미
182,daughter,딸래미
