RecordId,formal,alias
1,Duo,듀 오
2,Duo,d u o
3,Duo,d u o
4,Duo,듀 오 앱
5,Duo,구 글 듀 오
6,Duo,구 글 듀 오
7,Duo,g o o g l e d u o
