RecordId,formal,alias
1,MAX,최 대
2,MAX,최 대 로
3,MAX,최 대 한
4,MAX,최 대 치
5,MAX,맥 스 값
6,MAX,맥 스
7,MAX,맥 시 멈
8,MAX,가 장 크 게
9,MAX,가 장 높 게
10,MAX,가 장 큰
11,MAX,가 장 높 은
12,MAX,제 일 크 게
13,MAX,제 일 높 게
14,MAX,제 일 큰
15,MAX,제 일 높 은
16,MAX,제 일
17,MAX,완 전
18,MAX,가 장
19,MAX,최 대 값
20,MAX,엄 청
21,MAX,최 고
22,MAX,최 고 로
23,MAX,최 고 치
24,MAX,아 주
25,MAX,매 우
26,MAX,끝
27,MAX,제 일 위 로
28,MIN,가 장 작 게
29,MIN,가 장 적 게
30,MIN,가 장 낮 게
31,MIN,가 장 적 은
32,MIN,가 장 작 은
33,MIN,가 장 낮 은
34,MIN,제 일 낮 게
35,MIN,제 일 작 게
36,MIN,제 일 적 게
37,MIN,제 일 낮 은
38,MIN,제 일 작 은
39,MIN,제 일 적 은
40,MIN,미 니 멈
41,MIN,민
42,MIN,최 소
43,MIN,최 소 로
44,MIN,최 소 값
45,MIN,최 소 치
46,MIN,최 소 화
47,MIN,최 하
48,MIN,최 저
49,MIN,제 일 아 래 로
50,MIN,제 일 밑 으 로
51,MID,절 반
52,MID,중 간
53,MID,반
54,MID,가 운 데
55,MID,중 앙
56,MID,적 당 한
57,MID,적 당 히
58,MID,적 당 하 게
59,MID,보 통
60,MUTE,무 음
61,MUTE,무 음 으
62,MUTE,무 음 으 로
63,MUTE,무 음 모 드
64,MUTE,뮤 트
65,MUTE,안 나 게
66,MUTE,음 소 거
67,MINUS,마 이 너 스
