FILENAME,OFFSET,SIZE,FORVRAMDISK,BITMAP
/data/app/~~s145sVu2a6Yfq2KpwzqUmg==/com.upside.consumer.android-PAS6ybrvs2hwHVkZOtCN2g==/oat/arm64/base.odex,56,288,0,b'\xff\xff\x00\x00\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x80\xff\x7f\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\x00\x00\x00\x00\x00\x00\xff\xff\x00\x00\xff\xff\x00\x00\x00\x00\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\x00\x00\x00\x00\xff\xff\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\xff\xff\xff\xff\x00\x00\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\x00\x00\xff\xff\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\xff\xff\x00\x00\x00\x00\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xff\xff\xff\xff\xff\xff\xff\xff\x00\x00\x00\x00\x00\x00\xff\xff\x00\x00\xff\xff\xff\xff\x00\x00\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff\xff'
/data/user/0/com.upside.consumer.android/cache/WebView/Default/HTTP Cache/Code Cache/wasm/index,0,1,0,b'\x01'
/data/user_de/0/com.google.android.gms/app_chimera/m/00000054/DynamiteLoader.apk,0,6,0,b'\xff\xff\xff\xff\xff\x03'
/data/user_de/0/com.google.android.gms/app_chimera/m/00000054/oat/arm64/DynamiteLoader.odex,0,11,0,b'\xff\xff\x00\x00\x00\x00\x00\x00\x00\x00\xff'
/data/user_de/0/com.google.android.gms/app_chimera/m/00000054/oat/arm64/DynamiteLoader.vdex,0,1,0,b'\x01'
/data/media/0/Android/data/com.upside.consumer.android/cache/cache_its_ter.m,0,1,0,b'?'
/data/media/0/Android/data/com.upside.consumer.android/cache/cache_its.m,0,1,0,b'?'
/data/user/0/com.upside.consumer.android/cache/com.google.android.gms.maps.volley/-1587060105-2094972599,0,1,0,b'\x03'
/data/user/0/com.upside.consumer.android/files/DATA_disk_creation_time_vts_com.upside.consumer.android_default,0,1,0,b'\x01'
/data/user/0/com.upside.consumer.android/cache/WebView/Crashpad/settings.dat,0,1,0,b'\x01'
/data/user/0/com.upside.consumer.android/files/com.google.android.gms.maps._m_u,0,1,0,b'\x01'
/data/user/0/com.upside.consumer.android/cache/WebView/font_unique_name_table.pb,0,2,0,b'\xff\x03'
/data/user/0/com.upside.consumer.android/shared_prefs/bugfender.device.key.xml,0,1,0,b'\x0f'
/data/user/0/com.upside.consumer.android/databases/mixpanel,0,2,0,b'\xfc\x01'
