RecordId,formal,alias
1,Etc/GMT-0,g r e e n w i c h
2,Etc/GMT-0,g r e e n w i c h m e a n
3,Etc/GMT-0,g m t
4,Etc/GMT-0,u t c
5,Etc/GMT-0,u n i v e r s a l
6,Etc/GMT-0,c o o r d i n a t e d u n i v e r s a l
7,Etc/GMT-0,a z o r e s s u m m e r t i m e
8,Etc/GMT-0,e a s t e r n g r e e n l a n d s u m m e r t i m e
9,Etc/GMT-0,g r e e n w i c h m e a n t i m e
10,Etc/GMT-0,c o o r d i n a t e d u n i v e r s a l t i m e
11,Etc/GMT-0,w e s t e r n e u r o p e a n t i m e
12,Etc/GMT+1,b s t
13,Etc/GMT+1,b d t
14,Etc/GMT+1,b d s t
15,Etc/GMT+1,b r i t i s h s u m m e r t i m e
16,Etc/GMT+1,c e n t r a l e u r o p e a n t i m e
17,Etc/GMT+1,i r i s h s t a n d a r d t i m e
18,Etc/GMT+1,m i d d l e e u r o p e a n t i m e
19,Etc/GMT+1,w e s t a f r i c a t i m e
20,Etc/GMT+2,c e n t r a l a f r i c a t i m e
21,Etc/GMT+2,c e n t r a l e u r o p e a n s u m m e r t i m e
22,Etc/GMT+2,e a s t e r n e u r o p e a n t i m e
23,Etc/GMT+2,h e u r e a v a n c é e d ' e u r o p e c e n t r a l e
24,Etc/GMT+2,i s r a e l s t a n d a r d t i m e
25,Etc/GMT+2,m i d d l e e u r o p e a n s u m m e r t i m e
26,Etc/GMT+2,s o u t h a f r i c a n s t a n d a r d t i m e
27,Etc/GMT+2,w e s t a f r i c a s u m m e r t i m e
28,Etc/GMT+2,e u r o p e / k a l i n i n g r a d
29,Etc/GMT+2,k a l i n g r a d t i m e
30,Etc/GMT+3,a r a b i a s t a n d a r d t i m e
31,Etc/GMT+3,e a s t a f r i c a t i m e
32,Etc/GMT+3,e a s t e r n e u r o p e a n s u m m e r t i m e
33,Etc/GMT+3,f u r t h e r - e a s t e r n e u r o p e a n t i m e
34,Etc/GMT+3,i s r a e l d a y l i g h t t i m e
35,Etc/GMT+3,i n d i a n o c e a n t i m e
36,Etc/GMT+3,m o s c o w t i m e
37,Etc/GMT+3,s h o w a s t a t i o n t i m e
38,Etc/GMT+3,t u r k e y t i m e
39,Iran,i r a n s t a n d a r d t i m e
40,Iran,i r a n
41,Etc/GMT+4,e u r o p e / v o l g o g r a d
42,Etc/GMT+4,a r m e n i a t i m e
43,Etc/GMT+4,a z e r b a i j a n t i m e
44,Etc/GMT+4,g e o r g i a s t a n d a r d t i m e
45,Etc/GMT+4,g u l f s t a n d a r d t i m e
46,Etc/GMT+4,m a u r i t i u s t i m e
47,Etc/GMT+4,r é u n i o n t i m e
48,Etc/GMT+4,s a m a r a t i m e
49,Etc/GMT+4,s e y c h e l l e s t i m e
50,Etc/GMT+4,v o l g o g r a d t i m e
51,+04:30,a f g h a n i s t a n t i m e
52,+04:30,i r a n d a y l i g h t t i m e
53,Etc/GMT+5,h e a r d a n d m c d o n a l d i s l a n d s t i m e
54,Etc/GMT+5,m a w s o n s t a t i o n t i m e
55,Etc/GMT+5,m a l d i v e s t i m e
56,Etc/GMT+5,o r a l t i m e
57,Etc/GMT+5,p a k i s t a n s t a n d a r d t i m e
58,Etc/GMT+5,i n d i a n / k e r g u e l e n
59,Etc/GMT+5,t a j i k i s t a n t i m e
60,Etc/GMT+5,t u r k m e n i s t a n t i m e
61,Etc/GMT+5,u z b e k i s t a n t i m e
62,Etc/GMT+5,y e k a t e r i n b u r g t i m e
63,+05:30,i n d i a n s t a n d a r d t i m e
