_id,item,category,data1,data2,data3,data4,data5
1,NotAllowedVoiceRecognition,1,00:1B:52,0C:D9:C1,90:03:B7,38:C0:96,BC:6A:29
2,NotAllowedVoiceRecognition,2,64:D4:BD,30:14:4A,68:84:70,00:0B:24,00:24:0B
3,NotAllowedVoiceRecognition,3,08:76:95,00:05:C9,00:17:CA,00:26:7E,04:98:F3
4,NotAllowedVoiceRecognition,4,9C:28:BF,,,,
5,AllowedScoSniffMode,1,117,40976,40991,,
6,AllowedScoSniffMode,2,117,42241,42250,,
7,ExceptSLCTimeout,1,00:0D:18,00:17:53,,,
8,AvoidInBandRingtone,1,FF:FF:FF,,,,
9,AvoidAlertingCarkit,1,E0:75:0A,04:76:6E,64:D4:BD,,
