data_id,raw_contact_id,normalized_name,name_type
9223372034707292161,9223372034707292161,38323A4E32442C324C36.56,0
9223372034707292161,9223372034707292161,38323A4E32442C324C3656,2
9223372034707292161,9223372034707292161,56.38323A4E32442C324C36,1
9223372034707292161,9223372034707292161,5638323A4E32442C324C36,2
