RecordId,formal,alias
1,$route,가 격
2,$route,비 용
3,40 불,40 불
4,5억 3000만원,5 억 3000 만 원
5,56000 원,56000 원
6,30위안,30 위 안
7,2.9달러,2.9 달 러
8,133달러,133 달 러
9,만원,만 원
10,3만 위안,3 만 위 안
11,2947954750원,2947954750 원
12,315000원,315000 원
13,600만원,600 만 원
14,10000000원,10000000 원
15,700 파운드,700 파 운 드
16,2514960원,2514960 원
17,263541원,263541 원
18,15달러,15 달 러
19,160만원,160 만 원
20,10700원,10700 원
21,3000원,3000 원
22,40유로,40 유 로
23,30유로,30 유 로
24,49유로,49 유 로
25,40달러,40 달 러
26,785 엔,785 엔
27,256 엔,256 엔
28,12만5000원,12 만 5000 원
29,6만7000원,6 만 7000 원
30,5만원,5 만 원
31,3000 캐나다 달러,3000 캐 나 다 달 러
32,1500 달러,1500 달 러
33,300만원,300 만 원
34,3만원,3 만 원
35,12900원,12900 원
36,2900원,2900 원
37,72 프랑,72 프 랑
38,150 파운드,150 파 운 드
39,7 파운드,7 파 운 드
40,240000 원,240000 원
41,123위안,123 위 안
42,20위안,20 위 안
43,23위안,23 위 안
44,3만 9000원,3 만 9000 원
45,300 달러,300 달 러
46,60000원,60000 원
47,500 불,500 불
48,25 불,25 불
49,500000원,500000 원
50,10만원,10 만 원
51,2만원,2 만 원
52,5만3000원,5 만 3000 원
53,2000원,2000 원
54,300000원,300000 원
55,350000원,350000 원
56,312309원,312309 원
57,120000원,120000 원
58,302173원,302173 원
59,438364원,438364 원
60,80만원,80 만 원
61,960000원,960000 원
62,120만원,120 만 원
63,2억 6500만원,2 억 6500 만 원
64,1000만원,1000 만 원
65,360000원,360000 원
66,822만 4200원,822 만 4200 원
67,4만 5000 원,4 만 5000 원
68,2500 원,2500 원
69,10달러,10 달 러
70,4달러,4 달 러
71,20달러,20 달 러
72,천원,천 원
73,4 파운드,4 파 운 드
74,36000원,36000 원
75,79000원,79000 원
76,51만 5000원,51 만 5000 원
77,100만원,100 만 원
78,6만 8000원,6 만 8000 원
79,98달러,98 달 러
80,55 불,55 불
81,"30,000원","30 , 000 원"
82,3달러,3 달 러
83,3만6000원,3 만 6000 원
