_id,package_id,account_id,sourceid,version,dirty,title,title_res,notes,system_id,deleted,group_visible,should_sync,auto_add,favorites,group_is_read_only,sync1,sync2,sync3,sync4,custom_ringtone,group_order,creation_time,sec_custom_vibration,sec_custom_alert,sec_custom_dormant_group,sec_call_background
9223372034707292161,,1,1b3ed468-bdef-4d53-b300-ac2eda9eebfa,1,0,Family,,,Family,0,1,1,0,0,1,,,,,,,1611196545039,,,0,
9223372034707292162,,1,fb0f0760-9f49-49c5-8ed1-eb9ed4a822fd,1,0,Friends,,,Friends,0,1,1,0,0,1,,,,,,,1611196545039,,,0,
9223372034707292163,,1,95cac769-92d9-4631-b4e2-86c53a11e0ea,1,0,Coworkers,,,Coworkers,0,1,1,0,0,1,,,,,,,1611196545039,,,0,
9223372034707292164,,1,cb7be3be-8ef5-47e6-bef1-3deaf422655a,1,0,ICE,,,,0,1,1,0,0,1,,,,,,1.0,1611196545039,,,0,
