RecordId,formal,alias
1,1,1 일
2,1,1 일 날
3,1,1 일 날
4,1,일 일
5,1,일 일 날
6,1,일 일 날
7,2,2 일
8,2,2 일 날
9,2,2 일 날
10,2,이 일
11,2,이 일 날
12,2,이 일 날
13,3,3 일
14,3,3 일 날
15,3,3 일 날
16,3,삼 일
17,3,삼 일 날
18,3,삼 일 날
19,4,4 일
20,4,4 일 날
21,4,4 일 날
22,4,사 일
23,4,사 일 날
24,4,사 일 날
25,5,5 일
26,5,5 일 날
27,5,5 일 날
28,5,오 일
29,5,오 일 날
30,5,오 일 날
31,6,6 일
32,6,6 일 날
33,6,6 일 날
34,6,육 일
35,6,육 일 날
36,6,육 일 날
37,7,7 일
38,7,7 일 날
39,7,7 일 날
40,7,칠 일
41,7,칠 일 날
42,7,칠 일 날
43,8,8 일
44,8,8 일 날
45,8,8 일 날
46,8,팔 일
47,8,팔 일 날
48,8,팔 일 날
49,9,9 일
50,9,9 일 날
51,9,9 일 날
52,9,구 일
53,9,구 일 날
54,9,구 일 날
55,10,10 일
56,10,10 일 날
57,10,10 일 날
58,10,십 일
59,10,십 일 날
60,10,십 일 날
61,11,11 일
62,11,11 일 날
63,11,11 일 날
64,11,십 일 일
65,11,십 일 일
66,11,십 일 일
67,11,십 일 일
68,11,십 일 일 날
69,11,십 일 일 날
70,11,십 일 일 날
71,11,십 일 일 날
72,11,십 일 일 날
73,11,십 일 일 날
74,11,십 일 일 날
75,11,십 일 일 날
76,12,12 일
77,12,12 일 날
78,12,12 일 날
79,12,십 이 일
80,12,십 이 일
81,12,십 이 일
82,12,십 이 일
83,12,십 이 일 날
84,12,십 이 일 날
85,12,십 이 일 날
86,12,십 이 일 날
87,12,십 이 일 날
88,12,십 이 일 날
89,12,십 이 일 날
90,12,십 이 일 날
91,13,13 일
92,13,13 일 날
93,13,13 일 날
94,13,십 삼 일
95,13,십 삼 일
96,13,십 삼 일
97,13,십 삼 일
98,13,십 삼 일 날
99,13,십 삼 일 날
100,13,십 삼 일 날
101,13,십 삼 일 날
102,13,십 삼 일 날
103,13,십 삼 일 날
104,13,십 삼 일 날
105,13,십 삼 일 날
106,14,14 일
107,14,14 일 날
108,14,14 일 날
109,14,십 사 일
110,14,십 사 일
111,14,십 사 일
112,14,십 사 일
113,14,십 사 일 날
114,14,십 사 일 날
115,14,십 사 일 날
116,14,십 사 일 날
117,14,십 사 일 날
118,14,십 사 일 날
119,14,십 사 일 날
120,14,십 사 일 날
121,15,15 일
122,15,15 일 날
123,15,15 일 날
124,15,십 오 일
125,15,십 오 일
126,15,십 오 일
127,15,십 오 일
128,15,십 오 일 날
129,15,십 오 일 날
130,15,십 오 일 날
131,15,십 오 일 날
132,15,십 오 일 날
133,15,십 오 일 날
134,15,십 오 일 날
135,15,십 오 일 날
136,16,16 일
137,16,16 일 날
138,16,16 일 날
139,16,십 육 일
140,16,십 육 일
141,16,십 육 일
142,16,십 육 일
143,16,십 육 일 날
144,16,십 육 일 날
145,16,십 육 일 날
146,16,십 육 일 날
147,16,십 육 일 날
148,16,십 육 일 날
149,16,십 육 일 날
150,16,십 육 일 날
151,17,17 일
152,17,17 일 날
153,17,17 일 날
154,17,십 칠 일
155,17,십 칠 일
156,17,십 칠 일
157,17,십 칠 일
158,17,십 칠 일 날
159,17,십 칠 일 날
160,17,십 칠 일 날
161,17,십 칠 일 날
162,17,십 칠 일 날
163,17,십 칠 일 날
164,17,십 칠 일 날
165,17,십 칠 일 날
166,18,18 일
167,18,18 일 날
168,18,18 일 날
169,18,십 팔 일
170,18,십 팔 일
171,18,십 팔 일
172,18,십 팔 일
173,18,십 팔 일 날
174,18,십 팔 일 날
175,18,십 팔 일 날
176,18,십 팔 일 날
177,18,십 팔 일 날
178,18,십 팔 일 날
179,18,십 팔 일 날
180,18,십 팔 일 날
181,19,19 일
182,19,19 일 날
183,19,19 일 날
184,19,십 구 일
185,19,십 구 일
186,19,십 구 일
187,19,십 구 일
188,19,십 구 일 날
189,19,십 구 일 날
190,19,십 구 일 날
191,19,십 구 일 날
192,19,십 구 일 날
193,19,십 구 일 날
194,19,십 구 일 날
195,19,십 구 일 날
196,20,20 일
197,20,20 일 날
198,20,20 일 날
199,20,이 십 일
200,20,이 십 일
201,20,이 십 일
202,20,이 십 일
203,20,이 십 일 날
204,20,이 십 일 날
205,20,이 십 일 날
206,20,이 십 일 날
