RecordId,formal,alias
1,1,일 분
2,1,일 분 동 안
3,1,일 분 정 도
4,1,일 분 간
5,1,일 분 동 안
6,1,일 분 정 도
7,1,일 분 간
8,1,일 분
9,1,일 분 동 안
10,1,일 분 정 도
11,1,일 분 간
12,1,일 분 동 안
13,1,일 분 정 도
14,1,일 분 간
15,2,이 분
16,2,이 분 동 안
17,2,이 분 정 도
18,2,이 분 간
19,2,이 분 동 안
20,2,이 분 정 도
21,2,이 분 간
22,2,이 분
23,2,이 분 동 안
24,2,이 분 정 도
25,2,이 분 간
26,2,이 분 동 안
27,2,이 분 정 도
28,2,이 분 간
29,3,삼 분
30,3,삼 분 동 안
31,3,삼 분 정 도
32,3,삼 분 간
33,3,삼 분 동 안
34,3,삼 분 정 도
35,3,삼 분 간
36,3,삼 분
37,3,삼 분 동 안
38,3,삼 분 정 도
39,3,삼 분 간
40,3,삼 분 동 안
41,3,삼 분 정 도
42,3,삼 분 간
43,4,사 분
44,4,사 분 동 안
45,4,사 분 정 도
46,4,사 분 간
47,4,사 분 동 안
48,4,사 분 정 도
49,4,사 분 간
50,4,사 분
51,4,사 분 동 안
52,4,사 분 정 도
53,4,사 분 간
54,4,사 분 동 안
55,4,사 분 정 도
56,4,사 분 간
57,5,오 분
58,5,오 분 동 안
59,5,오 분 정 도
60,5,오 분 간
61,5,오 분 동 안
62,5,오 분 정 도
63,5,오 분 간
64,5,오 분
65,5,오 분 동 안
66,5,오 분 정 도
67,5,오 분 간
68,5,오 분 동 안
69,5,오 분 정 도
70,5,오 분 간
71,6,육 분
72,6,육 분 동 안
73,6,육 분 정 도
74,6,육 분 간
75,6,육 분 동 안
76,6,육 분 정 도
77,6,육 분 간
78,6,육 분
79,6,육 분 동 안
80,6,육 분 정 도
81,6,육 분 간
82,6,육 분 동 안
83,6,육 분 정 도
84,6,육 분 간
85,7,칠 분
86,7,칠 분 동 안
87,7,칠 분 정 도
88,7,칠 분 간
89,7,칠 분 동 안
90,7,칠 분 정 도
91,7,칠 분 간
92,7,칠 분
93,7,칠 분 동 안
94,7,칠 분 정 도
95,7,칠 분 간
96,7,칠 분 동 안
97,7,칠 분 정 도
98,7,칠 분 간
99,7,몇 분
100,7,몇 분 동 안
101,7,몇 분 정 도
102,7,몇 분 간
103,7,몇 분 동 안
104,7,몇 분 정 도
105,7,몇 분 간
106,7,몇 분
107,7,몇 분 동 안
108,7,몇 분 정 도
109,7,몇 분 간
110,7,몇 분 동 안
111,7,몇 분 정 도
112,7,몇 분 간
113,8,팔 분
114,8,팔 분 동 안
115,8,팔 분 정 도
116,8,팔 분 간
117,8,팔 분 동 안
118,8,팔 분 정 도
119,8,팔 분 간
120,8,팔 분
121,8,팔 분 동 안
122,8,팔 분 정 도
123,8,팔 분 간
124,8,팔 분 동 안
125,8,팔 분 정 도
126,8,팔 분 간
127,9,구 분
128,9,구 분 동 안
129,9,구 분 정 도
130,9,구 분 간
131,9,구 분 동 안
132,9,구 분 정 도
133,9,구 분 간
134,9,구 분
135,9,구 분 동 안
136,9,구 분 정 도
137,9,구 분 간
138,9,구 분 동 안
139,9,구 분 정 도
140,9,구 분 간
141,10,십 분
142,10,십 분 동 안
143,10,십 분 정 도
144,10,십 분 간
145,10,십 분 동 안
146,10,십 분 정 도
